isotope,a,z,yield,mass,metallicity,irv,mass_ej,massfrac,ysign
Mo00,100.0,42.0,2.0752e-09,2.5,0.02,0.0,1.8806,1.1034776135275976e-09,1.0
Tc97,97.0,43.0,1.954e-12,2.5,0.02,0.0,1.8806,1.0390300967776241e-12,1.0
Tc98,98.0,43.0,2.7385e-13,2.5,0.02,0.0,1.8806,1.4561841965330212e-13,1.0
Tc99,99.0,43.0,6.911e-10,2.5,0.02,0.0,1.8806,3.6748909922365203e-10,1.0
Ru96,96.0,44.0,6.8781e-10,2.5,0.02,0.0,1.8806,3.657396575560991e-10,1.0
Ru97,97.0,44.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Ru98,98.0,44.0,2.3972e-10,2.5,0.02,0.0,1.8806,1.274699563968946e-10,1.0
Ru99,99.0,44.0,4.9516e-09,2.5,0.02,0.0,1.8806,2.6329894714452834e-09,1.0
Ru00,100.0,44.0,1.5984e-08,2.5,0.02,0.0,1.8806,8.499415080293523e-09,1.0
Ru01,101.0,44.0,5.3356e-09,2.5,0.02,0.0,1.8806,2.8371796235244068e-09,1.0
Ru02,102.0,44.0,2.2884e-08,2.5,0.02,0.0,1.8806,1.2168456875465277e-08,1.0
Ru03,103.0,44.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Ru04,104.0,44.0,2.6615e-09,2.5,0.02,0.0,1.8806,1.4152398170796554e-09,1.0
Ru05,105.0,44.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Ru06,106.0,44.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Rh03,103.0,45.0,6.0267e-09,2.5,0.02,0.0,1.8806,3.2046687227480594e-09,1.0
Rh05,105.0,45.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Pd04,104.0,46.0,1.1676e-08,2.5,0.02,0.0,1.8806,6.208656811655854e-09,1.0
Pd05,105.0,46.0,5.138e-09,2.5,0.02,0.0,1.8806,2.7321067744336913e-09,1.0
Pd06,106.0,46.0,1.4983e-08,2.5,0.02,0.0,1.8806,7.967138147399766e-09,1.0
Pd07,107.0,46.0,2.1845e-09,2.5,0.02,0.0,1.8806,1.1615973625438689e-09,1.0
Pd08,108.0,46.0,1.7493e-08,2.5,0.02,0.0,1.8806,9.301818568541954e-09,1.0
Pd09,109.0,46.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Pd10,110.0,46.0,1.4149e-09,2.5,0.02,0.0,1.8806,7.523662660852918e-10,1.0
Ag07,107.0,47.0,2.1146e-09,2.5,0.02,0.0,1.8806,1.124428373923216e-09,1.0
Ag09,109.0,47.0,6.0349e-09,2.5,0.02,0.0,1.8806,3.209029033287249e-09,1.0
Ag11,111.0,47.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Cd08,108.0,48.0,2.0471e-10,2.5,0.02,0.0,1.8806,1.0885355737530576e-10,1.0
Cd09,109.0,48.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Cd10,110.0,48.0,1.3506e-08,2.5,0.02,0.0,1.8806,7.181750505157929e-09,1.0
Cd11,111.0,48.0,5.6457e-09,2.5,0.02,0.0,1.8806,3.0020738062320537e-09,1.0
Cd12,112.0,48.0,1.7468e-08,2.5,0.02,0.0,1.8806,9.288524938849304e-09,1.0
Cd13,113.0,48.0,5.8279e-09,2.5,0.02,0.0,1.8806,3.0989577794320957e-09,1.0
Cd14,114.0,48.0,2.4003e-08,2.5,0.02,0.0,1.8806,1.2763479740508349e-08,1.0
Cd15,115.0,48.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Cd16,116.0,48.0,1.1472e-09,2.5,0.02,0.0,1.8806,6.100180793363819e-10,1.0
In13,113.0,49.0,6.2981e-11,2.5,0.02,0.0,1.8806,3.3489843666914813e-11,1.0
In15,115.0,49.0,5.4233e-09,2.5,0.02,0.0,1.8806,2.8838136764862274e-09,1.0
Sn14,114.0,50.0,2.0268e-10,2.5,0.02,0.0,1.8806,1.0777411464426246e-10,1.0
Sn15,115.0,50.0,1.0454e-10,2.5,0.02,0.0,1.8806,5.5588641922790597e-11,1.0
Sn16,116.0,50.0,3.1319e-08,2.5,0.02,0.0,1.8806,1.665372753376582e-08,1.0
Sn17,117.0,50.0,1.0471e-08,2.5,0.02,0.0,1.8806,5.567903860470062e-09,1.0
Sn18,118.0,50.0,4.0619e-08,2.5,0.02,0.0,1.8806,2.1598957779432095e-08,1.0
Sn19,119.0,50.0,1.2974e-08,2.5,0.02,0.0,1.8806,6.8988620652983085e-09,1.0
Sn20,120.0,50.0,5.7954e-08,2.5,0.02,0.0,1.8806,3.081676060831649e-08,1.0
Sn21,121.0,50.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Sn22,122.0,50.0,1.6348e-09,2.5,0.02,0.0,1.8806,8.692970328618526e-10,1.0
Sn23,123.0,50.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Sn24,124.0,50.0,1.9263e-09,2.5,0.02,0.0,1.8806,1.0243007550781665e-09,1.0
Sb21,121.0,51.0,5.2613e-09,2.5,0.02,0.0,1.8806,2.797670956077847e-09,1.0
Sb22,122.0,51.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Sb23,123.0,51.0,1.3581e-09,2.5,0.02,0.0,1.8806,7.221631394235882e-10,1.0
Sb24,124.0,51.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Sb25,125.0,51.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Te22,122.0,52.0,7.2971e-09,2.5,0.02,0.0,1.8806,3.8801978092098265e-09,1.0
Te23,123.0,52.0,2.6447e-09,2.5,0.02,0.0,1.8806,1.4063064979261939e-09,1.0
Te24,124.0,52.0,1.3777e-08,2.5,0.02,0.0,1.8806,7.325853451026268e-09,1.0
Te25,125.0,52.0,6.9903e-09,2.5,0.02,0.0,1.8806,3.71705838562161e-09,1.0
Te26,126.0,52.0,2.8903e-08,2.5,0.02,0.0,1.8806,1.5369031160268e-08,1.0
Te27,127.0,52.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Te28,128.0,52.0,1.6213e-08,2.5,0.02,0.0,1.8806,8.621184728278209e-09,1.0
Te30,130.0,52.0,1.5193e-08,2.5,0.02,0.0,1.8806,8.078804636818035e-09,1.0
I127,127.0,53.0,1.1685e-08,2.5,0.02,0.0,1.8806,6.213442518345209e-09,1.0
I128,128.0,53.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
I129,129.0,53.0,2.361e-11,2.5,0.02,0.0,1.8806,1.255450388173987e-11,1.0
I130,130.0,53.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
I131,131.0,53.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
I132,132.0,53.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
I133,133.0,53.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Xe28,128.0,54.0,7.5484e-09,2.5,0.02,0.0,1.8806,4.013825374880357e-09,1.0
Xe29,129.0,54.0,1.614e-08,2.5,0.02,0.0,1.8806,8.582367329575667e-09,1.0
Xe30,130.0,54.0,1.5564e-08,2.5,0.02,0.0,1.8806,8.276082101456982e-09,1.0
Xe31,131.0,54.0,1.4489e-08,2.5,0.02,0.0,1.8806,7.704456024672977e-09,1.0
Xe32,132.0,54.0,3.6994e-08,2.5,0.02,0.0,1.8806,1.967138147399766e-08,1.0
Xe33,133.0,54.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Xe34,134.0,54.0,5.1093e-09,2.5,0.02,0.0,1.8806,2.7168456875465275e-09,1.0
Xe35,135.0,54.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Xe36,136.0,54.0,4.1741e-09,2.5,0.02,0.0,1.8806,2.2195575880038287e-09,1.0
Cs33,133.0,55.0,6.5037e-09,2.5,0.02,0.0,1.8806,3.4583111772838454e-09,1.0
Cs34,134.0,55.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Cs35,135.0,55.0,4.3876e-10,2.5,0.02,0.0,1.8806,2.3330851855790704e-10,1.0
Cs36,136.0,55.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Cs37,137.0,55.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Ba34,134.0,56.0,9.9385e-09,2.5,0.02,0.0,1.8806,5.28474954801659e-09,1.0
Ba35,135.0,56.0,6.0343e-09,2.5,0.02,0.0,1.8806,3.208709986174625e-09,1.0
Ba36,136.0,56.0,2.4138e-08,2.5,0.02,0.0,1.8806,1.2835265340848666e-08,1.0
Ba37,137.0,56.0,2.0543e-08,2.5,0.02,0.0,1.8806,1.0923641391045411e-08,1.0
Ba38,138.0,56.0,1.4731e-07,2.5,0.02,0.0,1.8806,7.83313836009784e-08,1.0
Ba39,139.0,56.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Ba40,140.0,56.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
La39,139.0,57.0,1.6696e-08,2.5,0.02,0.0,1.8806,8.878017653940232e-09,1.0
La40,140.0,57.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Ce40,140.0,58.0,4.2123e-08,2.5,0.02,0.0,1.8806,2.2398702541741996e-08,1.0
Ce41,141.0,58.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Ce42,142.0,58.0,1.3729e-09,2.5,0.02,0.0,1.8806,7.300329682016378e-10,1.0
Ce43,143.0,58.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Ce44,144.0,58.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Pr41,141.0,59.0,4.1578e-09,2.5,0.02,0.0,1.8806,2.21089014144422e-09,1.0
Pr42,142.0,59.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Pr43,143.0,59.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Pr45,145.0,59.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Nd42,142.0,60.0,9.6302e-09,2.5,0.02,0.0,1.8806,5.1208125066468146e-09,1.0
Nd43,143.0,60.0,1.9817e-09,2.5,0.02,0.0,1.8806,1.0537594384770818e-09,1.0
Nd44,144.0,60.0,5.0347e-09,2.5,0.02,0.0,1.8806,2.6771774965436565e-09,1.0
Nd45,145.0,60.0,1.2442e-09,2.5,0.02,0.0,1.8806,6.615973625438689e-10,1.0
Nd46,146.0,60.0,4.3903e-09,2.5,0.02,0.0,1.8806,2.3345208975858765e-09,1.0
Nd47,147.0,60.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Nd48,148.0,60.0,5.5082e-10,2.5,0.02,0.0,1.8806,2.928958842922471e-10,1.0
Nd49,149.0,60.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Nd50,150.0,60.0,4.9811e-10,2.5,0.02,0.0,1.8806,2.648675954482612e-10,1.0
Pm45,145.0,61.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Pm46,146.0,61.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Pm47,147.0,61.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Pm48,148.0,61.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Pm49,149.0,61.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Pm50,150.0,61.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Pm51,151.0,61.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Sm44,144.0,62.0,8.1416e-11,2.5,0.02,0.0,1.8806,4.329256620227587e-11,1.0
Sm45,145.0,62.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Sm46,146.0,62.0,1.792e-13,2.5,0.02,0.0,1.8806,9.528873763692439e-14,1.0
Sm47,147.0,62.0,7.0012e-10,2.5,0.02,0.0,1.8806,3.722854408167606e-10,1.0
Sm48,148.0,62.0,1.271e-09,2.5,0.02,0.0,1.8806,6.758481335743912e-10,1.0
Sm49,149.0,62.0,5.026e-10,2.5,0.02,0.0,1.8806,2.672551313410614e-10,1.0
Sm50,150.0,62.0,7.7478e-10,2.5,0.02,0.0,1.8806,4.119855365308944e-10,1.0
Sm51,151.0,62.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Sm52,152.0,62.0,1.1257e-09,2.5,0.02,0.0,1.8806,5.985855578007019e-10,1.0
Sm53,153.0,62.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Sm54,154.0,62.0,6.5895e-10,2.5,0.02,0.0,1.8806,3.5039349143890244e-10,1.0
Eu51,151.0,63.0,5.6429e-10,2.5,0.02,0.0,1.8806,3.000584919706477e-10,1.0
Eu52,152.0,63.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Eu53,153.0,63.0,6.1548e-10,2.5,0.02,0.0,1.8806,3.2727852812932044e-10,1.0
Eu54,154.0,63.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Eu55,155.0,63.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Eu56,156.0,63.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Eu57,157.0,63.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Gd52,152.0,64.0,3.233e-11,2.5,0.02,0.0,1.8806,1.7191321918536637e-11,1.0
Gd53,153.0,64.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Gd54,154.0,64.0,2.2936e-10,2.5,0.02,0.0,1.8806,1.219610762522599e-10,1.0
Gd55,155.0,64.0,6.3408e-10,2.5,0.02,0.0,1.8806,3.37168988620653e-10,1.0
Gd56,156.0,64.0,1.1336e-09,2.5,0.02,0.0,1.8806,6.027863447835798e-10,1.0
Gd57,157.0,64.0,7.5797e-10,2.5,0.02,0.0,1.8806,4.0304689992555567e-10,1.0
Gd58,158.0,64.0,1.6748e-09,2.5,0.02,0.0,1.8806,8.905668403700946e-10,1.0
Gd59,159.0,64.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Gd60,160.0,64.0,8.3764e-10,2.5,0.02,0.0,1.8806,4.4541103903009676e-10,1.0
Tb59,159.0,65.0,8.3471e-10,2.5,0.02,0.0,1.8806,4.43853025630118e-10,1.0
Tb60,160.0,65.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Tb61,161.0,65.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Dy60,160.0,66.0,3.7638e-10,2.5,0.02,0.0,1.8806,2.0013825374880356e-10,1.0
Dy61,161.0,66.0,9.6036e-10,2.5,0.02,0.0,1.8806,5.106668084653833e-10,1.0
Dy62,162.0,66.0,1.7096e-09,2.5,0.02,0.0,1.8806,9.090715729022652e-10,1.0
Dy63,163.0,66.0,1.3076e-09,2.5,0.02,0.0,1.8806,6.953100074444325e-10,1.0
Dy64,164.0,66.0,2.3044e-09,2.5,0.02,0.0,1.8806,1.2253536105498245e-09,1.0
Dy65,165.0,66.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Dy66,166.0,66.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Ho63,163.0,67.0,1.697e-13,2.5,0.02,0.0,1.8806,9.02371583537169e-14,1.0
Ho64,164.0,67.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Ho65,165.0,67.0,1.2647e-09,2.5,0.02,0.0,1.8806,6.72498138891843e-10,1.0
Ho66,166.0,67.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Er64,164.0,68.0,1.2251e-10,2.5,0.02,0.0,1.8806,6.514410294586834e-11,1.0
Er65,165.0,68.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Er66,166.0,68.0,1.4524e-09,2.5,0.02,0.0,1.8806,7.723067106242689e-10,1.0
Er67,167.0,68.0,8.928e-10,2.5,0.02,0.0,1.8806,4.747421035839626e-10,1.0
Er68,168.0,68.0,1.6155e-09,2.5,0.02,0.0,1.8806,8.590343507391258e-10,1.0
Er69,169.0,68.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Er70,170.0,68.0,5.0684e-10,2.5,0.02,0.0,1.8806,2.69509730936935e-10,1.0
Er71,171.0,68.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Er72,172.0,68.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Tm69,169.0,69.0,5.9159e-10,2.5,0.02,0.0,1.8806,3.1457513559502286e-10,1.0
Tm70,170.0,69.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Tm71,171.0,69.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Tm72,172.0,69.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Tm73,173.0,69.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Yb70,170.0,70.0,3.7456e-10,2.5,0.02,0.0,1.8806,1.9917047750717856e-10,1.0
Yb71,171.0,70.0,7.0216e-10,2.5,0.02,0.0,1.8806,3.7337020099968095e-10,1.0
Yb72,172.0,70.0,1.459e-09,2.5,0.02,0.0,1.8806,7.758162288631288e-10,1.0
Yb73,173.0,70.0,8.5402e-10,2.5,0.02,0.0,1.8806,4.5412102520472187e-10,1.0
Yb74,174.0,70.0,2.6441e-09,2.5,0.02,0.0,1.8806,1.40598745081357e-09,1.0
Yb75,175.0,70.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Yb76,176.0,70.0,4.2502e-10,2.5,0.02,0.0,1.8806,2.260023396788259e-10,1.0
Yb77,177.0,70.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Lu75,175.0,71.0,6.4969e-10,2.5,0.02,0.0,1.8806,3.4546953100074443e-10,1.0
Lu76,176.0,71.0,4.9958e-11,2.5,0.02,0.0,1.8806,2.6564926087418906e-11,1.0
Lu77,177.0,71.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Hf76,176.0,72.0,4.1529e-10,2.5,0.02,0.0,1.8806,2.2082845900244602e-10,1.0
Hf77,177.0,72.0,5.6864e-10,2.5,0.02,0.0,1.8806,3.0237158353716897e-10,1.0
Hf78,178.0,72.0,1.3872e-09,2.5,0.02,0.0,1.8806,7.376369243858342e-10,1.0
Hf79,179.0,72.0,5.6402e-10,2.5,0.02,0.0,1.8806,2.99914920769967e-10,1.0
Hf80,180.0,72.0,2.2722e-09,2.5,0.02,0.0,1.8806,1.2082314155056897e-09,1.0
Hf81,181.0,72.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Hf82,182.0,72.0,8.7063e-12,2.5,0.02,0.0,1.8806,4.629533127725194e-12,1.0
Hf83,183.0,72.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Hf84,184.0,72.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Ta79,179.0,73.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Ta80,180.0,73.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Ta81,181.0,73.0,5.6125e-10,2.5,0.02,0.0,1.8806,2.9844198660002126e-10,1.0
Ta82,182.0,73.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Ta83,183.0,73.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Ta84,184.0,73.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
W180,180.0,74.0,1.9566e-12,2.5,0.02,0.0,1.8806,1.04041263426566e-12,1.0
W181,181.0,74.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
W182,182.0,74.0,1.2246e-09,2.5,0.02,0.0,1.8806,6.511751568648305e-10,1.0
W183,183.0,74.0,6.7825e-10,2.5,0.02,0.0,1.8806,3.606561735616293e-10,1.0
W184,184.0,74.0,1.5305e-09,2.5,0.02,0.0,1.8806,8.138360097841114e-10,1.0
W185,185.0,74.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
W186,186.0,74.0,5.898e-10,2.5,0.02,0.0,1.8806,3.1362331170902903e-10,1.0
W187,187.0,74.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
W188,188.0,74.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Re85,185.0,75.0,4.4134e-10,2.5,0.02,0.0,1.8806,2.3468042114218864e-10,1.0
Re86,186.0,75.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Re87,187.0,75.0,4.0132e-10,2.5,0.02,0.0,1.8806,2.133999787301925e-10,1.0
Re88,188.0,75.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Re89,189.0,75.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Os86,186.0,76.0,6.1997e-10,2.5,0.02,0.0,1.8806,3.296660640221206e-10,1.0
Os87,187.0,76.0,3.6391e-10,2.5,0.02,0.0,1.8806,1.935073912581091e-10,1.0
Os88,188.0,76.0,1.9979e-09,2.5,0.02,0.0,1.8806,1.0623737105179198e-09,1.0
Os89,189.0,76.0,1.6236e-09,2.5,0.02,0.0,1.8806,8.633414867595448e-10,1.0
Os90,190.0,76.0,3.2662e-09,2.5,0.02,0.0,1.8806,1.7367861320855046e-09,1.0
Os91,191.0,76.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Os92,192.0,76.0,3.8598e-09,2.5,0.02,0.0,1.8806,2.0524300755078167e-09,1.0
Os93,193.0,76.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Os94,194.0,76.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Ir91,191.0,77.0,3.3989e-09,2.5,0.02,0.0,1.8806,1.8073487184940975e-09,1.0
Ir92,192.0,77.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Ir93,193.0,77.0,5.7057e-09,2.5,0.02,0.0,1.8806,3.033978517494417e-09,1.0
Ir94,194.0,77.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Ir95,195.0,77.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Pt92,192.0,78.0,5.3074e-10,2.5,0.02,0.0,1.8806,2.8221844092310964e-10,1.0
Pt93,193.0,78.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Pt94,194.0,78.0,7.1529e-09,2.5,0.02,0.0,1.8806,3.8035201531426136e-09,1.0
Pt95,195.0,78.0,6.6836e-09,2.5,0.02,0.0,1.8806,3.5539721365521643e-09,1.0
Pt96,196.0,78.0,6.1515e-09,2.5,0.02,0.0,1.8806,3.2710305221737743e-09,1.0
Pt97,197.0,78.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Pt98,198.0,78.0,1.3757e-09,2.5,0.02,0.0,1.8806,7.315218547272146e-10,1.0
Au97,197.0,79.0,3.1092e-09,2.5,0.02,0.0,1.8806,1.6533021376156545e-09,1.0
Au98,198.0,79.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Au99,199.0,79.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Hg98,198.0,80.0,1.8379e-09,2.5,0.02,0.0,1.8806,9.772944804849515e-10,1.0
Hg99,199.0,80.0,1.5241e-09,2.5,0.02,0.0,1.8806,8.104328405827927e-10,1.0
Hg00,200.0,80.0,3.1333e-09,2.5,0.02,0.0,1.8806,1.6661171966393703e-09,1.0
Hg01,201.0,80.0,1.4917e-09,2.5,0.02,0.0,1.8806,7.932042965011166e-10,1.0
Hg02,202.0,80.0,4.8511e-09,2.5,0.02,0.0,1.8806,2.5795490800808254e-09,1.0
Hg03,203.0,80.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Hg04,204.0,80.0,4.2275e-10,2.5,0.02,0.0,1.8806,2.2479527810273316e-10,1.0
Tl03,203.0,81.0,2.032e-09,2.5,0.02,0.0,1.8806,1.0805062214186962e-09,1.0
Tl04,204.0,81.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Tl05,205.0,81.0,5.1183e-09,2.5,0.02,0.0,1.8806,2.7216313942358823e-09,1.0
Pb04,204.0,82.0,2.6503e-09,2.5,0.02,0.0,1.8806,1.4092842709773475e-09,1.0
Pb05,205.0,82.0,1.2337e-10,2.5,0.02,0.0,1.8806,6.560140380729555e-11,1.0
Pb06,206.0,82.0,2.0105e-08,2.5,0.02,0.0,1.8806,1.069073699883016e-08,1.0
Pb07,207.0,82.0,1.8546e-08,2.5,0.02,0.0,1.8806,9.861746251196426e-09,1.0
Pb08,208.0,82.0,3.9004e-08,2.5,0.02,0.0,1.8806,2.0740189301286823e-08,1.0
Pb09,209.0,82.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Pb10,210.0,82.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Bi09,209.0,83.0,2.1259e-09,2.5,0.02,0.0,1.8806,1.1304370945442943e-09,1.0
Bi10,210.0,83.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
Po10,210.0,84.0,0.0,2.5,0.02,0.0,1.8806,0.0,0.0
H,1.0,1.0,2.7789,5.0,0.006,0.0,4.1126000000000005,0.6757039342508389,1.0
He4,4.0,2.0,1.2909,5.0,0.006,0.0,4.1126000000000005,0.3138890239751009,1.0
C12,12.0,6.0,0.0045911,5.0,0.006,0.0,4.1126000000000005,0.0011163497544132664,1.0
C13,13.0,6.0,0.00011551,5.0,0.006,0.0,4.1126000000000005,2.8086855030880704e-05,1.0
C14,14.0,6.0,9.0146e-08,5.0,0.006,0.0,4.1126000000000005,2.191946700384185e-08,1.0
N14,14.0,7.0,0.0043797,5.0,0.006,0.0,4.1126000000000005,0.0010649467490152214,1.0
N15,15.0,7.0,2.1331e-06,5.0,0.006,0.0,4.1126000000000005,5.186743179497155e-07,1.0
O16,16.0,8.0,0.0097038,5.0,0.006,0.0,4.1126000000000005,0.0023595292515683508,1.0
O17,17.0,8.0,3.651e-05,5.0,0.006,0.0,4.1126000000000005,8.877595681563973e-06,1.0
O18,18.0,8.0,1.4651e-05,5.0,0.006,0.0,4.1126000000000005,3.5624665661625247e-06,1.0
F18,18.0,9.0,0.0,5.0,0.006,0.0,4.1126000000000005,0.0,0.0
F19,19.0,9.0,6.8988e-07,5.0,0.006,0.0,4.1126000000000005,1.6774789670767882e-07,1.0
Ne20,20.0,10.0,0.0018958,5.0,0.006,0.0,4.1126000000000005,0.0004609735933472742,1.0
Ne21,21.0,10.0,8.6524e-06,5.0,0.006,0.0,4.1126000000000005,2.103875893595292e-06,1.0
Ne22,22.0,10.0,0.00019883,5.0,0.006,0.0,4.1126000000000005,4.834654476486893e-05,1.0
Na22,22.0,11.0,0.0,5.0,0.006,0.0,4.1126000000000005,0.0,0.0
Na23,23.0,11.0,0.0001014,5.0,0.006,0.0,4.1126000000000005,2.4655935417983754e-05,1.0
Na24,24.0,11.0,0.0,5.0,0.006,0.0,4.1126000000000005,0.0,0.0
Mg24,24.0,12.0,0.00094948,5.0,0.006,0.0,4.1126000000000005,0.00023087098186062342,1.0
Mg25,25.0,12.0,0.00011879,5.0,0.006,0.0,4.1126000000000005,2.8884404026649806e-05,1.0
Mg26,26.0,12.0,0.0001571,5.0,0.006,0.0,4.1126000000000005,3.819967903516023e-05,1.0
Al26,26.0,13.0,9.8519e-08,5.0,0.006,0.0,4.1126000000000005,2.3955405339687785e-08,1.0
Al27,27.0,13.0,0.00011096,5.0,0.006,0.0,4.1126000000000005,2.6980498954432715e-05,1.0
Si28,28.0,14.0,0.0012406,5.0,0.006,0.0,4.1126000000000005,0.0003016583183387637,1.0
Si29,29.0,14.0,6.5332e-05,5.0,0.006,0.0,4.1126000000000005,1.5885814326703303e-05,1.0
Si30,30.0,14.0,4.4678e-05,5.0,0.006,0.0,4.1126000000000005,1.0863687205174341e-05,1.0
Si31,31.0,14.0,0.0,5.0,0.006,0.0,4.1126000000000005,0.0,0.0
Si32,32.0,14.0,2.8797e-13,5.0,0.006,0.0,4.1126000000000005,7.002139765598403e-14,1.0
