  ele   Z    A    013a000     015a000     020a000     025a000     030a000     040a000     060a000     080a000     120a000
K41    19   41  1.4338E+03  3.9757E+01  4.4799E+01  3.3907E+01  3.5569E+01  4.5944E+01  4.0644E+01  5.3315E+01  4.2391E+01
Ca40   20   40  4.0514E+02  3.1013E+02  1.7225E+02  1.1583E+02  1.3444E+02  1.5598E+02  1.0696E+02  1.3911E+02  1.0168E+02
Ca42   20   42  1.8880E+02  7.9751E+00  3.6870E+01  2.7232E+01  3.0938E+01  3.4100E+01  3.0268E+01  4.0724E+01  3.2057E+01
Ca43   20   43  1.7210E+01  7.7418E+00  7.9411E+00  8.9414E+00  8.1059E+00  1.1008E+01  9.9861E+00  9.2074E+00  6.9231E+00
Ca44   20   44  1.6990E+01  9.8290E+00  6.3765E+00  5.8468E+00  5.9610E+00  7.3666E+00  5.5949E+00  5.9379E+00  4.4658E+00
Ca46   20   46  3.4016E+01  1.6410E+01  3.3615E+01  2.1872E+01  4.1005E+02  2.5926E+02  9.3365E+01  3.3297E+01  4.1675E+01
Ca48   20   48  8.9170E-01  8.7082E-01  8.3472E-01  8.3739E-01  9.6812E-01  7.8448E-01  8.1450E-01  7.8131E-01  8.3271E-01
Sc45   21   45  1.4825E+02  4.3651E+01  4.0901E+01  4.8527E+01  7.4520E+01  8.5122E+01  6.4357E+01  5.6858E+01  4.4669E+01
Ti46   22   46  2.0370E+02  1.0381E+01  3.7590E+01  2.9909E+01  2.9738E+01  3.3962E+01  3.3580E+01  4.6768E+01  3.8005E+01
Ti47   22   47  1.0705E+01  3.4383E+00  4.0932E+00  4.9319E+00  5.0305E+00  6.1624E+00  5.3180E+00  5.5870E+00  4.7852E+00
Ti48   22   48  3.4742E+01  3.9422E+01  3.6645E+01  2.5207E+01  2.5224E+01  2.1630E+01  1.3939E+01  1.1107E+01  7.8253E+00
Ti49   22   49  4.4603E+01  4.5140E+01  3.7835E+01  3.1617E+01  3.0932E+01  3.5355E+01  2.6833E+01  2.6125E+01  1.9499E+01
Ti50   22   50  7.7555E+00  1.1868E+01  1.6345E+01  2.6499E+01  3.2267E+01  3.7708E+01  3.1013E+01  3.3261E+01  2.5823E+01
V50    23   50  7.2174E+01  7.6908E+01  1.1675E+02  1.5152E+02  1.4859E+02  1.8025E+02  1.6786E+02  2.0473E+02  2.0654E+02
V51    23   51  8.6103E+01  8.1300E+01  5.6584E+01  3.9267E+01  4.1273E+01  4.3477E+01  3.4791E+01  2.9776E+01  2.4149E+01
Cr50   24   50  2.4992E+02  1.1619E+02  7.1897E+01  4.7825E+01  5.1615E+01  6.2873E+01  6.1335E+01  6.8879E+01  5.6619E+01
Cr52   24   52  1.7997E+02  1.9464E+02  1.6880E+02  1.2038E+02  1.1062E+02  8.5077E+01  5.5895E+01  3.9818E+01  2.6480E+01
Cr53   24   53  1.3729E+02  1.5439E+02  1.1900E+02  8.6424E+01  8.0550E+01  7.1396E+01  5.1057E+01  3.9849E+01  2.8373E+01
Cr54   24   54  3.7656E+00  4.0192E+00  4.3961E+00  5.2117E+00  6.6685E+00  6.8608E+00  6.1038E+00  6.3183E+00  5.0384E+00
Mn55   25   55  9.2105E+01  1.0940E+02  7.0631E+01  5.0234E+01  4.7218E+01  4.6639E+01  3.5567E+01  2.9183E+01  2.1236E+01
Fe54   26   54  8.3721E+01  1.4086E+02  5.4398E+01  3.7345E+01  3.9633E+01  4.7251E+01  4.3973E+01  4.4689E+01  3.5552E+01
Fe56   26   56  5.3963E+01  4.6001E+01  3.4471E+01  2.6773E+01  2.2571E+01  1.6952E+01  1.1264E+01  8.7590E+00  5.9455E+00
Fe57   26   57  3.1846E+01  2.6219E+01  1.5996E+01  1.2678E+01  1.0898E+01  9.4423E+00  7.2697E+00  6.4784E+00  4.7254E+00
Fe58   26   58  1.1913E+01  1.3748E+01  1.2757E+01  1.1706E+01  8.8680E+00  1.2340E+01  1.2677E+01  1.2247E+01  9.5288E+00
Co59   27   59  9.3663E+00  6.5736E+00  5.5251E+00  5.2627E+00  5.5175E+00  6.3765E+00  5.8296E+00  5.1314E+00  4.2604E+00
Ni58   28   58  1.9214E+01  2.7958E+01  1.0613E+01  8.4947E+00  8.2489E+00  8.1364E+00  7.1304E+00  7.6396E+00  5.6436E+00
Ni60   28   60  1.0390E+01  2.9903E+00  3.0205E+00  2.5253E+00  3.2948E+00  3.4175E+00  2.7723E+00  3.0146E+00  2.3643E+00
Ni61   28   61  1.3714E+01  1.1894E+01  1.1434E+01  1.1281E+01  8.4166E+00  1.4188E+01  1.2578E+01  1.1700E+01  8.1023E+00
Ni62   28   62  1.4603E+01  1.3910E+01  1.5818E+01  1.5533E+01  1.3409E+01  2.1688E+01  1.8078E+01  1.8104E+01  1.3973E+01
Ni64   28   64  2.0287E+01  3.3237E+01  4.0209E+01  4.7762E+01  5.9634E+01  8.6040E+01  5.7061E+01  4.8687E+01  3.7755E+01
Cu63   29   63  2.1367E+01  3.1964E+01  3.5273E+01  3.5005E+01  3.1700E+01  5.3734E+01  4.1363E+01  3.4131E+01  2.4839E+01
Cu65   29   65  4.1991E+01  7.0656E+01  8.5662E+01  1.1049E+02  1.0054E+02  1.6818E+02  1.3476E+02  1.4065E+02  1.0378E+02
Zn64   30   64  8.1511E+00  9.0015E+00  9.5272E+00  1.0147E+01  6.8575E+00  1.4052E+01  1.2061E+01  1.3474E+01  9.3453E+00
Zn66   30   66  2.1538E+01  4.2470E+01  6.0189E+01  6.4580E+01  5.9044E+01  9.6122E+01  7.8961E+01  9.0156E+01  6.5135E+01
Zn67   30   67  2.7363E+01  4.5463E+01  5.7867E+01  9.5799E+01  7.6197E+01  1.2361E+02  1.1031E+02  1.0310E+02  6.9361E+01
Zn68   30   68  3.1657E+01  5.9908E+01  8.4604E+01  1.2510E+02  1.1905E+02  1.7008E+02  1.4724E+02  1.5807E+02  1.2526E+02
Zn70   30   70  4.9418E+00  4.5408E+01  1.2307E+02  3.6405E+01  5.4566E+01  7.3106E+01  6.7443E+01  5.9184E+01  1.0455E+02
Ga69   31   69  5.5418E+01  1.1878E+02  1.8199E+02  2.2448E+02  2.1623E+02  3.0896E+02  2.6717E+02  2.9639E+02  2.3377E+02
Ga71   31   71  5.3105E+01  1.3525E+02  2.2224E+02  2.8991E+02  2.5901E+02  3.7828E+02  3.3156E+02  3.7750E+02  2.9392E+02
Ge70   32   70  6.9701E+01  1.3810E+02  2.1417E+02  2.5207E+02  2.5937E+02  3.9895E+02  3.3024E+02  3.7080E+02  2.3269E+02
Ge72   32   72  4.0276E+01  8.7263E+01  1.4403E+02  1.9905E+02  2.0605E+02  2.7460E+02  2.4202E+02  2.7694E+02  2.2218E+02
Ge73   32   73  4.2687E+01  7.1217E+01  1.0470E+02  2.1277E+02  2.0489E+02  2.7462E+02  2.5117E+02  2.3734E+02  1.6729E+02
Ge74   32   74  4.0936E+01  7.6199E+01  1.2119E+02  2.1194E+02  2.3970E+02  2.9046E+02  2.4716E+02  2.8343E+02  2.2377E+02
Ge76   32   76  2.9076E+00  1.6184E+01  4.7215E+01  2.7359E+01  4.8282E+01  5.4230E+01  5.4712E+01  5.4987E+01  7.1601E+01
As75   33   75  5.1471E+01  1.4700E+02  2.8791E+02  3.8009E+02  4.3014E+02  5.1305E+02  4.7163E+02  5.4725E+02  4.7364E+02
Se74   34   74  2.8328E+02  4.2281E+02  1.1510E+03  1.0659E+03  1.4504E+03  1.8551E+03  1.2951E+03  2.0884E+03  7.1390E+02
Se76   34   76  7.9142E+01  1.9290E+02  3.9686E+02  5.1364E+02  6.6544E+02  8.6307E+02  6.5872E+02  8.3324E+02  4.9513E+02
Se77   34   77  5.0809E+01  8.2738E+01  1.6594E+02  2.9079E+02  3.9047E+02  4.9389E+02  4.8465E+02  4.6759E+02  3.1529E+02
Se78   34   78  6.0817E+01  1.0438E+02  1.6781E+02  3.1699E+02  3.8202E+02  4.2544E+02  3.4205E+02  4.1414E+02  3.1415E+02
Se80   34   80  2.1018E+01  3.5769E+01  5.6844E+01  1.0424E+02  1.5661E+02  1.3865E+02  9.1740E+01  8.2857E+01  6.5737E+01
Se82   34   82  1.2209E+00  1.5398E+01  4.6085E+01  3.9293E+01  6.3518E+01  4.5697E+01  3.4492E+01  3.3992E+01  4.3912E+01
Br79   35   79  3.8044E+01  6.5766E+01  1.1574E+02  2.3734E+02  2.6950E+02  2.8905E+02  2.4418E+02  2.3225E+02  1.6493E+02
Br81   35   81  3.0583E+01  7.0443E+01  1.3442E+02  2.0667E+02  2.8103E+02  2.7893E+02  2.1242E+02  2.3969E+02  1.8712E+02
Kr78   36   78  9.0891E+01  1.2255E+02  2.6323E+02  2.7022E+02  4.5040E+02  5.7647E+02  2.9385E+02  4.9188E+02  1.3890E+02
Kr80   36   80  7.6105E+01  1.5399E+02  4.2993E+02  6.3872E+02  7.8983E+02  1.0089E+03  7.8595E+02  1.2236E+03  9.6396E+02
Kr82   36   82  6.7122E+01  1.0966E+02  1.8733E+02  3.1803E+02  4.9216E+02  5.3845E+02  4.0479E+02  5.2165E+02  4.2462E+02
Kr83   36   83  2.7430E+01  5.0869E+01  9.8989E+01  1.8076E+02  2.4999E+02  2.5600E+02  2.1762E+02  2.4842E+02  1.8402E+02
Kr84   36   84  2.6121E+01  3.9778E+01  7.0663E+01  1.5464E+02  2.3886E+02  2.3093E+02  1.8903E+02  2.3078E+02  1.8418E+02
Kr86   36   86  5.3650E+01  6.4210E+01  1.0206E+02  1.6476E+02  6.7523E+02  4.0529E+02  1.7434E+02  1.5160E+02  1.2658E+02
Rb85   37   85  3.9758E+01  6.0616E+01  1.1126E+02  2.2814E+02  3.9657E+02  3.4578E+02  2.6121E+02  3.0219E+02  2.3571E+02
Rb87   37   87  6.4370E+01  9.0497E+01  2.1381E+02  4.1213E+02  1.2797E+03  8.3064E+02  5.3376E+02  6.2273E+02  4.9855E+02
Sr84   38   84  1.3672E+02  2.4124E+02  7.9248E+02  9.4479E+02  2.0257E+03  2.1625E+03  7.7843E+02  1.5178E+03  5.0229E+02
Sr86   38   86  7.9770E+01  1.6356E+02  3.9347E+02  7.6936E+02  1.0023E+03  1.0300E+03  9.4072E+02  1.4712E+03  1.0812E+03
Sr87   38   87  6.1607E+01  1.3794E+02  2.9416E+02  6.3264E+02  7.5218E+02  7.8029E+02  7.7312E+02  1.0912E+03  8.3915E+02
Sr88   38   88  4.4589E+01  8.4380E+01  1.8245E+02  4.1617E+02  7.5499E+02  5.0608E+02  4.6245E+02  7.1500E+02  5.7282E+02
Y89    39   89  3.6967E+01  6.4465E+01  1.3709E+02  2.8973E+02  6.0817E+02  3.8508E+02  3.3349E+02  4.9030E+02  3.4579E+02
Zr90   40   90  2.9048E+01  3.1919E+01  6.5945E+01  1.3925E+02  3.4418E+02  1.8844E+02  1.3926E+02  2.3322E+02  1.6962E+02
Zr91   40   91  2.4011E+01  3.4079E+01  6.4438E+01  1.6434E+02  4.2035E+02  2.0524E+02  1.9110E+02  2.2114E+02  1.7884E+02
Zr92   40   92  2.0832E+01  2.7704E+01  4.4448E+01  1.0572E+02  3.4571E+02  1.4301E+02  1.0517E+02  1.5777E+02  1.1973E+02
Zr94   40   94  1.3156E+01  1.5430E+01  2.1833E+01  5.2203E+01  2.3662E+02  8.3007E+01  5.1866E+01  7.1282E+01  5.4368E+01
Zr96   40   96  3.2863E+01  1.4011E+01  1.2387E+01  4.7943E+01  1.1308E+03  2.3163E+02  7.5999E+01  4.7358E+01  3.5995E+01
Nb93   41   93  1.3568E+01  1.6857E+01  2.4668E+01  6.4408E+01  2.1986E+02  8.7265E+01  6.6171E+01  7.6901E+01  6.0572E+01
Mo92   42   92  2.0419E+00  1.7398E+01  7.9357E+00  1.3019E+01  3.2499E+01  1.4353E+01  1.3952E+01  3.2093E+01  2.7516E+01
Mo94   42   94  1.4351E+00  3.1599E+00  8.2957E+00  1.3396E+01  3.5348E+01  1.6302E+01  1.6374E+01  3.6142E+01  3.0150E+01
Mo95   42   95  1.5728E+01  1.4275E+01  1.6919E+01  3.9151E+01  3.2195E+02  9.6448E+01  5.6614E+01  4.4899E+01  3.7284E+01
Mo96   42   96  5.8785E+00  1.0086E+01  1.7225E+01  3.2487E+01  5.9792E+01  3.2962E+01  2.5603E+01  4.7743E+01  3.6756E+01
Mo97   42   97  4.4232E+00  6.0436E+00  1.0090E+01  1.7921E+01  7.5835E+01  2.4964E+01  1.4636E+01  2.2181E+01  1.7308E+01
Mo98   42   98  4.9836E+00  7.2747E+00  1.1005E+01  2.0784E+01  9.3480E+01  3.0105E+01  1.8129E+01  2.6945E+01  2.0553E+01
Xe32   54  132  2.9547E+00  4.4504E+00  6.4985E+00  1.3130E+01  5.4955E+01  1.8430E+01  1.2154E+01  1.9192E+01  1.4665E+01
Xe34   54  134  3.2135E+00  2.4118E+00  2.4983E+00  5.4339E+00  1.2497E+02  2.0218E+01  1.1475E+01  1.3079E+01  1.0335E+01
Cs33   55  133  2.6160E+00  3.7020E+00  4.4512E+00  7.7192E+00  5.9559E+01  1.4688E+01  1.0051E+01  1.0380E+01  8.8693E+00
Ba34   56  134  6.6588E+00  1.0995E+01  1.7332E+01  3.6682E+01  7.4678E+01  3.8698E+01  2.5715E+01  4.7764E+01  3.6784E+01
Ba35   56  135  2.5340E+00  3.0558E+00  4.6920E+00  9.0342E+00  5.2331E+01  1.5066E+01  7.7052E+00  9.3325E+00  6.6070E+00
Ba36   56  136  5.5488E+00  9.7790E+00  1.4373E+01  2.8765E+01  7.0528E+01  3.1766E+01  2.1653E+01  3.5973E+01  2.6052E+01
Ba37   56  137  5.1541E+00  5.6470E+00  6.7671E+00  1.5347E+01  1.3978E+02  3.3748E+01  1.4222E+01  1.6706E+01  1.2099E+01
Ba38   56  138  2.8784E+00  3.7976E+00  4.8019E+00  9.2186E+00  3.0028E+01  1.3538E+01  8.9521E+00  1.1376E+01  8.6728E+00
La38   57  138  1.1308E+00  1.1726E+00  1.4877E+00  1.9963E+00  3.0808E+00  1.9623E+00  1.7992E+00  2.6429E+00  2.1841E+00
La39   57  139  2.5307E+00  3.0206E+00  3.6369E+00  6.6107E+00  2.2389E+01  1.0257E+01  6.3148E+00  7.5717E+00  5.7872E+00
Ce40   58  140  1.7210E+00  1.9487E+00  2.2448E+00  3.4650E+00  1.2592E+01  5.6615E+00  3.5836E+00  4.1406E+00  3.3243E+00
Pr41   59  141  2.0445E+00  1.7728E+00  1.9100E+00  2.1921E+00  4.2207E+01  7.3933E+00  3.1973E+00  3.5235E+00  3.0353E+00
Nd42   60  142  1.7126E+00  2.5095E+00  3.3299E+00  4.4355E+00  8.2848E+00  6.0707E+00  4.4703E+00  5.9706E+00  4.8326E+00
Nd43   60  143  9.3101E-01  1.0097E+00  1.0476E+00  1.1493E+00  2.2374E+00  1.5873E+00  1.2117E+00  1.2580E+00  1.1947E+00
Nd44   60  144  1.0596E+00  1.1951E+00  1.2651E+00  1.5861E+00  2.8631E+00  2.1341E+00  1.6187E+00  1.7626E+00  1.5195E+00
Hg02   80  202  1.3018E+00  1.5580E+00  1.7307E+00  2.5155E+00  4.1758E+00  3.3747E+00  2.6236E+00  2.8038E+00  2.3811E+00
Hg04   80  204  8.8127E-01  8.9461E-01  1.1673E+00  7.3969E-01  2.5913E+00  1.2015E+00  1.2088E+00  9.4562E-01  1.0017E+00
Tl03   81  203  1.2970E+00  1.5277E+00  1.6865E+00  2.4040E+00  4.0507E+00  3.3272E+00  2.5825E+00  2.5245E+00  2.0387E+00
Tl05   81  205  1.1270E+00  1.1988E+00  1.2847E+00  1.7483E+00  2.5878E+00  2.2805E+00  1.9208E+00  1.9659E+00  1.7208E+00
Pb04   82  204  2.3051E+00  3.1312E+00  3.8950E+00  5.7654E+00  7.0349E+00  7.4744E+00  5.5957E+00  7.0121E+00  5.5545E+00
Pb06   82  206  1.4669E+00  1.7450E+00  1.9641E+00  2.6524E+00  3.5646E+00  3.4486E+00  2.7234E+00  2.9880E+00  2.4282E+00
Pb07   82  207  1.2887E+00  1.4607E+00  1.5765E+00  2.0512E+00  2.9769E+00  2.7352E+00  2.2562E+00  2.1670E+00  1.8737E+00
Pb08   82  208  1.1542E+00  1.2634E+00  1.3506E+00  1.6532E+00  2.1744E+00  2.0461E+00  1.7864E+00  1.7837E+00  1.5778E+00
Bi09   83  209  9.1914E-01  9.0917E-01  8.9372E-01  9.5257E-01  1.1394E+00  1.0369E+00  1.0094E+00  9.7816E-01  9.7812E-01
  ele   Z    A    013b300     015b300     020b300     025b300     030b300     040b300     060b300     080b300     120b300
H       1    1  5.3636E-01  5.0973E-01  4.7394E-01  4.5554E-01  4.1153E-01  3.9607E-01  3.5596E-01  3.3583E-01  3.1488E-01
H2      1    2  4.4001E-13  5.3540E-13  3.5268E-10  5.6545E-09  2.0234E-08  1.3852E-07  3.1114E-06  5.7630E-06  1.9000E-04
He3     2    3  3.8075E-01  3.3041E-01  9.9358E-02  1.1707E-01  8.9358E-02  1.0745E-01  1.8653E-01  2.5377E-01  2.8903E-01
He4     2    4  1.3301E+00  1.3379E+00  1.4277E+00  1.1112E+00  1.0724E+00  1.0103E+00  1.2281E+00  1.5218E+00  1.8431E+00
Li6     3    6  7.5828E-05  1.2575E-04  2.4555E-04  4.2533E-04  5.5960E-04  8.0935E-04  3.0459E-04  3.3154E-04  4.8035E-04
Li7     3    7  2.1945E-04  4.7075E-04  4.4383E-04  2.0856E-03  2.1946E-03  1.4343E-02  6.6227E-01  5.1054E-04  6.7352E-04
Be9     4    9  1.5452E-04  2.5224E-04  4.9850E-04  8.4482E-04  1.1034E-03  1.6309E-03  5.8393E-04  5.8468E-04  8.7619E-04
B10     5   10  2.1287E-04  3.4808E-04  6.8737E-04  1.1455E-03  1.5004E-03  2.2158E-03  9.1342E-04  7.8221E-04  1.1993E-03
B11     5   11  1.5478E-02  1.3968E-02  5.5830E-03  7.2694E-03  8.7108E-03  1.2446E-02  1.3153E-02  5.6448E-03  1.1200E-02
C12     6   12  3.2053E+01  3.7566E+01  8.7191E+01  9.4269E+01  1.1903E+02  1.4231E+02  1.7321E+02  1.5551E+02  1.2445E+02
C13     6   13  2.9198E+00  8.7624E+00  1.4689E+00  1.7412E+00  2.9331E+00  2.1174E+01  1.1237E+01  3.7898E+00  1.5876E+00
N14     7   14  6.9489E+01  7.6314E+01  4.6932E+01  3.5578E+01  3.1566E+01  3.7569E+01  1.5736E+01  1.2980E+01  1.5981E+01
N15     7   15  1.7923E+02  7.6251E+02  9.7653E+02  4.7537E+02  2.5618E+01  1.4857E+00  1.6459E-01  1.3767E-01  1.8099E-01
O16     8   16  5.8406E+01  6.5355E+01  8.9358E+01  1.2384E+02  1.4144E+02  1.4845E+02  1.3252E+02  1.1672E+02  9.4685E+01
O17     8   17  1.9719E+01  4.2565E+01  4.0350E+01  4.2057E+01  5.9000E+00  1.6297E+00  5.4146E-01  4.9664E-01  3.3902E-01
O18     8   18  1.0890E+03  1.3005E+03  1.1029E+03  3.8579E+02  1.8932E+00  4.8310E-01  1.6216E-01  2.1218E-01  2.1989E-01
F19     9   19  3.9688E+01  1.7706E+02  3.0149E+02  9.1327E+02  2.0027E+03  8.8468E+01  1.4484E+00  1.7270E+00  1.4570E+00
Ne20   10   20  4.6682E+01  2.7862E+01  3.7785E+01  2.8254E+02  2.2026E+02  3.0423E+02  2.9923E+02  2.1201E+02  1.6217E+02
Ne21   10   21  2.0538E+02  1.6920E+02  2.4744E+02  2.2967E+02  3.2213E+02  2.4577E+02  1.1331E+02  9.4005E+01  4.1394E+01
Ne22   10   22  5.6843E+02  7.3892E+02  8.0503E+02  7.2690E+02  7.6720E+02  3.5704E+01  3.9198E+01  4.0290E+01  3.3159E+01
Na23   11   23  3.7005E+01  4.2733E+01  6.9501E+01  1.3721E+02  1.2382E+02  8.4185E+01  4.7264E+01  3.4076E+01  2.0581E+01
Mg24   12   24  8.6576E+00  5.9103E+00  1.3164E+01  6.0819E+01  4.7396E+01  7.7417E+01  1.0886E+02  7.8931E+01  9.9103E+01
Mg25   12   25  1.0642E+02  8.8653E+01  7.5090E+01  4.9810E+01  8.5635E+01  9.0279E+01  6.0569E+01  4.9050E+01  3.9200E+01
Mg26   12   26  1.8254E+02  1.6517E+02  1.2412E+02  5.5770E+01  7.4439E+01  5.9640E+01  4.0360E+01  3.2881E+01  2.2968E+01
Al27   13   27  1.0359E+01  1.1484E+01  5.3721E+01  1.1838E+02  9.8929E+01  8.0436E+01  6.3211E+01  4.8838E+01  4.5567E+01
Si28   14   28  2.7087E+02  2.6120E+02  1.2293E+02  1.1063E+02  1.2951E+02  1.2413E+02  1.1010E+02  9.5263E+01  8.9767E+01
Si29   14   29  7.0062E+00  1.2334E+01  7.5139E+01  3.3164E+01  3.4601E+01  2.4889E+01  2.1752E+01  1.8991E+01  2.1889E+01
Si30   14   30  3.9981E+00  8.0666E+00  1.7626E+02  6.3128E+01  6.0990E+01  4.1851E+01  3.9191E+01  3.9307E+01  5.5928E+01
P31    15   31  1.2600E+02  2.2254E+02  2.8961E+02  1.6607E+02  1.9145E+02  1.3843E+02  1.1728E+02  1.0263E+02  1.0452E+02
S32    16   32  5.1525E+02  5.2310E+02  1.6255E+02  1.3285E+02  1.6375E+02  1.5113E+02  1.2480E+02  1.0494E+02  9.4441E+01
S33    16   33  1.5689E+02  3.0935E+02  1.1617E+02  8.4791E+01  1.1237E+02  9.1975E+01  7.4497E+01  6.2757E+01  5.5228E+01
S34    16   34  1.6729E+02  4.9587E+02  2.5839E+02  8.7599E+01  1.1643E+02  7.4193E+01  6.2439E+01  5.2220E+01  4.7863E+01
S36    16   36  2.1981E+00  5.4991E+00  5.2540E+01  1.0153E+01  9.8939E+00  6.3210E+00  3.9613E+00  3.1922E+00  2.4090E+00
Cl35   17   35  1.2944E+02  2.6515E+02  5.2501E+01  3.6982E+01  5.4516E+01  3.6306E+01  2.7181E+01  2.3792E+01  1.9243E+01
Cl37   17   37  1.4446E+02  2.5681E+02  2.9254E+01  2.1882E+01  2.9770E+01  2.6987E+01  2.3646E+01  2.0632E+01  1.7296E+01
Ar36   18   36  6.1571E+02  6.4289E+02  1.5704E+02  1.4639E+02  1.7546E+02  1.6103E+02  1.3127E+02  1.1161E+02  1.0165E+02
Ar38   18   38  4.9898E+02  1.5214E+03  1.5424E+02  4.5723E+01  6.8138E+01  4.4470E+01  3.6038E+01  3.3826E+01  3.3441E+01
Ar40   18   40  1.0597E+01  8.1618E+00  2.0919E+01  2.7348E+01  3.3301E+01  2.5392E+01  5.9817E+00  4.8382E+00  3.2889E+00
K39    19   39  6.0149E+02  1.2690E+03  6.5835E+01  3.5537E+01  5.0727E+01  3.8396E+01  3.3992E+01  3.0934E+01  2.8129E+01
K40    19   40  3.5091E+02  1.2055E+03  1.6459E+02  1.7772E+02  1.8643E+02  1.8177E+02  2.1289E+02  1.8829E+02  1.3837E+02
K41    19   41  7.8950E+02  1.7388E+03  5.5876E+01  3.9852E+01  5.2290E+01  4.6805E+01  4.6433E+01  4.1678E+01  3.7502E+01
Ca40   20   40  6.1116E+02  6.5001E+02  1.2714E+02  1.3446E+02  1.5578E+02  1.4146E+02  1.1573E+02  1.0011E+02  9.3499E+01
Ca42   20   42  5.4587E+02  1.8027E+03  1.2571E+02  3.9060E+01  5.8219E+01  3.9982E+01  3.3139E+01  3.0466E+01  2.8878E+01
Ca43   20   43  8.9409E+00  3.8352E+01  5.7630E+00  8.5198E+00  9.6803E+00  1.0941E+01  1.0190E+01  8.5938E+00  6.4203E+00
Ca44   20   44  1.2610E+01  1.3293E+01  4.6294E+00  6.3247E+00  6.7722E+00  6.8270E+00  5.8911E+00  5.1437E+00  4.1774E+00
Ca46   20   46  4.4342E+01  4.6607E+00  6.6094E+01  4.8050E+01  1.8817E+02  2.3619E+02  5.6740E+01  4.4190E+01  2.7468E+01
Ca48   20   48  8.2570E-01  7.9739E-01  8.9581E-01  7.8345E-01  7.6611E-01  7.8174E-01  8.0432E-01  8.2962E-01  8.3782E-01
Sc45   21   45  8.9130E+01  1.2420E+02  3.2021E+01  5.5690E+01  7.4427E+01  8.1226E+01  6.2395E+01  5.1583E+01  3.9938E+01
Ti46   22   46  7.9265E+02  1.6025E+03  1.0410E+02  4.1571E+01  5.1470E+01  3.7256E+01  3.7599E+01  3.4496E+01  3.2701E+01
Ti47   22   47  1.0392E+01  3.7553E+01  5.6490E+00  5.8026E+00  5.9257E+00  6.1000E+00  5.5189E+00  4.8897E+00  4.4813E+00
Ti48   22   48  2.8283E+01  2.5220E+01  3.0751E+01  2.6163E+01  2.5750E+01  2.0739E+01  1.4173E+01  1.0815E+01  7.7392E+00
Ti49   22   49  5.3266E+01  6.0937E+01  4.7476E+01  3.8358E+01  3.8998E+01  3.3878E+01  2.8410E+01  2.3248E+01  1.8216E+01
Ti50   22   50  3.1109E+01  3.0794E+01  4.8517E+01  5.7370E+01  5.8067E+01  4.1509E+01  3.4408E+01  2.9606E+01  2.2674E+01
V50    23   50  2.5828E+01  9.4311E+01  9.0108E+01  1.9151E+02  2.0530E+02  1.9508E+02  1.6649E+02  1.4473E+02  2.0222E+02
V51    23   51  1.9015E+02  2.9192E+02  1.4044E+02  4.9996E+01  5.4789E+01  4.1514E+01  3.5085E+01  2.6780E+01  2.1939E+01
Cr50   24   50  1.2129E+03  1.4908E+03  2.8655E+02  6.5447E+01  8.0212E+01  5.8189E+01  6.4833E+01  5.4901E+01  4.9049E+01
Cr52   24   52  1.6303E+02  1.3013E+02  1.6210E+02  1.2383E+02  1.1171E+02  8.4684E+01  5.5623E+01  4.0424E+01  2.6480E+01
Cr53   24   53  2.5547E+02  1.9689E+02  1.8870E+02  9.5727E+01  9.1921E+01  6.8901E+01  5.1182E+01  3.7745E+01  2.6990E+01
Cr54   24   54  1.5810E+01  1.2803E+01  1.6764E+01  8.5520E+00  1.0650E+01  7.5322E+00  6.4889E+00  5.7110E+00  4.7366E+00
Mn55   25   55  2.3467E+02  1.6734E+02  1.4718E+02  5.9249E+01  5.9475E+01  4.3674E+01  3.5999E+01  2.6639E+01  1.9809E+01
Fe54   26   54  5.5194E+02  2.9965E+02  2.1326E+02  5.0076E+01  5.6369E+01  4.2223E+01  4.4948E+01  3.6732E+01  3.0989E+01
Fe56   26   56  5.6514E+01  4.7769E+01  3.4621E+01  2.7120E+01  2.2860E+01  1.6977E+01  1.1301E+01  8.5838E+00  5.9865E+00
Fe57   26   57  5.8510E+01  6.0812E+01  2.4621E+01  1.3740E+01  1.2463E+01  9.4081E+00  7.4118E+00  5.8333E+00  4.5527E+00
Fe58   26   58  5.3816E+00  6.4117E+00  5.8315E+00  7.6590E+00  9.6848E+00  1.1955E+01  1.3155E+01  1.1192E+01  8.7717E+00
Co59   27   59  1.9030E+01  1.5910E+01  2.8336E+00  3.7630E+00  4.7904E+00  5.9298E+00  5.6138E+00  4.8117E+00  3.9407E+00
Ni58   28   58  9.3914E+01  8.6043E+01  2.7826E+01  1.0546E+01  1.0599E+01  7.7387E+00  7.1934E+00  6.2335E+00  5.1478E+00
Ni60   28   60  2.2439E+01  1.8187E+01  1.8849E+00  2.0680E+00  2.3258E+00  3.0010E+00  2.7820E+00  2.5793E+00  2.3299E+00
Ni61   28   61  2.2106E+01  1.5825E+01  4.7504E+00  7.7376E+00  8.6590E+00  1.2801E+01  1.2948E+01  1.0909E+01  8.1932E+00
Ni62   28   62  5.1938E+01  3.7904E+01  4.3686E+00  1.2361E+01  1.3945E+01  1.9792E+01  1.8499E+01  1.5774E+01  1.3281E+01
Ni64   28   64  1.1432E+01  1.0952E+01  1.8750E+01  5.5845E+01  6.6205E+01  7.9087E+01  5.5563E+01  4.6564E+01  3.3714E+01
