# From file: input/yields/snii/lc18/tab_R/tab_yieldstot_iso_exp_pd.dec
elemSymb,elemZ,elemA,mass_i_ini,13.,15.,20.,25.,30.,40.,60.,80.,120.,Z_ini,vel_ini
O18,8,18,4.6050000000000005e-08,0.052737,0.069463,0.024797,0.00028482,1.0762e-08,2.1818e-08,3.0835e-08,9.403e-08,1.3082e-07,1.8100000000000003e-05,300.0
F19,9,19,5.0778e-10,4.0511e-05,5.101e-05,0.00013286,0.00074713,2.6506999999999995e-09,4.1007e-09,5.0318999999999995e-09,7.561100000000001e-09,5.722199999999999e-09,1.8100000000000003e-05,300.0
Ne20,10,20,1.1646e-06,0.08072,0.053706,0.087608,0.72925,1.2387999999999999e-05,1.5402e-05,2.0342e-05,3.7621e-05,2.6396e-05,1.8100000000000003e-05,300.0
Ne21,10,21,2.9313e-09,0.00078612,0.00084796,0.0011122,0.0011917,2.6634000000000002e-08,3.1444e-08,3.9162e-08,1.3033e-06,3.3682e-08,1.8100000000000003e-05,300.0
Ne22,10,22,9.419399999999999e-08,0.049262,0.0626,0.068112,0.081234,4.5861999999999996e-07,6.6596e-07,8.999299999999999e-07,3.146e-05,1.7268000000000001e-06,1.8100000000000003e-05,300.0
Na23,11,23,2.942e-08,0.0019069000000000002,0.0013181,0.0013548,0.0044575000000000005,1.9401e-06,2.0812e-06,2.5936e-06,4.4918e-06,3.1427e-06,1.8100000000000003e-05,300.0
Mg24,12,24,9.8788e-07,0.014261000000000001,0.015022999999999998,0.028263999999999997,0.14731,1.527e-05,1.7667000000000002e-05,2.477e-05,2.6090999999999998e-05,3.0081e-05,1.8100000000000003e-05,300.0
Mg25,12,25,1.3028e-07,0.0057119,0.0048385,0.0074013,0.004652,1.0187999999999999e-06,1.2921e-06,1.6408e-06,2.1379e-06,1.5594e-06,1.8100000000000003e-05,300.0
Mg26,12,26,1.4917e-07,0.008113200000000001,0.0078498,0.012426000000000001,0.004795000000000001,1.3315999999999999e-06,1.6594e-06,2.2153e-06,2.6404e-06,3.0799e-06,1.8100000000000003e-05,300.0
Al27,13,27,5.6013e-08,0.0023081,0.0022706,0.0037126,0.0069669,1.3891e-06,1.7762e-06,3.9907e-06,5.02e-06,1.1177e-05,1.8100000000000003e-05,300.0
Si28,14,28,1.5811000000000002e-06,0.12153,0.20649,0.18711,0.26200999999999997,2.1094e-05,2.5177e-05,3.6737e-05,5.6251e-05,8.788e-05,1.8100000000000003e-05,300.0
Si29,14,29,8.315e-08,0.0023401999999999997,0.0028795,0.0049123000000000005,0.0022930999999999997,9.7794e-07,1.1975e-06,1.6066999999999998e-06,1.8111000000000001e-06,2.1499e-06,1.8100000000000003e-05,300.0
Si30,14,30,5.6703e-08,0.0029874000000000003,0.004348899999999999,0.007346200000000001,0.0022936,8.341e-07,9.7517e-07,1.4556999999999999e-06,2.046e-06,3.0935e-06,1.8100000000000003e-05,300.0
P31,15,31,5.865199999999999e-09,0.00078456,0.0012437000000000001,0.0016494,0.00087011,7.6809e-08,9.1654e-08,1.2928e-07,1.7572e-07,2.2675999999999997e-07,1.8100000000000003e-05,300.0
S32,16,32,6.598899999999999e-07,0.077534,0.10727,0.082433,0.08556799999999999,8.5376e-06,1.0239e-05,1.4419e-05,1.7933e-05,2.4575e-05,1.8100000000000003e-05,300.0
S33,16,33,5.4481999999999994e-09,0.00047796,0.00085635,0.00078294,0.0006208,7.0488e-08,8.4535e-08,1.1904000000000001e-07,1.553e-07,2.0315000000000002e-07,1.8100000000000003e-05,300.0
S34,16,34,3.1684999999999996e-08,0.0033323999999999997,0.0068214,0.0063742,0.0018,4.0995e-07,4.916399999999999e-07,6.9235e-07,8.737700000000001e-07,1.1803e-06,1.8100000000000003e-05,300.0
S36,16,36,1.5640999999999998e-10,7.4453e-07,1.4295e-05,1.047e-06,3.0179999999999996e-08,2.0236e-09,2.4268e-09,3.4176000000000003e-09,4.2541e-09,5.825e-09,1.8100000000000003e-05,300.0
Cl35,17,35,6.1737e-09,0.00034575,0.00076529,0.00040528,0.00017555,7.9874e-08,9.5792e-08,1.349e-07,1.6777e-07,2.2991e-07,1.8100000000000003e-05,300.0
Cl37,17,37,2.0859e-09,7.6102e-05,0.00010652,5.8831999999999995e-05,4.5292e-05,2.6987000000000002e-08,3.2366e-08,4.5578000000000006e-08,6.0622e-08,7.7839e-08,1.8100000000000003e-05,300.0
Ar36,18,36,1.2606e-07,0.016793000000000002,0.018552000000000003,0.014195,0.015872,1.6309000000000001e-06,1.9559e-06,2.7544e-06,3.4233e-06,4.6943e-06,1.8100000000000003e-05,300.0
Ar38,18,38,2.4192999999999997e-08,0.0034143999999999997,0.0061242,0.0029034000000000004,0.0007234,3.13e-07,3.7538e-07,5.286199999999999e-07,6.5899e-07,9.009899999999999e-07,1.8100000000000003e-05,300.0
Ar40,18,40,4.072999999999999e-11,2.5392e-08,8.2789e-06,2.7349000000000002e-08,2.0908e-08,5.2697e-10,6.3198e-10,8.899800000000001e-10,1.1291e-09,1.5206000000000001e-09,1.8100000000000003e-05,300.0
K39,19,39,2.8647e-09,0.00036889,0.0012003,0.0002249,0.00010185,3.7064e-08,4.4451e-08,6.2597e-08,7.829e-08,1.067e-07,1.8100000000000003e-05,300.0
K40,19,40,4.6377e-12,1.8119e-07,2.2581999999999998e-05,1.7582e-07,3.6499e-08,5.977399999999999e-11,7.1749e-11,1.0111e-10,2.9273e-10,1.7853999999999999e-10,1.8100000000000003e-05,300.0
K41,19,41,2.1734e-10,2.7443e-05,6.555e-05,1.4242999999999999e-05,1.0769000000000001e-05,2.8118999999999998e-09,3.3723999999999996e-09,4.7489e-09,6.4993e-09,8.1415e-09,1.8100000000000003e-05,300.0
Ca40,20,40,1.3979e-07,0.016146,0.014846000000000002,0.011941,0.014777,1.8087000000000001e-06,2.1691e-06,3.0547e-06,3.7969e-06,5.206000000000001e-06,1.8100000000000003e-05,300.0
Ca42,20,42,9.7966e-10,0.00015639,0.00025378,9.533899999999999e-05,2.1068000000000002e-05,1.2675000000000001e-08,1.5201e-08,2.1406e-08,2.787e-08,3.6531e-08,1.8100000000000003e-05,300.0
Ca43,20,43,2.0927999999999997e-10,2.1003e-07,1.6091e-05,2.2424e-07,1.6124000000000003e-07,2.7076e-09,3.2472e-09,4.572800000000001e-09,6.015699999999999e-09,7.8055e-09,1.8100000000000003e-05,300.0
Ca44,20,44,3.3089e-09,2.0391e-05,3.0148000000000003e-05,3.4935e-05,4.5464e-05,4.2811000000000005e-08,5.1343e-08,7.2303e-08,9.1859e-08,1.2329000000000001e-07,1.8100000000000003e-05,300.0
Ca46,20,46,6.6334e-12,2.6224000000000004e-09,4.4380000000000004e-07,6.0056e-09,6.9587e-09,8.5823e-11,1.0293e-10,1.4494e-10,1.8031000000000002e-10,2.4714e-10,1.8100000000000003e-05,300.0
Ca48,20,48,3.236e-10,3.0538000000000004e-09,3.7866e-09,4.6971e-09,5.4596e-09,4.1867e-09,5.021e-09,7.0708e-09,8.798600000000001e-09,1.2051e-08,1.8100000000000003e-05,300.0
Sc45,21,45,4.6788e-11,2.346e-06,1.722e-05,5.595600000000001e-07,5.568699999999999e-07,6.0534e-10,7.2598e-10,1.0224e-09,1.519e-09,1.7502e-09,1.8100000000000003e-05,300.0
Ti46,22,46,4.9675e-10,9.5848e-05,0.00012905,4.3546999999999995e-05,1.12e-05,6.4268e-09,7.7076e-09,1.0853999999999999e-08,1.4209e-08,1.8517999999999997e-08,1.8100000000000003e-05,300.0
Ti47,22,47,4.5771e-10,1.4808e-06,2.1421e-05,1.156e-06,5.411399999999999e-07,5.9218999999999996e-09,7.1020000000000005e-09,1.0001e-08,1.2649e-08,1.705e-08,1.8100000000000003e-05,300.0
Ti48,22,48,4.6318000000000005e-09,6.6927e-05,0.00014213,9.0349e-05,9.4295e-05,5.9925e-08,7.186799999999999e-08,1.0121e-07,1.2615999999999999e-07,1.7249000000000003e-07,1.8100000000000003e-05,300.0
Ti49,22,49,3.4699e-10,4.6582e-06,3.3619e-05,3.5781e-06,1.9722e-06,4.4893e-09,5.384e-09,7.5818e-09,9.9924e-09,1.2938000000000001e-08,1.8100000000000003e-05,300.0
Ti50,22,50,3.3902000000000003e-10,1.6619e-07,1.2123e-06,2.5248e-07,2.5191999999999994e-07,4.3862e-09,5.2603e-09,7.4076999999999996e-09,1.0593e-08,1.2649999999999999e-08,1.8100000000000003e-05,300.0
V50,23,50,7.8312e-13,9.6235e-09,2.3205e-06,3.0029e-09,2.7638000000000003e-09,1.0132e-11,1.2151e-11,1.7112e-11,2.1261e-11,2.9162e-11,1.8100000000000003e-05,300.0
V51,23,51,3.1872000000000006e-10,1.3454e-05,8.1197e-05,9.3907e-06,1.6128999999999998e-06,4.1235e-09,4.9453e-09,6.964100000000001e-09,8.713200000000001e-09,1.187e-08,1.8100000000000003e-05,300.0
Cr50,24,50,6.980399999999999e-10,0.00013948,0.00050511,8.307799999999999e-05,1.6340999999999998e-05,9.0312e-09,1.0831e-08,1.5253e-08,1.8951e-08,2.5994e-08,1.8100000000000003e-05,300.0
Cr52,24,52,1.3998999999999998e-08,0.00072595,0.0021755,0.00067388,0.00052994,1.8113e-07,2.1721999999999998e-07,3.059e-07,3.8042e-07,5.2135e-07,1.8100000000000003e-05,300.0
Cr53,24,53,1.618e-09,8.510600000000001e-05,0.00044937,6.8996e-05,2.8661e-05,2.0933000000000003e-08,2.5104e-08,3.5354e-08,4.3958e-08,6.025e-08,1.8100000000000003e-05,300.0
Cr54,24,54,4.1033999999999995e-10,9.5119e-08,9.5586e-07,1.4046e-07,5.7004e-08,5.309000000000001e-09,6.3669e-09,8.966299999999999e-09,1.146e-08,1.5295000000000002e-08,1.8100000000000003e-05,300.0
Mn55,25,55,1.0895999999999999e-08,0.0004458,0.0027645,0.00033764,7.706399999999999e-05,1.4097999999999998e-07,1.6907e-07,2.381e-07,2.9591999999999997e-07,4.0583e-07,1.8100000000000003e-05,300.0
Fe54,26,54,7.3468e-08,0.004345399999999999,0.036613,0.0038383000000000002,0.00068354,9.505200000000001e-07,1.14e-06,1.6053000000000001e-06,1.9946e-06,2.7359e-06,1.8100000000000003e-05,300.0
Fe56,26,56,1.1959999999999999e-06,0.070131,0.07059800000000001,0.070129,0.070026,1.5474e-05,1.8558e-05,2.6133000000000002e-05,3.248e-05,4.4541000000000006e-05,1.8100000000000003e-05,300.0
Fe57,26,57,2.8114e-08,0.0021483,0.0025146,0.0024072,0.0022973000000000004,3.6375e-07,4.3623000000000004e-07,6.143199999999999e-07,7.656e-07,1.0472e-06,1.8100000000000003e-05,300.0
Fe58,26,58,3.8072e-09,2.6981e-07,1.3329e-06,3.5638000000000007e-07,1.2072e-06,4.9257e-08,5.9073e-08,8.318799999999999e-08,1.143e-07,1.4228e-07,1.8100000000000003e-05,300.0
Co59,27,59,4.244e-09,0.00013558,7.6214e-05,0.00011226,8.1893e-05,5.4908000000000004e-08,6.5851e-08,9.273300000000001e-08,1.1879000000000001e-07,1.5822e-07,1.8100000000000003e-05,300.0
Ni58,28,58,4.8234e-08,0.0047577,0.0087583,0.004697,0.0042243,6.240399999999999e-07,7.484e-07,1.0539e-06,1.3095e-06,1.7962e-06,1.8100000000000003e-05,300.0
Ni60,28,60,1.922e-08,0.001247,0.00036131,0.0013622999999999999,0.0016914999999999999,2.4866e-07,2.9823e-07,4.1996e-07,5.2708e-07,7.159399999999999e-07,1.8100000000000003e-05,300.0
Ni61,28,61,8.494100000000001e-10,6.0488999999999996e-05,2.746e-05,6.326e-05,6.5637e-05,1.099e-08,1.3180000000000001e-08,1.8560000000000002e-08,2.5022e-08,3.1716000000000004e-08,1.8100000000000003e-05,300.0
Ni62,28,62,2.7526999999999994e-09,0.00062023,0.00043738,0.00056011,0.00049178,3.5614e-08,4.2711e-08,6.0147e-08,8.07e-08,1.027e-07,1.8100000000000003e-05,300.0
Ni64,28,64,7.2364e-10,1.2552999999999999e-07,1.4238e-07,1.8077000000000002e-07,1.1603e-06,9.3624e-09,1.1228e-08,1.5812e-08,2.4765e-08,2.7084000000000003e-08,1.8100000000000003e-05,300.0
Cu63,29,63,4.968e-10,1.9384999999999997e-06,5.01e-07,1.1892e-06,1.2979e-05,6.427500000000001e-09,7.708500000000001e-09,1.0854999999999999e-08,1.6857e-08,1.8605e-08,1.8100000000000003e-05,300.0
Cu65,29,65,2.2846e-10,6.8367e-07,2.4416e-07,5.8113e-07,1.3572e-06,2.9558e-09,3.5448e-09,4.9919e-09,1.1634e-08,8.6446e-09,1.8100000000000003e-05,300.0
Zn64,30,64,8.3177e-10,1.6566e-05,8.899799999999999e-07,6.8299000000000005e-06,3.0109000000000003e-05,1.0761000000000001e-08,1.2906e-08,1.8175e-08,2.4679000000000002e-08,3.1034e-08,1.8100000000000003e-05,300.0
Zn66,30,66,4.9212e-10,1.0908e-05,4.6055e-06,8.269299999999999e-06,8.366000000000001e-06,6.3669e-09,7.6359e-09,1.0752999999999999e-08,1.7401e-08,1.8417e-08,1.8100000000000003e-05,300.0
Zn67,30,67,7.3414e-11,3.7768000000000004e-08,2.6797e-08,4.7047e-08,2.2339000000000002e-07,9.4983e-10,1.1391e-09,1.6040999999999999e-09,2.8995999999999998e-09,2.754e-09,1.8100000000000003e-05,300.0
Zn68,30,68,3.4075e-10,1.4079e-07,1.5666999999999999e-07,2.1094e-07,1.1868e-06,4.4085e-09,5.2871e-09,7.4455e-09,1.4887999999999999e-08,1.2794e-08,1.8100000000000003e-05,300.0
Zn70,30,70,1.1599e-11,6.621e-09,1.062e-08,2.3774000000000002e-08,2.7851e-09,1.5007e-10,1.7996000000000002e-10,2.5344e-10,3.1489999999999997e-10,4.3193000000000003e-10,1.8100000000000003e-05,300.0
Ga69,31,69,3.3474000000000004e-11,2.3201e-08,2.7108e-08,2.9397000000000002e-08,1.8920999999999998e-07,4.3308e-10,5.1939e-10,7.314199999999999e-10,1.7602000000000002e-09,1.2620999999999998e-09,1.8100000000000003e-05,300.0
Ga71,31,71,2.2859e-11,2.6143e-08,3.2964e-08,3.6285e-08,1.5252000000000002e-07,2.9575999999999997e-10,3.5469e-10,4.995e-10,1.4622000000000002e-09,8.650900000000001e-10,1.8100000000000003e-05,300.0
Ge70,32,70,4.7964000000000004e-11,3.7698e-08,4.4126e-08,4.7908999999999996e-08,4.2093000000000005e-07,6.2056e-10,7.4422e-10,1.048e-09,2.6183e-09,1.8087e-09,1.8100000000000003e-05,300.0
Ge72,32,72,6.5196e-11,4.7980000000000003e-08,5.706e-08,6.4858e-08,3.2514e-07,8.4349e-10,1.0116e-09,1.4246e-09,3.149e-09,2.449e-09,1.8100000000000003e-05,300.0
Ge73,32,73,1.8553e-11,1.2646e-08,1.3197e-08,1.4862999999999999e-08,1.0685000000000001e-07,2.4005e-10,2.8788e-10,4.0541e-10,8.8685e-10,6.966499999999999e-10,1.8100000000000003e-05,300.0
Ge74,32,74,8.8272e-11,8.5488e-08,9.7914e-08,1.0539999999999999e-07,4.4868e-07,1.1421e-09,1.3697000000000001e-09,1.9287999999999998e-09,4.6e-09,3.3165e-09,1.8100000000000003e-05,300.0
Ge76,32,76,1.9015999999999997e-11,1.2229000000000002e-08,9.325100000000001e-09,2.1840000000000002e-08,2.8206e-09,2.4602000000000005e-10,2.9506e-10,4.1551e-10,5.1628e-10,7.081599999999999e-10,1.8100000000000003e-05,300.0
As75,33,75,1.1015e-11,1.4366000000000001e-08,1.6386000000000002e-08,1.7931999999999998e-08,8.4177e-08,1.4251e-10,1.7092e-10,2.4068e-10,5.1777e-10,4.1305000000000004e-10,1.8100000000000003e-05,300.0
Se74,34,74,1.0606e-12,2.7644999999999997e-09,5.321e-09,6.462e-09,4.7714e-08,1.3722e-11,1.6457e-11,2.3173999999999998e-11,2.8791999999999996e-11,3.9491e-11,1.8100000000000003e-05,300.0
Se76,34,76,1.1468e-11,2.582e-08,3.0815999999999996e-08,3.6837e-08,1.6659000000000004e-07,1.4837e-10,1.7793e-10,2.5058000000000003e-10,8.0183e-10,4.3331000000000003e-10,1.8100000000000003e-05,300.0
Se77,34,77,9.461e-12,2.4047999999999998e-08,2.3363e-08,2.2235999999999998e-08,5.2458e-08,1.2241e-10,1.468e-10,2.0673e-10,4.4999000000000007e-10,3.5470999999999996e-10,1.8100000000000003e-05,300.0
Se78,34,78,2.9857e-11,5.6422999999999995e-08,5.9872e-08,7.0236e-08,2.4991e-07,3.8627999999999993e-10,4.6326e-10,6.523800000000001e-10,1.968e-09,1.1250999999999998e-09,1.8100000000000003e-05,300.0
Se80,34,80,6.391199999999999e-11,2.5059e-08,2.9489999999999998e-08,4.9867e-08,1.6985e-07,8.268799999999999e-10,9.9167e-10,1.3964999999999999e-09,1.7606e-09,2.3801999999999997e-09,1.8100000000000003e-05,300.0
Se82,34,82,1.1527999999999999e-11,1.1652e-08,8.303200000000001e-09,1.9802e-08,1.0829999999999999e-09,1.4915000000000002e-10,1.7888e-10,2.5189e-10,3.1301999999999997e-10,4.2929e-10,1.8100000000000003e-05,300.0
Br79,35,79,1.0220000000000001e-11,9.017500000000001e-09,9.1361e-09,1.1642e-08,6.9082e-08,1.3224000000000003e-10,1.5858e-10,2.2333000000000002e-10,3.8966000000000003e-10,3.8181e-10,1.8100000000000003e-05,300.0
Br81,35,81,1.0194e-11,1.0522e-08,1.1165000000000001e-08,1.5065e-08,4.2854e-08,1.3189e-10,1.5818000000000002e-10,2.2274000000000002e-10,3.9468000000000003e-10,3.8094000000000003e-10,1.8100000000000003e-05,300.0
Kr78,36,78,3.6959e-13,9.685699999999999e-10,1.7129e-09,2.3151999999999996e-09,4.844100000000001e-09,4.7818e-12,5.7346e-12,8.0759e-12,1.0034e-11,1.3761999999999999e-11,1.8100000000000003e-05,300.0
Kr80,36,80,2.4357e-12,1.1056e-08,1.5442e-08,1.9494e-08,4.3696e-08,3.1513e-11,3.7792000000000004e-11,5.322100000000001e-11,3.0587e-10,9.3433e-11,1.8100000000000003e-05,300.0
Kr82,36,82,1.2509999999999999e-11,3.9582000000000003e-08,4.554e-08,4.74e-08,1.1676999999999999e-07,1.6185e-10,1.941e-10,2.7335e-10,1.0527e-09,4.7323e-10,1.8100000000000003e-05,300.0
Kr83,36,83,1.2544000000000001e-11,1.614e-08,2.0332e-08,2.2272e-08,5.1553000000000005e-08,1.6229000000000002e-10,1.9463999999999999e-10,2.7409e-10,5.6874e-10,4.6932e-10,1.8100000000000003e-05,300.0
Kr84,36,84,6.2566e-11,7.3196e-08,8.065200000000001e-08,9.480600000000001e-08,2.5351e-07,8.094800000000001e-10,9.7078e-10,1.3671e-09,2.7435e-09,2.3392e-09,1.8100000000000003e-05,300.0
Kr86,36,86,1.9371e-11,5.1287e-08,4.5687e-08,7.3355e-08,1.094e-07,2.5062e-10,3.0056e-10,4.2326000000000005e-10,5.3202e-10,7.214900000000001e-10,1.8100000000000003e-05,300.0
Rb85,37,85,1.4676999999999998e-11,2.1523e-08,2.4244e-08,3.0399e-08,9.4838e-08,1.8988999999999998e-10,2.2774000000000003e-10,3.207e-10,5.8683e-10,5.482e-10,1.8100000000000003e-05,300.0
Rb87,37,87,6.1826e-12,2.7021e-08,2.8593000000000003e-08,3.6758000000000004e-08,4.6050000000000005e-08,7.998100000000001e-11,9.592200000000001e-11,1.3509e-10,1.6863e-10,2.3025e-10,1.8100000000000003e-05,300.0
Sr84,38,84,2.5576e-13,1.2210000000000001e-08,2.5085000000000003e-08,3.4011e-08,8.651100000000001e-09,3.309e-12,3.9685e-12,5.5887e-12,6.9434e-12,9.5231e-12,1.8100000000000003e-05,300.0
Sr86,38,86,4.6306e-12,4.5623e-08,6.4375e-08,9.1346e-08,8.6816e-08,5.9911e-11,7.184999999999999e-11,1.0118e-10,7.0084e-10,1.7717e-10,1.8100000000000003e-05,300.0
Sr87,38,87,3.2737e-12,2.6903000000000003e-08,2.9938e-08,3.5391e-08,5.0451e-08,4.2363e-11,5.0805e-11,7.1542e-11,4.3106e-10,1.2454e-10,1.8100000000000003e-05,300.0
Sr88,38,88,3.9701e-11,6.5502e-07,7.4521e-07,9.919200000000001e-07,3.4994e-07,5.1364e-10,6.160099999999999e-10,8.674800000000001e-10,2.6952e-09,1.4884e-09,1.8100000000000003e-05,300.0
Y89,39,89,1.0625e-11,2.2085999999999998e-07,2.4663e-07,3.4104e-07,7.988800000000001e-08,1.3746e-10,1.6485e-10,2.3216e-10,5.8117e-10,3.973e-10,1.8100000000000003e-05,300.0
Zr90,40,90,1.2957999999999999e-11,4.2971000000000005e-07,5.511100000000001e-07,9.696200000000001e-07,5.0837e-08,1.6765e-10,2.0106e-10,2.8316000000000003e-10,5.148099999999999e-10,4.834e-10,1.8100000000000003e-05,300.0
Zr91,40,91,2.8573e-12,9.267300000000001e-08,1.0856e-07,1.5110999999999998e-07,1.0241e-08,3.6966999999999996e-11,4.4334e-11,6.2433e-11,1.1193999999999999e-10,1.0658e-10,1.8100000000000003e-05,300.0
Zr92,40,92,4.4154e-12,1.1781e-07,1.4708e-07,2.0055e-07,1.2725e-08,5.7126999999999994e-11,6.8511e-11,9.648e-11,1.6541e-10,1.6465e-10,1.8100000000000003e-05,300.0
Zr94,40,94,4.5719e-12,1.3480000000000002e-07,1.3637e-07,2.1846e-07,7.6549e-09,5.9151e-11,7.0939e-11,9.990000000000001e-11,1.5107e-10,1.7039e-10,1.8100000000000003e-05,300.0
Zr96,40,96,7.5223e-13,7.1489e-08,1.011e-07,1.9249000000000002e-07,1.8452000000000002e-09,0.0,0.0,0.0,0.0,3.0496e-27,1.8100000000000003e-05,300.0
Nb93,41,93,1.9743e-12,3.7896000000000004e-08,4.097400000000001e-08,6.5191e-08,3.5303e-09,2.5543000000000003e-11,3.0633e-11,4.3139e-11,6.5498e-11,7.356999999999998e-11,1.8100000000000003e-05,300.0
Mo92,42,92,7.4615e-13,5.2815e-08,7.8575e-08,2.0277e-07,1.7959e-10,9.6536e-12,1.1577e-11,1.6304000000000003e-11,2.0257e-11,2.7785e-11,1.8100000000000003e-05,300.0
Mo94,42,94,4.8031e-13,3.2615e-08,4.2919e-08,1.1380000000000001e-07,1.1320000000000001e-10,6.2141e-12,7.4525e-12,1.0494999999999998e-11,1.3062999999999998e-11,1.7897e-11,1.8100000000000003e-05,300.0
Mo95,42,95,8.4013e-13,2.5079e-08,2.3891e-08,4.1911e-08,1.4816e-09,1.0869999999999999e-11,1.3036e-11,1.8357e-11,2.5074000000000002e-11,3.1297e-11,1.8100000000000003e-05,300.0
Mo96,42,96,8.936799999999999e-13,3.1014e-08,3.8316e-08,7.1663e-08,7.107e-10,2.1294e-11,2.5539e-11,3.5963000000000004e-11,4.9571999999999994e-11,6.131899999999999e-11,1.8100000000000003e-05,300.0
Mo97,42,97,5.199e-13,7.6216e-09,1.1864e-08,1.4769000000000001e-08,2.8286000000000004e-10,6.7263e-12,8.0669e-12,1.1359999999999998e-11,1.5699000000000002e-11,1.937e-11,1.8100000000000003e-05,300.0
Mo98,42,98,1.3347e-12,2.6406000000000002e-08,2.7835e-08,4.471e-08,1.0112e-09,1.7268e-11,2.071e-11,2.9164e-11,4.0963e-11,4.9729e-11,1.8100000000000003e-05,300.0
Xe32,54,132,4.4768e-12,6.2551e-08,7.4223e-08,1.083e-07,2.0125000000000002e-09,5.792100000000001e-11,6.946300000000001e-11,9.7822e-11,1.2885e-10,1.6675e-10,1.8100000000000003e-05,300.0
Xe34,54,134,1.6781e-12,3.3764e-08,3.1636e-08,7.5758e-08,3.638e-10,2.1711e-11,2.6037e-11,3.6667e-11,4.556e-11,6.2492e-11,1.8100000000000003e-05,300.0
Cs33,55,133,1.177e-12,1.5948e-08,1.7839000000000002e-08,3.4016000000000005e-08,3.7995999999999995e-10,1.5228e-11,1.8263e-11,2.5718000000000005e-11,3.2869e-11,4.383e-11,1.8100000000000003e-05,300.0
Ba34,56,134,3.6083000000000004e-13,2.8067000000000002e-08,3.5984e-08,7.3763e-08,3.8938e-10,4.6683e-12,5.5987e-12,7.8845e-12,1.2302999999999999e-11,1.3460999999999998e-11,1.8100000000000003e-05,300.0
Ba35,56,135,9.9146e-13,1.6666000000000002e-08,3.6487e-08,5.8937999999999995e-08,4.0605e-10,1.2827e-11,1.5384e-11,2.1664e-11,2.779e-11,3.6922e-11,1.8100000000000003e-05,300.0
Ba36,56,136,1.19e-12,6.8128e-08,8.090199999999999e-08,1.4800999999999999e-07,1.2795000000000002e-09,1.5395999999999998e-11,1.8465e-11,2.6002e-11,3.7218000000000004e-11,4.435100000000001e-11,1.8100000000000003e-05,300.0
Ba37,56,137,1.7143e-12,7.4128e-08,5.7805999999999995e-08,9.375199999999999e-08,1.2070999999999999e-09,2.2179999999999998e-11,2.66e-11,3.746e-11,4.9699000000000005e-11,6.3862e-11,1.8100000000000003e-05,300.0
Ba38,56,138,1.1023000000000001e-11,7.4849e-07,8.8341e-07,1.7766999999999999e-06,3.7381e-09,1.4261e-10,1.7103999999999999e-10,2.4086e-10,3.1063e-10,4.1063e-10,1.8100000000000003e-05,300.0
La38,57,138,1.1637e-15,2.2544000000000002e-11,2.8734999999999998e-11,5.471800000000001e-11,4.524e-14,1.5056000000000002e-14,1.8056999999999998e-14,2.5427000000000002e-14,3.1653e-14,4.3338e-14,1.8100000000000003e-05,300.0
La39,57,139,1.2869e-12,1.1174000000000001e-07,1.0675000000000001e-07,2.1052e-07,3.2362e-10,1.665e-11,1.9968e-11,2.8119e-11,3.588800000000001e-11,4.7934e-11,1.8100000000000003e-05,300.0
Ce40,58,140,3.4654e-12,2.0920000000000002e-07,2.2645e-07,4.949e-07,4.5037e-10,4.4835000000000006e-11,5.3770000000000005e-11,7.572e-11,9.5417e-11,1.2907e-10,1.8100000000000003e-05,300.0
Pr41,59,141,5.446800000000001e-13,3.1194e-08,4.7302e-08,9.190300000000001e-08,7.865899999999998e-11,7.0471e-12,8.4514e-12,1.1902000000000002e-11,1.4897999999999997e-11,2.0284999999999998e-11,1.8100000000000003e-05,300.0
Nd42,60,142,7.435e-13,5.7949000000000005e-08,7.3512e-08,2.1784000000000002e-07,9.8038e-11,9.6194e-12,1.1536e-11,1.6246e-11,2.0481e-11,2.7694000000000005e-11,1.8100000000000003e-05,300.0
Nd43,60,143,3.3286999999999997e-13,5.4809e-09,5.9072000000000004e-09,1.1935e-08,1.2225999999999999e-11,4.3066e-12,5.1649e-12,7.2733e-12,9.0752e-12,1.2395e-11,1.8100000000000003e-05,300.0
Nd44,60,144,6.6155e-13,1.7120999999999998e-08,1.8665000000000002e-08,3.943e-08,3.2809e-11,8.5591e-12,1.0265000000000001e-11,1.4455e-11,1.8074000000000004e-11,2.4638999999999996e-11,1.8100000000000003e-05,300.0
Hg02,80,202,6.5669e-13,3.3558e-08,3.4967000000000005e-08,8.342299999999999e-08,4.8564999999999996e-11,8.4962e-12,1.0189e-11,1.4349e-11,1.8012e-11,2.4460000000000002e-11,1.8100000000000003e-05,300.0
Hg04,80,204,1.5258e-13,2.3176999999999996e-09,1.656e-08,5.3547e-08,2.6976e-12,1.9742e-12,2.3675e-12,3.3341e-12,4.1426e-12,5.682e-12,1.8100000000000003e-05,300.0
Tl03,81,203,3.5042e-13,1.7111e-08,2.0153e-08,4.5403e-08,2.5935e-11,4.5338e-12,5.4373e-12,7.657e-12,9.5901e-12,1.3050999999999998e-11,1.8100000000000003e-05,300.0
Tl05,81,205,8.4473e-13,3.3164e-08,3.4434e-08,7.8143e-08,3.8622e-11,1.0928999999999999e-11,1.3107000000000002e-11,1.8458e-11,2.3094e-11,3.146e-11,1.8100000000000003e-05,300.0
Pb04,82,204,1.6862999999999998e-13,2.2751999999999998e-08,2.332e-08,5.7556e-08,2.8340999999999995e-11,2.1817e-12,2.6164e-12,3.6846e-12,4.6963e-12,6.2831e-12,1.8100000000000003e-05,300.0
