# From file: input/yields/lims/k10/['Z0.0001.dat', 'Z0.008.dat', 'Z0.004.dat', 'Z0.02.dat']
mass_ini,Z_ini,mass_fin,elemSymb,elemZ,elemA,Yield,Mi_windloss,Mi_ini,Xi_avg,Xi_ini,ProdFact
4.5,0.02,0.852,ne21 ,10,21,3.7716272000000004e-06,1.8845958e-05,1.5074331e-05,5.1661068e-06,4.1324747e-06,0.096953169
4.5,0.02,0.852,ne22 ,10,22,0.00098975888,0.0014653792999999998,0.00047562041,0.00040169386,0.00013038651000000002,0.48866251
4.5,0.02,0.852,ne23 ,10,23,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.02,0.852,na21 ,11,21,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.02,0.852,na22 ,11,22,2.5108378999999998e-14,2.5108378999999998e-14,0.0,6.8827792e-15,0.0,0.0
4.5,0.02,0.852,na23 ,11,23,6.6935623e-05,0.00018891699,0.00012198136999999998,5.1786457e-05,3.3439956000000005e-05,0.18995051
4.5,0.02,0.852,na24 ,11,24,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.02,0.852,mg23 ,12,23,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.02,0.852,mg24 ,12,24,-2.1691434e-05,0.0018592752,0.0018809666,0.00050966971,0.00051564793,-0.0050644428
4.5,0.02,0.852,mg25 ,12,25,5.9731421e-05,0.00030693348,0.00024720206,8.4137464e-05,6.7767927e-05,0.09396521
4.5,0.02,0.852,mg26 ,12,26,9.564959300000001e-05,0.00037919972000000004,0.00028355012000000004,0.00010394728999999999,7.7732388e-05,0.12621117
4.5,0.02,0.852,mg27 ,12,27,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.02,0.852,al25 ,13,25,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.02,0.852,al-6 ,13,26,4.3342888e-07,4.3342888e-07,0.0,1.1881274000000002e-07,0.0,0.0
4.5,0.02,0.852,al*6 ,13,26,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.02,0.852,al27 ,13,27,1.1433861999999998e-05,0.00022355531000000002,0.00021212145,6.1281607e-05,5.8150937999999996e-05,0.022773419
4.5,0.02,0.852,al28 ,13,28,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.02,0.852,si27 ,14,27,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.02,0.852,si28 ,14,28,2.0680018e-06,0.002388543,0.002386475,0.0006547541099999999,0.00065422792,0.00034916485
4.5,0.02,0.852,si29 ,14,29,1.5004624999999998e-06,0.00012670069,0.00012520023,3.4731547e-05,3.4322369e-05,0.0051468853
4.5,0.02,0.852,si30 ,14,30,3.3774703999999996e-06,8.9337947e-05,8.596047699999999e-05,2.4489569000000002e-05,2.3565191e-05,0.016710175
4.5,0.02,0.852,si31 ,14,31,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.02,0.852,si32 ,14,32,2.1223812999999996e-12,2.1223812999999996e-12,0.0,5.8179313e-13,0.0,0.0
4.5,0.02,0.852,si33 ,14,33,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.02,0.852,p29  ,15,29,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.02,0.852,p30  ,15,30,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.02,0.852,p31  ,15,31,4.3251021e-07,3.0236572999999997e-05,2.9804063e-05,8.288534400000001e-06,8.170481099999999e-06,0.0062301164
4.5,0.02,0.852,p32  ,15,32,5.4180335e-16,5.4180335e-16,0.0,1.4852066000000002e-16,0.0,0.0
4.5,0.02,0.852,p33  ,15,33,2.6094121e-29,2.6094121e-29,0.0,7.152993299999999e-30,0.0,0.0
4.5,0.02,0.852,p34  ,15,34,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.02,0.852,s32  ,16,32,-2.8749928e-06,0.0014437303,0.0014466053,0.00039575942000000003,0.00039657217000000006,-0.0008909764599999999
4.5,0.02,0.852,s33  ,16,33,1.7591082999999998e-07,1.1951463000000001e-05,1.1775552e-05,3.2761684e-06,3.228148e-06,0.0064127822
4.5,0.02,0.852,s34  ,16,34,8.6438376e-08,0.0006828800500000001,0.0006827936200000001,0.000187193,0.00018718093999999996,2.8007714999999997e-05
4.5,0.02,0.852,s35  ,16,35,1.2477376e-07,1.2477376e-07,0.0,3.4203334999999996e-08,0.0,0.0
4.5,0.02,0.852,fe54 ,26,54,-2.7003116e-06,0.0002579384,0.00026063871,7.0706796e-05,7.1451461e-05,-0.0045499647999999995
4.5,0.02,0.852,fe55 ,26,55,4.3256840999999996e-07,4.3256840999999996e-07,0.0,1.1857687000000001e-07,0.0,0.0
4.5,0.02,0.852,fe56 ,26,56,-2.4126377000000004e-05,0.0042494646999999995,0.0042735911,0.0011648752,0.0011715617,-0.0024857332
4.5,0.02,0.852,fe57 ,26,57,6.5229032999999995e-06,0.0001108944,0.00010437148999999999,3.0398683999999997e-05,2.8612385e-05,0.026300725
4.5,0.02,0.852,fe58 ,26,58,1.3593408999999999e-05,2.710885e-05,1.3515441e-05,7.4311542e-06,3.7051209e-06,0.30225393
4.5,0.02,0.852,fe59 ,26,59,1.598365e-30,1.598365e-30,0.0,4.3814831e-31,0.0,0.0
4.5,0.02,0.852,fe60 ,26,60,1.3121595999999999e-06,1.3121595999999999e-06,0.0,3.5969288e-07,0.0,0.0
4.5,0.02,0.852,fe61 ,26,61,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.02,0.852,co59 ,27,59,3.3257884000000003e-06,1.5601703e-05,1.2275915e-05,4.2767829000000005e-06,3.3653174999999997e-06,0.10409114
4.5,0.02,0.852,co60 ,27,60,5.1347867e-12,5.1347867e-12,0.0,1.4075621000000001e-12,0.0,0.0
4.5,0.02,0.852,co61 ,27,61,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.02,0.852,ni58 ,28,58,-1.9584986e-06,0.00017877755,0.00018073605,4.9007005e-05,4.9546954e-05,-0.0047587869
4.5,0.02,0.852,ni59 ,28,59,1.0901833999999999e-07,1.0901833999999999e-07,0.0,2.9884415e-08,0.0,0.0
4.5,0.02,0.852,ni60 ,28,60,9.280556700000001e-07,7.2508286e-05,7.1580231e-05,1.9876175e-05,1.9622994000000002e-05,0.0055675399
4.5,0.02,0.852,ni61 ,28,61,1.4186970000000001e-05,1.7328575e-05,3.1416048e-06,4.750157599999999e-06,8.612390699999999e-07,0.7415843000000001
4.5,0.02,0.852,ni62 ,28,62,-1.0136855e-05,1.1626531999999999e-08,1.0148482e-05,3.1870975e-09,2.7821033999999996e-06,-2.9409777999999998
5.0,0.02,0.879,g    ,0,1,4.4718742999999996e-07,6.810233199999999e-07,2.3383589e-07,1.6525682e-07,5.6745975e-08,0.46422434
5.0,0.02,0.879,n    ,0,1,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,p    ,1,1,-0.18210173,2.6526232000000003,2.8347249,0.64368439,0.68791503,-0.028861822999999998
5.0,0.02,0.879,d    ,1,2,2.0493347000000002e-17,2.0493347000000002e-17,0.0,4.9729064e-18,0.0,0.0
5.0,0.02,0.879,he3  ,2,3,8.251308499999999e-05,8.251308499999999e-05,0.0,2.002259e-05,0.0,0.0
5.0,0.02,0.879,he4  ,2,4,0.16751575,1.3753262,1.2078103999999998,0.33373603,0.29310462,0.056380454
5.0,0.02,0.879,li7  ,3,7,1.6384958999999998e-08,2.4072216e-08,7.6872562e-09,5.8413532e-09,1.8655e-09,0.49571824
5.0,0.02,0.879,be7  ,4,7,3.4971883e-08,3.4971883e-08,0.0,8.4862615e-09,0.0,0.0
5.0,0.02,0.879,b8   ,5,8,1.1355082000000002e-23,1.1355082000000002e-23,0.0,2.7554194e-24,0.0,0.0
5.0,0.02,0.879,c12  ,6,12,0.0028058589,0.015313132,0.012507273000000001,0.0037158778999999997,0.0030351942,0.087874964
5.0,0.02,0.879,c13  ,6,13,0.0023990043,0.0025495309,0.00015052667,0.00061866804,3.6528963e-05,1.2288203000000002
5.0,0.02,0.879,c14  ,6,14,2.8147257000000003e-08,2.8147257000000003e-08,0.0,6.8302008e-09,0.0,0.0
5.0,0.02,0.879,n13  ,7,13,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,n14  ,7,14,0.01186895,0.016426099,0.0045571495000000005,0.0039859503,0.0011059034,0.55681467
5.0,0.02,0.879,n15  ,7,15,-1.7645554e-05,3.5156333e-07,1.7997118e-05,8.5310205e-08,4.367439e-06,-1.7092258999999999
5.0,0.02,0.879,o14  ,8,14,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,o15  ,8,15,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,o16  ,8,16,-0.0036415346000000003,0.035938345,0.039579879,0.008720782600000001,0.009605022099999999,-0.041942921
5.0,0.02,0.879,o17  ,8,17,3.8953483e-05,5.4988403e-05,1.6034921e-05,1.3343461e-05,3.891264e-06,0.53517783
5.0,0.02,0.879,o18  ,8,18,-8.8505869e-05,8.844903e-07,8.9390356e-05,2.1463003e-07,2.1692746000000002e-05,-2.0046241
5.0,0.02,0.879,o19  ,8,19,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,f17  ,9,17,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,f18  ,9,18,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,f19  ,9,19,1.9311406000000003e-06,3.6023453000000002e-06,1.6712046000000002e-06,8.741435e-07,4.055585e-07,0.33352923
5.0,0.02,0.879,f20  ,9,20,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,ne19 ,10,19,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,ne20 ,10,20,-8.6394139e-06,0.0066723512,0.006680990600000001,0.0016191098000000001,0.001621305,-0.0005884241000000001
5.0,0.02,0.879,ne21 ,10,21,5.1854495e-06,2.2214339e-05,1.7028889e-05,5.3905219e-06,4.1324747e-06,0.11542063
5.0,0.02,0.879,ne22 ,10,22,0.00087893405,0.0014162241,0.00053729001,0.00034366029999999997,0.00013038651000000002,0.42089668
5.0,0.02,0.879,ne23 ,10,23,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,na21 ,11,21,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,na22 ,11,22,3.5760290999999995e-11,3.5760290999999995e-11,0.0,8.677575999999999e-12,0.0,0.0
5.0,0.02,0.879,na23 ,11,23,8.9715104e-05,0.00022751275,0.00013779763999999999,5.5208144000000005e-05,3.3439956000000005e-05,0.21773745
5.0,0.02,0.879,na24 ,11,24,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,mg23 ,12,23,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,mg24 ,12,24,-2.2447202000000003e-05,0.0021024081,0.0021248553,0.00051016943,0.00051564793,-0.0046388605
5.0,0.02,0.879,mg25 ,12,25,5.7120254000000003e-05,0.00033637485,0.0002792546,8.1624574e-05,6.7767927e-05,0.080796733
5.0,0.02,0.879,mg26 ,12,26,0.00011291559,0.00043323121,0.00032031562,0.00010512768999999998,7.7732388e-05,0.13111514
5.0,0.02,0.879,mg27 ,12,27,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,al25 ,13,25,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,al-6 ,13,26,5.932802199999999e-07,5.932802199999999e-07,0.0,1.4396510999999998e-07,0.0,0.0
5.0,0.02,0.879,al*6 ,13,26,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,al27 ,13,27,1.3642303999999999e-05,0.0002532677,0.0002396254,6.145783099999999e-05,5.8150937999999996e-05,0.024020487000000004
5.0,0.02,0.879,al28 ,13,28,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,si27 ,14,27,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,si28 ,14,28,3.3699907e-06,0.0026992788,0.0026959088,0.0006550058,0.00065422792,0.00051606656
5.0,0.02,0.879,si29 ,14,29,1.6814301e-06,0.00014311528,0.00014143385,3.4728291e-05,3.4322369e-05,0.0051061586
5.0,0.02,0.879,si30 ,14,30,3.7196005e-06,0.00010082583,9.7106225e-05,2.4466350000000003e-05,2.3565191e-05,0.016298188
5.0,0.02,0.879,si31 ,14,31,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,si32 ,14,32,3.1991912999999998e-12,3.1991912999999998e-12,0.0,7.7631434e-13,0.0,0.0
5.0,0.02,0.879,si33 ,14,33,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,p29  ,15,29,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,p30  ,15,30,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,p31  ,15,31,5.1864481e-07,3.4187142e-05,3.3668497e-05,8.295836799999999e-06,8.170481099999999e-06,0.006612554200000001
5.0,0.02,0.879,p32  ,15,32,8.1669223e-16,8.1669223e-16,0.0,1.9817818e-16,0.0,0.0
5.0,0.02,0.879,p33  ,15,33,1.8566409e-29,1.8566409e-29,0.0,4.505316599999999e-30,0.0,0.0
5.0,0.02,0.879,p34  ,15,34,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,s32  ,16,32,-3.2059615000000004e-06,0.0016309682,0.0016341741,0.00039577001000000006,0.00039657217000000006,-0.00087935588
5.0,0.02,0.879,s33  ,16,33,1.6120703e-07,1.3463593e-05,1.3302385999999998e-05,3.2670696e-06,3.228148e-06,0.0052049505
5.0,0.02,0.879,s34  ,16,34,3.783498e-08,0.0007713633800000001,0.00077132555,0.0001871787,0.00018718093999999996,-5.203111e-06
5.0,0.02,0.879,s35  ,16,35,1.3695054999999998e-07,1.3695054999999998e-07,0.0,3.3232361e-08,0.0,0.0
5.0,0.02,0.879,fe54 ,26,54,-2.6985072000000004e-06,0.00029173499,0.0002944335,7.0792288e-05,7.1451461e-05,-0.0040251743
5.0,0.02,0.879,fe55 ,26,55,3.6583288e-07,3.6583288e-07,0.0,8.877284300000001e-08,0.0,0.0
5.0,0.02,0.879,fe56 ,26,56,-2.552988e-05,0.0048021809,0.0048277108,0.0011652951,0.0011715617,-0.0023292159
5.0,0.02,0.879,fe57 ,26,57,5.9144513e-06,0.0001238189,0.00011790444999999999,3.0045840000000002e-05,2.8612385e-05,0.021230301
5.0,0.02,0.879,fe58 ,26,58,1.3880900999999999e-05,2.9148771999999998e-05,1.5267871e-05,7.0732281e-06,3.7051209e-06,0.28081527
5.0,0.02,0.879,fe59 ,26,59,2.5103355e-27,2.5103355e-27,0.0,6.0915691e-28,0.0,0.0
5.0,0.02,0.879,fe60 ,26,60,1.6553116e-06,1.6553116e-06,0.0,4.0167720000000004e-07,0.0,0.0
5.0,0.02,0.879,fe61 ,26,61,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,co59 ,27,59,3.5925614000000003e-06,1.7460188e-05,1.3867627e-05,4.2368815e-06,3.3653174999999997e-06,0.10002028
5.0,0.02,0.879,co60 ,27,60,1.8019398e-11,1.8019398e-11,0.0,4.3725790999999994e-12,0.0,0.0
5.0,0.02,0.879,co61 ,27,61,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.02,0.879,ni58 ,28,58,-1.9454455e-06,0.00020222509999999998,0.00020417054,4.9071852e-05,4.9546954e-05,-0.0041844998
5.0,0.02,0.879,ni59 ,28,59,9.092904900000001e-08,9.092904900000001e-08,0.0,2.2064803e-08,0.0,0.0
5.0,0.02,0.879,ni60 ,28,60,1.028071e-06,8.1889491e-05,8.086142e-05,1.9871268e-05,1.9622994000000002e-05,0.005460293000000001
5.0,0.02,0.879,ni61 ,28,61,1.6303247e-05,1.9852198e-05,3.5489497e-06,4.8173256e-06,8.612390699999999e-07,0.74768227
5.0,0.02,0.879,ni62 ,28,62,-1.1451008999999999e-05,1.3339656000000002e-08,1.1464348e-05,3.2369951e-09,2.7821033999999996e-06,-2.9342313
5.5,0.02,0.9,g    ,0,1,1.0738543e-06,1.33487e-06,2.610158e-07,2.9018915e-07,5.6745975e-08,0.70874608
5.5,0.02,0.9,n    ,0,1,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,p    ,1,1,-0.27536535,2.8888535,3.1642189,0.62801164,0.68791503,-0.039567113
5.5,0.02,0.9,d    ,1,2,2.1902270000000003e-17,2.1902270000000003e-17,0.0,4.761363299999999e-18,0.0,0.0
5.5,0.02,0.9,he3  ,2,3,7.291461299999999e-06,7.291461299999999e-06,0.0,1.5851003000000001e-06,0.0,0.0
5.5,0.02,0.9,he4  ,2,4,0.25146484,1.599665,1.3482002,0.34775329,0.29310462,0.074248567
5.5,0.02,0.9,li7  ,3,7,3.6722659999999997e-09,1.2253048999999998e-08,8.5807832e-09,2.6637064e-09,1.8655e-09,0.1546911
5.5,0.02,0.9,be7  ,4,7,1.7811663e-08,1.7811663e-08,0.0,3.8721009e-09,0.0,0.0
5.5,0.02,0.9,b8   ,5,8,4.9180732e-24,4.9180732e-24,0.0,1.0691462999999998e-24,0.0,0.0
5.5,0.02,0.9,c12  ,6,12,-0.0064643732999999995,0.007496681099999999,0.013961053999999999,0.0016297133,0.0030351942,-0.27007529
5.5,0.02,0.9,c13  ,6,13,0.0005984220799999999,0.00076644518,0.00016802311999999998,0.00016661853,3.6528963e-05,0.65908593
5.5,0.02,0.9,c14  ,6,14,2.5392032000000004e-08,2.5392032000000004e-08,0.0,5.5200071e-09,0.0,0.0
5.5,0.02,0.9,n13  ,7,13,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,n14  ,7,14,0.033982065,0.039068915,0.0050868494,0.0084932428,0.0011059034,0.88535631
5.5,0.02,0.9,n15  ,7,15,-1.9292411e-05,7.9659912e-07,2.008901e-05,1.7317372999999999e-07,4.367439e-06,-1.4017448000000001
5.5,0.02,0.9,o14  ,8,14,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,o15  ,8,15,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,o16  ,8,16,-0.0059875026,0.038192943,0.044180445,0.0083028134,0.009605022099999999,-0.063273102
5.5,0.02,0.9,o17  ,8,17,6.5716325e-05,8.361506499999999e-05,1.7898739000000002e-05,1.8177188e-05,3.891264e-06,0.66943604
5.5,0.02,0.9,o18  ,8,18,-9.915179500000001e-05,6.2883998e-07,9.978063500000001e-05,1.3670434e-07,2.1692746000000002e-05,-2.2005322
5.5,0.02,0.9,o19  ,8,19,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,f17  ,9,17,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,f18  ,9,18,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,f19  ,9,19,3.2392188e-07,2.1893786e-06,1.8654567e-06,4.7595188e-07,4.055585e-07,0.069509551
5.5,0.02,0.9,f20  ,9,20,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,ne19 ,10,19,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,ne20 ,10,20,-6.5225177e-06,0.007451031800000001,0.0074575543000000005,0.0016197895000000001,0.001621305,-0.00040613362
5.5,0.02,0.9,ne21 ,10,21,-1.7143713e-05,1.8645276e-06,1.9008241e-05,4.0533209e-07,4.1324747e-06,-1.0083992
5.5,0.02,0.9,ne22 ,10,22,0.0013008111,0.0019005529,0.0005997418799999999,0.00041316367999999997,0.00013038651000000002,0.50088942
5.5,0.02,0.9,ne23 ,10,23,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,na21 ,11,21,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,na22 ,11,22,1.2230479e-10,1.2230479e-10,0.0,2.6587999e-11,0.0,0.0
5.5,0.02,0.9,na23 ,11,23,0.00011187007,0.00026568462000000004,0.00015381453999999999,5.7757527e-05,3.3439956000000005e-05,0.23734291
5.5,0.02,0.9,na24 ,11,24,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,mg23 ,12,23,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,mg24 ,12,24,-3.8805418e-05,0.0023330323999999998,0.0023718379,0.00050718099,0.00051564793,-0.0071903141
5.5,0.02,0.9,mg25 ,12,25,0.00014545268,0.0004571664,0.00031171372,9.9384e-05,6.7767927e-05,0.16629228
5.5,0.02,0.9,mg26 ,12,26,0.00026879981,0.0006263472599999999,0.00035754745000000004,0.00013616245000000002,7.7732388e-05,0.24345534
5.5,0.02,0.9,mg27 ,12,27,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,al25 ,13,25,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,al-6 ,13,26,2.5852269e-06,2.5852269e-06,0.0,5.6200588e-07,0.0,0.0
5.5,0.02,0.9,al*6 ,13,26,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,al27 ,13,27,2.4487439e-05,0.00029196567,0.00026747823,6.347079800000001e-05,5.8150937999999996e-05,0.03801721
5.5,0.02,0.9,al28 ,13,28,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,si27 ,14,27,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,si28 ,14,28,1.1283206e-05,0.0030205508,0.0030092676,0.0006566415,0.00065422792,0.0015992379999999998
5.5,0.02,0.9,si29 ,14,29,3.9989973e-06,0.00016187241,0.00015787341,3.5189652e-05,3.4322369e-05,0.010837738000000001
5.5,0.02,0.9,si30 ,14,30,8.509545300000002e-06,0.00011690290000000001,0.00010839334999999999,2.5413674000000003e-05,2.3565191e-05,0.032796498
5.5,0.02,0.9,si31 ,14,31,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,si32 ,14,32,1.3405523999999998e-11,1.3405523999999998e-11,0.0,2.9142444e-12,0.0,0.0
5.5,0.02,0.9,si33 ,14,33,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,p29  ,15,29,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,p30  ,15,30,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,p31  ,15,31,1.4166835e-06,3.8998638e-05,3.7581955e-05,8.4779649e-06,8.170481099999999e-06,0.016044
5.5,0.02,0.9,p32  ,15,32,3.4221740000000002e-15,3.4221740000000002e-15,0.0,7.4395089e-16,0.0,0.0
5.5,0.02,0.9,p33  ,15,33,3.2500603e-25,3.2500603e-25,0.0,7.0653489e-26,0.0,0.0
5.5,0.02,0.9,p34  ,15,34,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,s32  ,16,32,-6.5360218e-06,0.0018175862,0.0018241223000000002,0.00039512746,0.00039657217000000006,-0.0015850132999999998
5.5,0.02,0.9,s33  ,16,33,2.1439701e-07,1.5062984e-05,1.4848587e-05,3.2745617999999995e-06,3.228148e-06,0.0061997497
5.5,0.02,0.9,s34  ,16,34,1.8981517999999997e-07,0.0008611702900000001,0.00086098048,0.00018721093999999998,0.00018718093999999996,6.962767700000001e-05
5.5,0.02,0.9,s35  ,16,35,3.0923504999999997e-07,3.0923504999999997e-07,0.0,6.722500999999999e-08,0.0,0.0
5.5,0.02,0.9,fe54 ,26,54,-4.5354535999999994e-06,0.00032412150000000003,0.00032865696000000005,7.0461196e-05,7.1451461e-05,-0.0060611046
5.5,0.02,0.9,fe55 ,26,55,4.2869234999999996e-07,4.2869234999999996e-07,0.0,9.3193989e-08,0.0,0.0
5.5,0.02,0.9,fe56 ,26,56,-4.8796646e-05,0.005340063000000001,0.0053888597,0.0011608833,0.0011715617,-0.0039765807
5.5,0.02,0.9,fe57 ,26,57,7.2720723e-06,0.00013888112,0.00013160905,3.0191548e-05,2.8612385e-05,0.02333134
5.5,0.02,0.9,fe58 ,26,58,2.4472734e-05,4.1515264e-05,1.704253e-05,9.025057800000001e-06,3.7051209e-06,0.38664758
5.5,0.02,0.9,fe59 ,26,59,1.5295932999999999e-25,1.5295932999999999e-25,0.0,3.3252027999999996e-26,0.0,0.0
5.5,0.02,0.9,fe60 ,26,60,5.648814300000001e-06,5.648814300000001e-06,0.0,1.2280031999999999e-06,0.0,0.0
5.5,0.02,0.9,fe61 ,26,61,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,co59 ,27,59,7.5940297e-06,2.3073560000000003e-05,1.5479530999999998e-05,5.0159915e-06,3.3653174999999997e-06,0.17333077
5.5,0.02,0.9,co60 ,27,60,2.1456999e-11,2.1456999e-11,0.0,4.6645652e-12,0.0,0.0
5.5,0.02,0.9,co61 ,27,61,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.02,0.9,ni58 ,28,58,-3.180292e-06,0.00022472201000000002,0.0002279023,4.8852613e-05,4.9546954e-05,-0.006129175400000001
5.5,0.02,0.9,ni59 ,28,59,6.041342e-08,6.041342e-08,0.0,1.3133351999999999e-08,0.0,0.0
5.5,0.02,0.9,ni60 ,28,60,2.105131e-06,9.236547300000001e-05,9.0260342e-05,2.0079451e-05,1.9622994000000002e-05,0.0099865533
5.5,0.02,0.9,ni61 ,28,61,2.5340734000000003e-05,2.9302195000000002e-05,3.9614615e-06,6.3700427e-06,8.612390699999999e-07,0.86901861
5.5,0.02,0.9,ni62 ,28,62,-1.2780724e-05,1.6182048999999998e-08,1.2796905999999999e-05,3.5178369e-09,2.7821033999999996e-06,-2.8980975
6.0,0.02,0.929,g    ,0,1,1.1030306000000001e-06,1.3907724e-06,2.8774173e-07,2.7425996999999997e-07,5.6745975e-08,0.68422735
6.0,0.02,0.929,n    ,0,1,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.02,0.929,p    ,1,1,-0.35153508,3.1366744,3.4882095,0.61855143,0.68791503,-0.046158980999999995
6.0,0.02,0.929,d    ,1,2,2.3496643e-17,2.3496643e-17,0.0,4.633532400000001e-18,0.0,0.0
6.0,0.02,0.929,he3  ,2,3,4.286156099999999e-06,4.286156099999999e-06,0.0,8.4522895e-07,0.0,0.0
6.0,0.02,0.929,he4  ,2,4,0.33132911,1.8175741,1.486245,0.35842517,0.29310462,0.087375842
6.0,0.02,0.929,li7  ,3,7,-5.2216897e-10,8.9372181e-09,9.4593871e-09,1.7624172e-09,1.8655e-09,-0.024686519
6.0,0.02,0.929,be7  ,4,7,1.3017448e-08,1.3017448e-08,0.0,2.5670375e-09,0.0,0.0
6.0,0.02,0.929,b8   ,5,8,4.0454085e-24,4.0454085e-24,0.0,7.9775359e-25,0.0,0.0
6.0,0.02,0.929,c12  ,6,12,-0.0098591922,0.005531362299999999,0.015390553999999999,0.0010907833,0.0030351942,-0.44444805
6.0,0.02,0.929,c13  ,6,13,0.00055452099,0.00073974836,0.00018522736000000002,0.00014587819,3.6528963e-05,0.60135305
6.0,0.02,0.929,c14  ,6,14,1.5680795e-08,1.5680795e-08,0.0,3.0922491e-09,0.0,0.0
6.0,0.02,0.929,n13  ,7,13,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.02,0.929,n14  ,7,14,0.036215514,0.041823216,0.0056077023,0.0082475282,0.0011059034,0.87260664
6.0,0.02,0.929,n15  ,7,15,-2.1228854e-05,9.171117199999999e-07,2.2145965000000002e-05,1.8085422000000002e-07,4.367439e-06,-1.3828982
6.0,0.02,0.929,o14  ,8,14,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.02,0.929,o15  ,8,15,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.02,0.929,o16  ,8,16,-0.0080333613,0.040670807999999996,0.04870417,0.0080202734,0.009605022099999999,-0.078309201
