#  (0) time_chosen [Gyr]    (1) Mtot [Msun]    (2) Mgas_v [Msun]    (3) Mstar_v [Msun]    (4) SFR_v [Msun/yr]    (5)Infall_v [Msun/yr]    (6) Z_v    (7) G_v    (8) S_v     (9) Rate_SNII     (10) Rate_SNIa     (11) Rate_LIMs
1.2303e+01   4.8070e+10   1.6703e+09   4.6434e+10   1.6703e+00   1.4319e+00   4.8223e+00   3.4747e-02   9.6525e-01   4.3033e+08   1.0207e+08   1.2726e+09  
1.2313e+01   4.8085e+10   1.6679e+09   4.6451e+10   1.6679e+00   1.4299e+00   4.8316e+00   3.4687e-02   9.6531e-01   4.2971e+08   1.0192e+08   1.2713e+09  
1.2323e+01   4.8099e+10   1.6655e+09   4.6468e+10   1.6655e+00   1.4278e+00   4.8409e+00   3.4628e-02   9.6537e-01   4.2910e+08   1.0178e+08   1.2700e+09  
1.2333e+01   4.8113e+10   1.6632e+09   4.6484e+10   1.6632e+00   1.4258e+00   4.8502e+00   3.4568e-02   9.6543e-01   4.2849e+08   1.0163e+08   1.2687e+09  
1.2343e+01   4.8127e+10   1.6608e+09   4.6501e+10   1.6608e+00   1.4237e+00   4.8595e+00   3.4508e-02   9.6549e-01   4.2788e+08   1.0149e+08   1.2674e+09  
1.2353e+01   4.8142e+10   1.6584e+09   4.6518e+10   1.6584e+00   1.4217e+00   4.8688e+00   3.4449e-02   9.6555e-01   4.2727e+08   1.0134e+08   1.2661e+09  
1.2363e+01   4.8156e+10   1.6561e+09   4.6534e+10   1.6561e+00   1.4197e+00   4.8781e+00   3.4390e-02   9.6561e-01   4.2666e+08   1.0120e+08   1.2648e+09  
1.2373e+01   4.8170e+10   1.6537e+09   4.6551e+10   1.6537e+00   1.4177e+00   4.8874e+00   3.4330e-02   9.6567e-01   4.2605e+08   1.0105e+08   1.2635e+09  
1.2383e+01   4.8184e+10   1.6513e+09   4.6567e+10   1.6513e+00   1.4156e+00   4.8967e+00   3.4271e-02   9.6573e-01   4.2544e+08   1.0091e+08   1.2621e+09  
1.2393e+01   4.8198e+10   1.6490e+09   4.6584e+10   1.6490e+00   1.4136e+00   4.9060e+00   3.4212e-02   9.6579e-01   4.2483e+08   1.0076e+08   1.2608e+09  
1.2403e+01   4.8212e+10   1.6466e+09   4.6600e+10   1.6466e+00   1.4116e+00   4.9153e+00   3.4153e-02   9.6585e-01   4.2423e+08   1.0062e+08   1.2595e+09  
1.2413e+01   4.8227e+10   1.6443e+09   4.6617e+10   1.6443e+00   1.4096e+00   4.9246e+00   3.4095e-02   9.6591e-01   4.2362e+08   1.0048e+08   1.2582e+09  
1.2423e+01   4.8241e+10   1.6419e+09   4.6633e+10   1.6419e+00   1.4076e+00   4.9339e+00   3.4036e-02   9.6596e-01   4.2302e+08   1.0033e+08   1.2568e+09  
1.2433e+01   4.8255e+10   1.6396e+09   4.6650e+10   1.6396e+00   1.4056e+00   4.9432e+00   3.3978e-02   9.6602e-01   4.2241e+08   1.0019e+08   1.2555e+09  
1.2443e+01   4.8269e+10   1.6372e+09   4.6666e+10   1.6372e+00   1.4035e+00   4.9525e+00   3.3919e-02   9.6608e-01   4.2181e+08   1.0005e+08   1.2542e+09  
1.2453e+01   4.8283e+10   1.6349e+09   4.6682e+10   1.6349e+00   1.4015e+00   4.9617e+00   3.3861e-02   9.6614e-01   4.2121e+08   9.9904e+07   1.2528e+09  
1.2463e+01   4.8297e+10   1.6326e+09   4.6699e+10   1.6326e+00   1.3995e+00   4.9710e+00   3.3803e-02   9.6620e-01   4.2061e+08   9.9761e+07   1.2515e+09  
1.2473e+01   4.8311e+10   1.6302e+09   4.6715e+10   1.6302e+00   1.3975e+00   4.9803e+00   3.3745e-02   9.6626e-01   4.2001e+08   9.9619e+07   1.2501e+09  
1.2483e+01   4.8325e+10   1.6279e+09   4.6731e+10   1.6279e+00   1.3955e+00   4.9895e+00   3.3687e-02   9.6631e-01   4.1941e+08   9.9477e+07   1.2488e+09  
1.2493e+01   4.8339e+10   1.6256e+09   4.6748e+10   1.6256e+00   1.3936e+00   4.9987e+00   3.3629e-02   9.6637e-01   4.1881e+08   9.9335e+07   1.2474e+09  
1.2503e+01   4.8353e+10   1.6233e+09   4.6764e+10   1.6233e+00   1.3916e+00   5.0080e+00   3.3571e-02   9.6643e-01   4.1821e+08   9.9193e+07   1.2461e+09  
1.2513e+01   4.8367e+10   1.6210e+09   4.6780e+10   1.6210e+00   1.3896e+00   5.0172e+00   3.3514e-02   9.6649e-01   4.1761e+08   9.9052e+07   1.2447e+09  
1.2523e+01   4.8380e+10   1.6186e+09   4.6796e+10   1.6186e+00   1.3876e+00   5.0264e+00   3.3456e-02   9.6654e-01   4.1702e+08   9.8910e+07   1.2434e+09  
1.2533e+01   4.8394e+10   1.6163e+09   4.6813e+10   1.6163e+00   1.3856e+00   5.0356e+00   3.3399e-02   9.6660e-01   4.1642e+08   9.8769e+07   1.2420e+09  
1.2543e+01   4.8408e+10   1.6140e+09   4.6829e+10   1.6140e+00   1.3836e+00   5.0448e+00   3.3342e-02   9.6666e-01   4.1583e+08   9.8628e+07   1.2407e+09  
1.2553e+01   4.8422e+10   1.6117e+09   4.6845e+10   1.6117e+00   1.3817e+00   5.0540e+00   3.3285e-02   9.6672e-01   4.1523e+08   9.8487e+07   1.2393e+09  
1.2563e+01   4.8436e+10   1.6094e+09   4.6861e+10   1.6094e+00   1.3797e+00   5.0631e+00   3.3228e-02   9.6677e-01   4.1464e+08   9.8347e+07   1.2379e+09  
1.2573e+01   4.8450e+10   1.6071e+09   4.6877e+10   1.6071e+00   1.3777e+00   5.0723e+00   3.3171e-02   9.6683e-01   4.1405e+08   9.8207e+07   1.2366e+09  
1.2583e+01   4.8463e+10   1.6048e+09   4.6893e+10   1.6048e+00   1.3758e+00   5.0814e+00   3.3114e-02   9.6689e-01   4.1346e+08   9.8066e+07   1.2352e+09  
1.2593e+01   4.8477e+10   1.6025e+09   4.6909e+10   1.6025e+00   1.3738e+00   5.0905e+00   3.3058e-02   9.6694e-01   4.1287e+08   9.7927e+07   1.2338e+09  
1.2603e+01   4.8491e+10   1.6002e+09   4.6925e+10   1.6002e+00   1.3718e+00   5.0996e+00   3.3001e-02   9.6700e-01   4.1228e+08   9.7787e+07   1.2325e+09  
1.2613e+01   4.8504e+10   1.5980e+09   4.6941e+10   1.5980e+00   1.3699e+00   5.1087e+00   3.2945e-02   9.6706e-01   4.1169e+08   9.7647e+07   1.2311e+09  
1.2623e+01   4.8518e+10   1.5957e+09   4.6957e+10   1.5957e+00   1.3679e+00   5.1178e+00   3.2888e-02   9.6711e-01   4.1110e+08   9.7508e+07   1.2297e+09  
1.2633e+01   4.8532e+10   1.5934e+09   4.6973e+10   1.5934e+00   1.3660e+00   5.1269e+00   3.2832e-02   9.6717e-01   4.1052e+08   9.7369e+07   1.2283e+09  
1.2643e+01   4.8545e+10   1.5911e+09   4.6989e+10   1.5911e+00   1.3640e+00   5.1360e+00   3.2776e-02   9.6722e-01   4.0993e+08   9.7230e+07   1.2269e+09  
1.2653e+01   4.8559e+10   1.5889e+09   4.7005e+10   1.5889e+00   1.3621e+00   5.1450e+00   3.2720e-02   9.6728e-01   4.0934e+08   9.7091e+07   1.2256e+09  
1.2663e+01   4.8573e+10   1.5866e+09   4.7021e+10   1.5866e+00   1.3601e+00   5.1540e+00   3.2664e-02   9.6734e-01   4.0876e+08   9.6953e+07   1.2242e+09  
1.2673e+01   4.8586e+10   1.5843e+09   4.7037e+10   1.5843e+00   1.3582e+00   5.1630e+00   3.2608e-02   9.6739e-01   4.0818e+08   9.6814e+07   1.2228e+09  
1.2683e+01   4.8600e+10   1.5821e+09   4.7053e+10   1.5821e+00   1.3562e+00   5.1720e+00   3.2553e-02   9.6745e-01   4.0759e+08   9.6676e+07   1.2214e+09  
1.2693e+01   4.8613e+10   1.5798e+09   4.7068e+10   1.5798e+00   1.3543e+00   5.1810e+00   3.2497e-02   9.6750e-01   4.0701e+08   9.6538e+07   1.2200e+09  
1.2703e+01   4.8627e+10   1.5776e+09   4.7084e+10   1.5776e+00   1.3524e+00   5.1899e+00   3.2442e-02   9.6756e-01   4.0643e+08   9.6400e+07   1.2186e+09  
1.2713e+01   4.8641e+10   1.5753e+09   4.7100e+10   1.5753e+00   1.3504e+00   5.1989e+00   3.2387e-02   9.6761e-01   4.0585e+08   9.6263e+07   1.2172e+09  
1.2723e+01   4.8654e+10   1.5731e+09   4.7116e+10   1.5731e+00   1.3485e+00   5.2078e+00   3.2331e-02   9.6767e-01   4.0527e+08   9.6125e+07   1.2158e+09  
1.2733e+01   4.8667e+10   1.5708e+09   4.7131e+10   1.5708e+00   1.3466e+00   5.2167e+00   3.2276e-02   9.6772e-01   4.0469e+08   9.5988e+07   1.2144e+09  
1.2743e+01   4.8681e+10   1.5686e+09   4.7147e+10   1.5686e+00   1.3447e+00   5.2256e+00   3.2221e-02   9.6778e-01   4.0412e+08   9.5851e+07   1.2131e+09  
1.2753e+01   4.8694e+10   1.5663e+09   4.7163e+10   1.5663e+00   1.3427e+00   5.2344e+00   3.2166e-02   9.6783e-01   4.0354e+08   9.5715e+07   1.2117e+09  
1.2763e+01   4.8708e+10   1.5641e+09   4.7178e+10   1.5641e+00   1.3408e+00   5.2433e+00   3.2112e-02   9.6789e-01   4.0296e+08   9.5578e+07   1.2103e+09  
1.2773e+01   4.8721e+10   1.5619e+09   4.7194e+10   1.5619e+00   1.3389e+00   5.2521e+00   3.2057e-02   9.6794e-01   4.0239e+08   9.5442e+07   1.2089e+09  
1.2783e+01   4.8735e+10   1.5596e+09   4.7210e+10   1.5596e+00   1.3370e+00   5.2609e+00   3.2002e-02   9.6800e-01   4.0181e+08   9.5305e+07   1.2075e+09  
1.2793e+01   4.8748e+10   1.5574e+09   4.7225e+10   1.5574e+00   1.3351e+00   5.2697e+00   3.1948e-02   9.6805e-01   4.0124e+08   9.5169e+07   1.2060e+09  
1.2803e+01   4.8761e+10   1.5552e+09   4.7241e+10   1.5552e+00   1.3332e+00   5.2784e+00   3.1894e-02   9.6811e-01   4.0067e+08   9.5034e+07   1.2046e+09  
1.2813e+01   4.8775e+10   1.5530e+09   4.7256e+10   1.5530e+00   1.3313e+00   5.2872e+00   3.1839e-02   9.6816e-01   4.0010e+08   9.4898e+07   1.2032e+09  
1.2823e+01   4.8788e+10   1.5507e+09   4.7272e+10   1.5507e+00   1.3294e+00   5.2959e+00   3.1785e-02   9.6821e-01   3.9952e+08   9.4763e+07   1.2018e+09  
1.2833e+01   4.8801e+10   1.5485e+09   4.7288e+10   1.5485e+00   1.3275e+00   5.3046e+00   3.1731e-02   9.6827e-01   3.9895e+08   9.4627e+07   1.2004e+09  
1.2843e+01   4.8814e+10   1.5463e+09   4.7303e+10   1.5463e+00   1.3256e+00   5.3133e+00   3.1677e-02   9.6832e-01   3.9838e+08   9.4492e+07   1.1990e+09  
1.2853e+01   4.8828e+10   1.5441e+09   4.7318e+10   1.5441e+00   1.3237e+00   5.3219e+00   3.1624e-02   9.6838e-01   3.9782e+08   9.4357e+07   1.1976e+09  
1.2863e+01   4.8841e+10   1.5419e+09   4.7334e+10   1.5419e+00   1.3218e+00   5.3306e+00   3.1570e-02   9.6843e-01   3.9725e+08   9.4223e+07   1.1962e+09  
1.2873e+01   4.8854e+10   1.5397e+09   4.7349e+10   1.5397e+00   1.3199e+00   5.3392e+00   3.1516e-02   9.6848e-01   3.9668e+08   9.4088e+07   1.1948e+09  
1.2883e+01   4.8867e+10   1.5375e+09   4.7365e+10   1.5375e+00   1.3180e+00   5.3478e+00   3.1463e-02   9.6854e-01   3.9611e+08   9.3954e+07   1.1934e+09  
1.2893e+01   4.8880e+10   1.5353e+09   4.7380e+10   1.5353e+00   1.3162e+00   5.3563e+00   3.1409e-02   9.6859e-01   3.9555e+08   9.3820e+07   1.1920e+09  
1.2903e+01   4.8894e+10   1.5331e+09   4.7395e+10   1.5331e+00   1.3143e+00   5.3649e+00   3.1356e-02   9.6864e-01   3.9498e+08   9.3686e+07   1.1905e+09  
1.2913e+01   4.8907e+10   1.5309e+09   4.7411e+10   1.5309e+00   1.3124e+00   5.3734e+00   3.1303e-02   9.6870e-01   3.9442e+08   9.3552e+07   1.1891e+09  
1.2923e+01   4.8920e+10   1.5287e+09   4.7426e+10   1.5287e+00   1.3105e+00   5.3819e+00   3.1250e-02   9.6875e-01   3.9386e+08   9.3419e+07   1.1877e+09  
1.2933e+01   4.8933e+10   1.5266e+09   4.7441e+10   1.5266e+00   1.3087e+00   5.3903e+00   3.1197e-02   9.6880e-01   3.9330e+08   9.3286e+07   1.1967e+09  
1.2943e+01   4.8946e+10   1.5244e+09   4.7457e+10   1.5244e+00   1.3068e+00   5.4007e+00   3.1144e-02   9.6886e-01   3.9273e+08   9.3153e+07   1.1955e+09  
1.2953e+01   4.8959e+10   1.5222e+09   4.7472e+10   1.5222e+00   1.3049e+00   5.4111e+00   3.1091e-02   9.6891e-01   3.9217e+08   9.3020e+07   1.1943e+09  
1.2963e+01   4.8972e+10   1.5200e+09   4.7487e+10   1.5200e+00   1.3031e+00   5.4214e+00   3.1039e-02   9.6896e-01   3.9161e+08   9.2887e+07   1.1932e+09  
1.2973e+01   4.8985e+10   1.5179e+09   4.7502e+10   1.5179e+00   1.3012e+00   5.4318e+00   3.0986e-02   9.6901e-01   3.9105e+08   9.2754e+07   1.1920e+09  
1.2983e+01   4.8998e+10   1.5157e+09   4.7517e+10   1.5157e+00   1.2993e+00   5.4422e+00   3.0934e-02   9.6907e-01   3.9050e+08   9.2622e+07   1.1909e+09  
1.2993e+01   4.9011e+10   1.5135e+09   4.7533e+10   1.5135e+00   1.2975e+00   5.4526e+00   3.0881e-02   9.6912e-01   3.8994e+08   9.2490e+07   1.1897e+09  
1.3003e+01   4.9024e+10   1.5114e+09   4.7548e+10   1.5114e+00   1.2956e+00   5.4630e+00   3.0829e-02   9.6917e-01   3.8938e+08   9.2358e+07   1.1885e+09  
1.3013e+01   4.9037e+10   1.5092e+09   4.7563e+10   1.5092e+00   1.2938e+00   5.4734e+00   3.0777e-02   9.6922e-01   3.8883e+08   9.2226e+07   1.1874e+09  
1.3023e+01   4.9050e+10   1.5071e+09   4.7578e+10   1.5071e+00   1.2919e+00   5.4838e+00   3.0725e-02   9.6927e-01   3.8827e+08   9.2094e+07   1.1862e+09  
1.3033e+01   4.9063e+10   1.5049e+09   4.7593e+10   1.5049e+00   1.2901e+00   5.4943e+00   3.0673e-02   9.6933e-01   3.8772e+08   9.1963e+07   1.1850e+09  
1.3043e+01   4.9076e+10   1.5028e+09   4.7608e+10   1.5028e+00   1.2883e+00   5.5047e+00   3.0621e-02   9.6938e-01   3.8716e+08   9.1832e+07   1.1838e+09  
1.3053e+01   4.9089e+10   1.5006e+09   4.7623e+10   1.5006e+00   1.2864e+00   5.5151e+00   3.0570e-02   9.6943e-01   3.8661e+08   9.1701e+07   1.1827e+09  
1.3063e+01   4.9102e+10   1.4985e+09   4.7638e+10   1.4985e+00   1.2846e+00   5.5256e+00   3.0518e-02   9.6948e-01   3.8606e+08   9.1570e+07   1.1815e+09  
1.3073e+01   4.9114e+10   1.4963e+09   4.7653e+10   1.4963e+00   1.2827e+00   5.5360e+00   3.0466e-02   9.6953e-01   3.8551e+08   9.1439e+07   1.1803e+09  
1.3083e+01   4.9127e+10   1.4942e+09   4.7668e+10   1.4942e+00   1.2809e+00   5.5464e+00   3.0415e-02   9.6959e-01   3.8496e+08   9.1309e+07   1.1791e+09  
1.3093e+01   4.9140e+10   1.4921e+09   4.7683e+10   1.4921e+00   1.2791e+00   5.5569e+00   3.0364e-02   9.6964e-01   3.8441e+08   9.1178e+07   1.1779e+09  
1.3103e+01   4.9153e+10   1.4899e+09   4.7698e+10   1.4899e+00   1.2773e+00   5.5673e+00   3.0312e-02   9.6969e-01   3.8386e+08   9.1048e+07   1.1767e+09  
1.3113e+01   4.9166e+10   1.4878e+09   4.7713e+10   1.4878e+00   1.2754e+00   5.5778e+00   3.0261e-02   9.6974e-01   3.8331e+08   9.0918e+07   1.1755e+09  
1.3123e+01   4.9178e+10   1.4857e+09   4.7728e+10   1.4857e+00   1.2736e+00   5.5882e+00   3.0210e-02   9.6979e-01   3.8276e+08   9.0788e+07   1.1743e+09  
1.3133e+01   4.9191e+10   1.4836e+09   4.7743e+10   1.4836e+00   1.2718e+00   5.5986e+00   3.0159e-02   9.6984e-01   3.8222e+08   9.0659e+07   1.1731e+09  
1.3143e+01   4.9204e+10   1.4815e+09   4.7757e+10   1.4815e+00   1.2700e+00   5.6091e+00   3.0109e-02   9.6989e-01   3.8167e+08   9.0530e+07   1.1719e+09  
1.3153e+01   4.9216e+10   1.4793e+09   4.7772e+10   1.4793e+00   1.2682e+00   5.6195e+00   3.0058e-02   9.6994e-01   3.8113e+08   9.0400e+07   1.1706e+09  
1.3163e+01   4.9229e+10   1.4772e+09   4.7787e+10   1.4772e+00   1.2664e+00   5.6299e+00   3.0007e-02   9.6999e-01   3.8058e+08   9.0271e+07   1.1694e+09  
1.3173e+01   4.9242e+10   1.4751e+09   4.7802e+10   1.4751e+00   1.2646e+00   5.6404e+00   2.9957e-02   9.7004e-01   3.8004e+08   9.0142e+07   1.1682e+09  
1.3183e+01   4.9254e+10   1.4730e+09   4.7817e+10   1.4730e+00   1.2627e+00   5.6508e+00   2.9906e-02   9.7009e-01   3.7950e+08   9.0014e+07   1.1670e+09  
1.3193e+01   4.9267e+10   1.4709e+09   4.7831e+10   1.4709e+00   1.2609e+00   5.6612e+00   2.9856e-02   9.7014e-01   3.7896e+08   8.9885e+07   1.1658e+09  
1.3203e+01   4.9280e+10   1.4688e+09   4.7846e+10   1.4688e+00   1.2591e+00   5.6716e+00   2.9806e-02   9.7019e-01   3.7842e+08   8.9757e+07   1.1645e+09  
1.3213e+01   4.9292e+10   1.4667e+09   4.7861e+10   1.4667e+00   1.2573e+00   5.6820e+00   2.9755e-02   9.7024e-01   3.7788e+08   8.9629e+07   1.1633e+09  
1.3223e+01   4.9305e+10   1.4646e+09   4.7875e+10   1.4646e+00   1.2555e+00   5.6924e+00   2.9705e-02   9.7029e-01   3.7734e+08   8.9501e+07   1.1621e+09  
1.3233e+01   4.9317e+10   1.4625e+09   4.7890e+10   1.4625e+00   1.2538e+00   5.7028e+00   2.9655e-02   9.7034e-01   3.7680e+08   8.9373e+07   1.1608e+09  
1.3243e+01   4.9330e+10   1.4604e+09   4.7905e+10   1.4604e+00   1.2520e+00   5.7131e+00   2.9606e-02   9.7039e-01   3.7626e+08   8.9246e+07   1.1596e+09  
1.3253e+01   4.9342e+10   1.4584e+09   4.7919e+10   1.4584e+00   1.2502e+00   5.7235e+00   2.9556e-02   9.7044e-01   3.7572e+08   8.9118e+07   1.1583e+09  
1.3263e+01   4.9355e+10   1.4563e+09   4.7934e+10   1.4563e+00   1.2484e+00   5.7338e+00   2.9506e-02   9.7049e-01   3.7519e+08   8.8991e+07   1.1571e+09  
1.3273e+01   4.9367e+10   1.4542e+09   4.7948e+10   1.4542e+00   1.2466e+00   5.7442e+00   2.9457e-02   9.7054e-01   3.7465e+08   8.8864e+07   1.1559e+09  
1.3283e+01   4.9380e+10   1.4521e+09   4.7963e+10   1.4521e+00   1.2448e+00   5.7545e+00   2.9407e-02   9.7059e-01   3.7412e+08   8.8737e+07   1.1546e+09  
1.3293e+01   4.9392e+10   1.4500e+09   4.7977e+10   1.4500e+00   1.2431e+00   5.7648e+00   2.9358e-02   9.7064e-01   3.7358e+08   8.8611e+07   1.1534e+09  
1.3303e+01   4.9405e+10   1.4480e+09   4.7992e+10   1.4480e+00   1.2413e+00   5.7751e+00   2.9309e-02   9.7069e-01   3.7305e+08   8.8484e+07   1.1521e+09  
1.3313e+01   4.9417e+10   1.4459e+09   4.8006e+10   1.4459e+00   1.2395e+00   5.7854e+00   2.9259e-02   9.7074e-01   3.7252e+08   8.8358e+07   1.1508e+09  
1.3323e+01   4.9429e+10   1.4438e+09   4.8021e+10   1.4438e+00   1.2377e+00   5.7957e+00   2.9210e-02   9.7079e-01   3.7198e+08   8.8232e+07   1.1496e+09  
1.3333e+01   4.9442e+10   1.4418e+09   4.8035e+10   1.4418e+00   1.2360e+00   5.8059e+00   2.9161e-02   9.7084e-01   3.7145e+08   8.8106e+07   1.1483e+09  
1.3343e+01   4.9454e+10   1.4397e+09   4.8050e+10   1.4397e+00   1.2342e+00   5.8162e+00   2.9112e-02   9.7089e-01   3.7092e+08   8.7980e+07   1.1471e+09  
1.3353e+01   4.9466e+10   1.4377e+09   4.8064e+10   1.4377e+00   1.2324e+00   5.8264e+00   2.9064e-02   9.7094e-01   3.7039e+08   8.7855e+07   1.1458e+09  
1.3363e+01   4.9479e+10   1.4356e+09   4.8078e+10   1.4356e+00   1.2307e+00   5.8366e+00   2.9015e-02   9.7099e-01   3.6986e+08   8.7729e+07   1.1445e+09  
1.3373e+01   4.9491e+10   1.4336e+09   4.8093e+10   1.4336e+00   1.2289e+00   5.8468e+00   2.8966e-02   9.7103e-01   3.6934e+08   8.7604e+07   1.1433e+09  
1.3383e+01   4.9503e+10   1.4315e+09   4.8107e+10   1.4315e+00   1.2272e+00   5.8570e+00   2.8918e-02   9.7108e-01   3.6881e+08   8.7479e+07   1.1420e+09  
1.3393e+01   4.9516e+10   1.4295e+09   4.8121e+10   1.4295e+00   1.2254e+00   5.8672e+00   2.8869e-02   9.7113e-01   3.6828e+08   8.7354e+07   1.1407e+09  
1.3403e+01   4.9528e+10   1.4274e+09   4.8136e+10   1.4274e+00   1.2237e+00   5.8773e+00   2.8821e-02   9.7118e-01   3.6776e+08   8.7230e+07   1.1395e+09  
1.3413e+01   4.9540e+10   1.4254e+09   4.8150e+10   1.4254e+00   1.2219e+00   5.8875e+00   2.8773e-02   9.7123e-01   3.6723e+08   8.7105e+07   1.1382e+09  
1.3423e+01   4.9552e+10   1.4234e+09   4.8164e+10   1.4234e+00   1.2202e+00   5.8976e+00   2.8725e-02   9.7128e-01   3.6671e+08   8.6981e+07   1.1369e+09  
1.3433e+01   4.9564e+10   1.4213e+09   4.8179e+10   1.4213e+00   1.2184e+00   5.9077e+00   2.8676e-02   9.7132e-01   3.6618e+08   8.6857e+07   1.1356e+09  
1.3443e+01   4.9577e+10   1.4193e+09   4.8193e+10   1.4193e+00   1.2167e+00   5.9178e+00   2.8628e-02   9.7137e-01   3.6566e+08   8.6733e+07   1.1343e+09  
1.3453e+01   4.9589e+10   1.4173e+09   4.8207e+10   1.4173e+00   1.2150e+00   5.9278e+00   2.8581e-02   9.7142e-01   3.6514e+08   8.6609e+07   1.1331e+09  
1.3463e+01   4.9601e+10   1.4153e+09   4.8221e+10   1.4153e+00   1.2132e+00   5.9379e+00   2.8533e-02   9.7147e-01   3.6462e+08   8.6485e+07   1.1318e+09  
1.3473e+01   4.9613e+10   1.4132e+09   4.8235e+10   1.4132e+00   1.2115e+00   5.9479e+00   2.8485e-02   9.7151e-01   3.6410e+08   8.6362e+07   1.1305e+09  
1.3483e+01   4.9625e+10   1.4112e+09   4.8249e+10   1.4112e+00   1.2098e+00   5.9579e+00   2.8438e-02   9.7156e-01   3.6358e+08   8.6239e+07   1.1292e+09  
1.3493e+01   4.9637e+10   1.4092e+09   4.8264e+10   1.4092e+00   1.2080e+00   5.9678e+00   2.8390e-02   9.7161e-01   3.6306e+08   8.6115e+07   1.1279e+09  
1.3503e+01   4.9649e+10   1.4072e+09   4.8278e+10   1.4072e+00   1.2063e+00   5.9778e+00   2.8343e-02   9.7166e-01   3.6254e+08   8.5993e+07   1.1266e+09  
1.3513e+01   4.9661e+10   1.4052e+09   4.8292e+10   1.4052e+00   1.2046e+00   5.9877e+00   2.8295e-02   9.7170e-01   3.6202e+08   8.5870e+07   1.1254e+09  
1.3523e+01   4.9673e+10   1.4032e+09   4.8306e+10   1.4032e+00   1.2029e+00   5.9976e+00   2.8248e-02   9.7175e-01   3.6151e+08   8.5747e+07   1.1241e+09  
1.3533e+01   4.9685e+10   1.4012e+09   4.8320e+10   1.4012e+00   1.2012e+00   6.0075e+00   2.8201e-02   9.7180e-01   3.6099e+08   8.5625e+07   1.1228e+09  
1.3543e+01   4.9697e+10   1.3992e+09   4.8334e+10   1.3992e+00   1.1994e+00   6.0174e+00   2.8154e-02   9.7185e-01   3.6048e+08   8.5503e+07   1.1215e+09  
1.3553e+01   4.9709e+10   1.3972e+09   4.8348e+10   1.3972e+00   1.1977e+00   6.0272e+00   2.8107e-02   9.7189e-01   3.5996e+08   8.5381e+07   1.1202e+09  
1.3563e+01   4.9721e+10   1.3952e+09   4.8362e+10   1.3952e+00   1.1960e+00   6.0370e+00   2.8060e-02   9.7194e-01   3.5945e+08   8.5259e+07   1.1189e+09  
