# Uncorrected
# names=['KIC', 'Teff1', 'e_Teff1', '[M/H]1', 'e_[M/H]1', 'M1', 'E_M1', 'e_M1', 'R1', 'E_R1', 'e_R1', 'log.g1', 'E_log.g1', 'e_log.g1', 'rho1', 'E_rho1', 'e_rho1']
10328498 4589  88 -0.11 0.06     1.53     0.17     0.16    11.11     0.53     0.49     2.530     0.011     0.011     0.00111     0.00004     0.00004
10263341 4700  90 -0.15 0.06     1.29     0.12     0.11     6.99     0.26     0.25     2.860     0.010     0.010     0.00378     0.00011     0.00011
 9941713 4562  85 -0.02 0.06     1.63     0.19     0.18    10.95     0.51     0.51     2.570     0.012     0.012     0.00124     0.00004     0.00004
 9881167 4552  84  0.00 0.05     1.20     0.16     0.14    11.40     0.59     0.54     2.404     0.013     0.013     0.00081     0.00003     0.00003
 9942071 4759  89 -0.13 0.06     1.25     0.14     0.12    11.09     0.47     0.43     2.446     0.011     0.012     0.00092     0.00003     0.00003
10196630 4530 115 -0.79 0.08     1.05     0.14     0.11    12.32     0.60     0.54     2.276     0.016     0.015     0.00056     0.00002     0.00002
10196797 4601  93 -0.23 0.06     0.89     0.09     0.05    10.06     0.37     0.24     2.386     0.010     0.009     0.00088     0.00003     0.00003
10196240 4581  81  0.06 0.05     1.19     0.13     0.12    11.00     0.47     0.49     2.431     0.011     0.011     0.00090     0.00003     0.00003
10128629 4806  87 -0.09 0.06     1.57     0.31     0.28    11.86     0.83     0.81     2.487     0.023     0.024     0.00094     0.00003     0.00003
10000547 4856  95 -0.27 0.06     1.14     0.11     0.10     4.91     0.18     0.17     3.113     0.010     0.010     0.00964     0.00025     0.00025
 9941242 4322  98 -0.37 0.07     1.09     0.17     0.14    15.57     0.94     0.85     2.092     0.014     0.015     0.00029     0.00001     0.00001
 9941141 4544  75  0.23 0.05     1.32     0.12     0.11     7.24     0.26     0.26     2.839     0.010     0.010     0.00348     0.00010     0.00010
 9820702 4670  90 -0.16 0.06     1.41     0.16     0.15     8.98     0.40     0.39     2.681     0.014     0.014     0.00195     0.00006     0.00006
10659100 4523  82  0.04 0.05     1.25     0.22     0.19    12.92     0.78     0.73     2.313     0.021     0.021     0.00058     0.00002     0.00002
10790301 4450 101 -0.44 0.07     1.05     0.13     0.11    11.00     0.51     0.47     2.378     0.013     0.013     0.00079     0.00003     0.00003
10528911 4438  79  0.11 0.05     1.00     0.17     0.09    10.63     0.62     0.40     2.390     0.017     0.013     0.00084     0.00003     0.00003
10659842 4765  95 -0.28 0.06     1.41     0.13     0.12     8.06     0.30     0.28     2.775     0.010     0.011     0.00269     0.00007     0.00007
10333131 4880  81  0.08 0.05     1.39     0.13     0.12     5.42     0.19     0.19     3.113     0.011     0.011     0.00873     0.00022     0.00021
10592335 4519  81  0.07 0.05     1.50     0.17     0.14    10.27     0.43     0.38     2.590     0.012     0.012     0.00138     0.00004     0.00004
10593078 4786  78  0.14 0.05     1.23     0.11     0.10     4.56     0.16     0.16     3.210     0.010     0.010     0.01299     0.00034     0.00034
10592802 4770 105 -0.52 0.07     0.87     0.14     0.04     9.94     0.49     0.27     2.389     0.017     0.013     0.00089     0.00003     0.00003
10592924 4781  97 -0.32 0.07     1.39     0.18     0.15     9.54     0.46     0.41     2.621     0.014     0.013     0.00160     0.00005     0.00005
10658726 4870  91 -0.17 0.06     1.34     0.18     0.16     6.79     0.33     0.33     2.902     0.017     0.016     0.00429     0.00013     0.00012
10657633 4577 105 -0.54 0.07     1.21     0.13     0.12     9.55     0.42     0.39     2.560     0.010     0.011     0.00139     0.00005     0.00005
10724027 4634  93 -0.22 0.06     1.03     0.13     0.11    10.69     0.49     0.45     2.395     0.014     0.014     0.00085     0.00003     0.00003
10723388 4585  90 -0.15 0.06     0.95     0.14     0.07    10.32     0.51     0.33     2.392     0.016     0.014     0.00087     0.00003     0.00003
10724041 4487  76  0.20 0.05     1.07     0.15     0.13    10.64     0.59     0.49     2.413     0.014     0.013     0.00089     0.00003     0.00003
10658326 4912 100 -0.40 0.07     1.40     0.14     0.12     7.31     0.29     0.27     2.856     0.011     0.011     0.00359     0.00010     0.00010
10332186 4482  87 -0.07 0.06     1.00     0.18     0.11    12.50     0.79     0.50     2.244     0.022     0.018     0.00051     0.00002     0.00002
10527754 4458  73  0.26 0.05     1.26     0.12     0.11     8.65     0.33     0.31     2.665     0.009     0.010     0.00195     0.00006     0.00006
10527661 4990 115 -0.77 0.08     0.82     0.10     0.05     9.34     0.40     0.34     2.421     0.013     0.013     0.00103     0.00004     0.00004
10592249 4535  79  0.11 0.05     1.27     0.13     0.12    11.00     0.43     0.43     2.459     0.011     0.011     0.00096     0.00003     0.00003
10463137 4824 100 -0.41 0.07     0.91     0.08     0.06    10.23     0.36     0.27     2.377     0.010     0.010     0.00085     0.00003     0.00003
10722175 4606  80  0.10 0.05     1.41     0.14     0.13     6.58     0.26     0.25     2.952     0.011     0.011     0.00497     0.00015     0.00015
10721900 4557  78  0.15 0.05     1.57     0.19     0.18    12.26     0.63     0.62     2.456     0.011     0.011     0.00085     0.00003     0.00003
10591093 4899  89 -0.13 0.06     1.44     0.17     0.15     5.50     0.24     0.23     3.116     0.014     0.014     0.00866     0.00022     0.00023
10396693 3890 107 -0.58 0.08     1.85     1.38     0.46    79.95    22.90     9.53     0.902     0.051     0.051     0.00000     0.00000     0.00000
10461323 4881  81  0.08 0.05 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
10461757 4740 102 -0.47 0.07     0.97     0.14     0.12    11.35     0.65     0.54     2.314     0.016     0.015     0.00066     0.00003     0.00003
10395638 4573  80  0.09 0.05     1.43     0.22     0.24    10.94     0.60     0.67     2.514     0.022     0.025     0.00109     0.00003     0.00003
10198347 4912  93 -0.24 0.06     1.39     0.12     0.40    10.82     0.26     1.29     2.512     0.017     0.033     0.00112     0.00004     0.00003
10395400 4599  80  0.09 0.05 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
10525475 4634  94 -0.27 0.06     1.37     0.16     0.15    11.05     0.50     0.50     2.487     0.014     0.014     0.00101     0.00003     0.00003
10656124 4162  90 -0.16 0.06     1.27     0.18     0.18    21.21     1.29     1.36     1.887     0.012     0.012     0.00013     0.00001     0.00001
10525282 4772  94 -0.25 0.06     1.26     0.17     0.15    11.06     0.65     0.55     2.450     0.013     0.014     0.00093     0.00004     0.00004
10525595 4862  85 -0.03 0.06     1.73     0.15     0.16     7.09     0.25     0.26     2.974     0.010     0.010     0.00485     0.00013     0.00012
10590683 4558  93 -0.24 0.06     0.88     0.06     0.05    10.60     0.28     0.24     2.332     0.008     0.008     0.00074     0.00002     0.00002
10459794 4520  86 -0.07 0.06     1.37     0.14     0.12    10.28     0.41     0.39     2.552     0.011     0.011     0.00127     0.00004     0.00004
10524715 4742  95 -0.28 0.06     1.29     0.14     0.14     8.41     0.35     0.35     2.698     0.012     0.013     0.00216     0.00006     0.00006
10394814 4870  92 -0.21 0.06     0.91     0.15     0.12     3.89     0.29     0.23     3.220     0.017     0.018     0.01545     0.00111     0.00119
10459696 4505  79  0.11 0.05     1.39     0.14     0.14     8.98     0.35     0.38     2.674     0.011     0.012     0.00192     0.00006     0.00006
10394570 4558  78  0.14 0.05     1.20     0.16     0.15    11.17     0.57     0.56     2.422     0.016     0.016     0.00086     0.00003     0.00003
 8479182 4635  86 -0.07 0.06     1.23     0.17     0.15    11.28     0.60     0.56     2.423     0.014     0.014     0.00086     0.00003     0.00003
 8414512 4539  79  0.12 0.05     1.06     0.15     0.12    10.54     0.56     0.45     2.417     0.016     0.014     0.00090     0.00003     0.00003
 8543200 4784  89 -0.13 0.06     1.42     0.14     0.12    10.93     0.45     0.30     2.511     0.013     0.013     0.00108     0.00003     0.00003
 8607581 4760  91 -0.17 0.06     1.05     0.17     0.14    10.02     0.60     0.49     2.455     0.014     0.015     0.00103     0.00004     0.00004
 8673221 4683  86 -0.04 0.06     1.56     0.22     0.21    12.12     0.68     0.68     2.463     0.014     0.014     0.00087     0.00004     0.00003
 8737032 4521  86 -0.06 0.06     1.47     0.14     0.13    11.07     0.42     0.42     2.517     0.010     0.010     0.00108     0.00003     0.00003
 8802374 4533  95 -0.28 0.06     1.43     0.16     0.15    12.60     0.55     0.54     2.393     0.011     0.012     0.00072     0.00002     0.00002
 8867740 4428 103 -0.48 0.07     1.05     0.16     0.14    12.96     0.74     0.71     2.232     0.016     0.016     0.00048     0.00002     0.00002
 8543569 4581  82  0.05 0.05     1.10     0.11     0.10     6.32     0.24     0.24     2.876     0.010     0.010     0.00434     0.00012     0.00012
 8543727 3941  91 -0.18 0.06     1.20     0.08     0.17    32.05     0.52     1.94     1.509     0.016     0.020     0.00004     0.00000     0.00000
 8479383 4639  89 -0.13 0.06     0.98     0.09     0.07    10.32     0.40     0.30     2.402     0.010     0.010     0.00089     0.00003     0.00003
 8868800 4768  89 -0.12 0.06     1.17     0.13     0.11    10.98     0.51     0.49     2.424     0.010     0.011     0.00088     0.00003     0.00003
 8803432 4654  89 -0.12 0.06     1.02     0.09     0.09    10.55     0.40     0.36     2.399     0.010     0.010     0.00087     0.00003     0.00003
 8738333 4496  79  0.13 0.05     1.36     0.13     0.14     8.92     0.36     0.37     2.671     0.010     0.012     0.00192     0.00006     0.00006
 8480205 4419  82  0.05 0.05     1.16     0.12     0.13     9.18     0.37     0.39     2.578     0.013     0.012     0.00151     0.00004     0.00005
 8480097 4614  76  0.20 0.05     0.96     0.09     0.09     4.12     0.18     0.17     3.193     0.009     0.009     0.01369     0.00064     0.00065
 8479780 4903  94 -0.24 0.06     1.48     0.17     0.13    11.19     0.54     0.42     2.509     0.010     0.011     0.00105     0.00003     0.00003
 8544483 4532  87 -0.09 0.06     1.11     0.14     0.13     8.46     0.42     0.40     2.628     0.012     0.013     0.00183     0.00007     0.00007
 8674581 4531  89 -0.14 0.06 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 8739118 4442  72  0.29 0.04     1.30     0.17     0.15    11.68     0.62     0.55     2.415     0.013     0.014     0.00081     0.00003     0.00003
 8738834 4416  71  0.33 0.04     1.11     0.13     0.11    11.15     0.49     0.45     2.386     0.013     0.012     0.00080     0.00003     0.00003
 8869611 4556  87 -0.08 0.06     1.09     0.11     0.10     6.31     0.25     0.23     2.875     0.010     0.010     0.00434     0.00012     0.00012
 8804395 4498  82  0.04 0.05     1.10     0.17     0.13    12.39     0.80     0.64     2.292     0.014     0.013     0.00057     0.00003     0.00003
 8870432 4440  68  0.40 0.04     2.01     0.24     0.18    12.68     0.60     0.54     2.537     0.009     0.009     0.00099     0.00004     0.00004
 8675106 4552  75  0.21 0.05     1.43     0.14     0.13     8.37     0.31     0.30     2.747     0.012     0.012     0.00244     0.00006     0.00006
 8870850 4621  99 -0.38 0.07     1.27     0.15     0.15    11.25     0.58     0.57     2.438     0.013     0.014     0.00089     0.00004     0.00003
 8804886 4535  80  0.11 0.05     1.02     0.14     0.10    10.30     0.55     0.44     2.422     0.012     0.011     0.00093     0.00003     0.00003
 8611394 4680  88 -0.10 0.06     1.09     0.12     0.11     5.96     0.25     0.24     2.924     0.012     0.012     0.00513     0.00014     0.00014
 8676094 4411  75  0.21 0.05     1.12     0.12     0.11    11.82     0.51     0.47     2.343     0.012     0.011     0.00068     0.00002     0.00002
 8546146 3918  71  0.32 0.04 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 8611114 4660  90 -0.16 0.06     1.00     0.13     0.10    10.08     0.49     0.39     2.431     0.013     0.011     0.00097     0.00003     0.00003
 8740476 4646  84 -0.00 0.05     1.32     0.16     0.15    11.23     0.55     0.50     2.458     0.013     0.014     0.00093     0.00003     0.00003
 8805565 4494  90 -0.14 0.06     1.14     0.24     0.22    10.96     0.83     0.75     2.415     0.026     0.024     0.00087     0.00003     0.00003
 8805663 4808  77  0.17 0.05     2.32     0.34     0.22    12.81     0.69     0.56     2.593     0.014     0.012     0.00112     0.00004     0.00004
 8611833 4535  78  0.15 0.05     1.53     0.18     0.16    11.91     0.54     0.52     2.470     0.011     0.012     0.00090     0.00003     0.00003
 8612585 4327  83  0.01 0.05     1.21     0.12     0.12    12.24     0.49     0.47     2.344     0.011     0.011     0.00066     0.00002     0.00002
 8676927 4771  85 -0.03 0.06     1.80     0.33     0.31    12.13     0.96     0.98     2.524     0.014     0.014     0.00101     0.00007     0.00007
 8612520 4550  81  0.08 0.05     1.70     0.20     0.16    12.03     0.55     0.47     2.507     0.014     0.013     0.00097     0.00003     0.00003
 8676988 4653  78  0.15 0.05     1.33     0.15     0.18    10.87     0.46     0.55     2.486     0.015     0.019     0.00103     0.00003     0.00003
 8872046 4557  85 -0.04 0.06     1.19     0.12     0.11     8.01     0.31     0.31     2.705     0.010     0.010     0.00231     0.00007     0.00007
 8872709 4652  85 -0.03 0.06     1.24     0.20     0.22    10.60     0.58     0.73     2.481     0.022     0.023     0.00105     0.00003     0.00003
 8872979 4969  82  0.04 0.05     2.42     0.23     0.25    10.22     0.42     0.38     2.796     0.012     0.012     0.00224     0.00006     0.00006
 8612811 4653  88 -0.09 0.06     1.01     0.11     0.08    10.31     0.42     0.33     2.415     0.012     0.010     0.00092     0.00003     0.00003
 8613617 4789  85 -0.04 0.06     1.21     0.12     0.11     4.94     0.20     0.19     3.130     0.011     0.011     0.00996     0.00029     0.00029
 8677701 4364  83  0.02 0.05     1.10     0.16     0.14    11.44     0.60     0.53     2.361     0.016     0.015     0.00073     0.00002     0.00002
 8741733 4610  79  0.11 0.05     1.28     0.15     0.17    10.77     0.48     0.54     2.479     0.015     0.017     0.00102     0.00003     0.00003
 8873797 4456  74  0.24 0.05     1.00     0.13     0.08    10.78     0.52     0.37     2.376     0.013     0.011     0.00080     0.00003     0.00003
 8742013 4509 103 -0.49 0.07     1.21     0.13     0.13    12.98     0.57     0.55     2.293     0.012     0.013     0.00055     0.00002     0.00002
 8677342 4613  86 -0.06 0.06     1.44     0.14     0.13     9.91     0.40     0.36     2.604     0.010     0.011     0.00148     0.00004     0.00004
 8742545 4785  94 -0.25 0.06     1.06     0.10     0.09     5.09     0.19     0.18     3.052     0.009     0.010     0.00807     0.00022     0.00022
 9009805 4673  94 -0.25 0.06     1.32     0.13     0.12     9.61     0.39     0.37     2.594     0.010     0.010     0.00149     0.00004     0.00005
 9077844 4574  67  0.42 0.04     1.66     0.15     0.21    11.17     0.45     0.68     2.564     0.012     0.011     0.00121     0.00006     0.00005
 8941202 4759  91 -0.19 0.06     1.11     0.12     0.11    10.62     0.48     0.47     2.431     0.011     0.011     0.00093     0.00003     0.00003
