# Corrected
# names=['KIC', 'Teff2', 'e_Teff2', '[M/H]2', 'e_[M/H]2', 'M2', 'E_M2', 'e_M2', 'R2', 'E_R2', 'e_R2', 'log.g2', 'E_log.g2', 'e_log.g2', 'rho2', 'E_rho2', 'e_rho2']
11349014 4743 106 -0.64 0.07     1.00     0.20     0.15    10.64     0.84     0.66     2.381     0.020     0.020     0.00082     0.00004     0.00005
11295851 4948  84 -0.03 0.06     2.18     0.22     0.22     8.90     0.34     0.38     2.880     0.011     0.012     0.00312     0.00010     0.00009
11295350 4653  91 -0.18 0.06     1.21     0.19     0.16    12.93     0.83     0.78     2.297     0.013     0.013     0.00056     0.00003     0.00003
11295720 4639  86 -0.04 0.06     1.41     0.16     0.14     9.62     0.41     0.40     2.620     0.012     0.013     0.00158     0.00005     0.00005
 9517003 4385 102 -0.48 0.07     1.08     0.29     0.21    22.08     2.01     1.51     1.785     0.031     0.027     0.00010     0.00000     0.00000
 9760904 4730  98 -0.40 0.07     1.09     0.21     0.18    11.08     0.92     0.79     2.384     0.015     0.016     0.00080     0.00005     0.00006
 9700899 4605  84  0.03 0.05     1.26     0.21     0.18    11.44     0.73     0.63     2.421     0.017     0.017     0.00084     0.00003     0.00003
 9821622 4739  98 -0.40 0.07     1.67     0.25     0.22     9.48     0.59     0.55     2.706     0.011     0.012     0.00196     0.00012     0.00012
 9761625 4435  92 -0.20 0.06     1.49     0.19     0.16    24.02     1.23     1.15     1.850     0.012     0.012     0.00011     0.00000     0.00000
 9821783 4843  92 -0.25 0.06     1.21     0.15     0.13    10.89     0.53     0.49     2.446     0.013     0.014     0.00094     0.00003     0.00003
 9881628 4742  99 -0.46 0.07     0.86     0.08     0.05    10.19     0.33     0.26     2.360     0.012     0.010     0.00082     0.00003     0.00003
 9456153 4812  96 -0.36 0.07     1.05     0.11     0.09    10.39     0.43     0.40     2.427     0.010     0.010     0.00094     0.00003     0.00003
 9517542 4515  88 -0.08 0.06     1.18     0.15     0.13    14.35     0.68     0.64     2.197     0.014     0.014     0.00040     0.00001     0.00001
 9517698 4707  82  0.06 0.05     1.45     0.10     0.17    10.91     0.27     0.57     2.523     0.010     0.012     0.00112     0.00004     0.00003
 9579328 4534  66  0.60 0.04 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 9882766 4868  87 -0.11 0.06     1.38     0.14     0.13     5.30     0.21     0.20     3.129     0.011     0.012     0.00928     0.00026     0.00025
 9882550 4767  87 -0.09 0.06     1.17     0.13     0.14    10.51     0.47     0.52     2.464     0.012     0.012     0.00101     0.00003     0.00003
 9883123 4787  88 -0.11 0.06     1.45     0.16     0.14     7.31     0.31     0.27     2.871     0.012     0.012     0.00371     0.00010     0.00010
 9702057 4546  80  0.16 0.05     1.02     0.13     0.08    11.40     0.53     0.34     2.335     0.013     0.011     0.00069     0.00002     0.00002
 9883214 4620  93 -0.26 0.06     0.92     0.15     0.06    10.63     0.59     0.33     2.356     0.018     0.015     0.00077     0.00003     0.00003
 9762752 4487  74  0.35 0.05     1.56     0.27     0.25    12.44     0.78     0.77     2.441     0.020     0.021     0.00081     0.00003     0.00003
 9641246 4674  85 -0.02 0.06     1.26     0.12     0.11    10.91     0.44     0.43     2.461     0.010     0.011     0.00097     0.00003     0.00003
 9579860 4603  94 -0.26 0.06     1.05     0.10     0.09     8.15     0.32     0.29     2.634     0.010     0.009     0.00193     0.00006     0.00006
 9640886 4488  78  0.23 0.05     1.27     0.13     0.12    11.41     0.45     0.44     2.428     0.010     0.011     0.00086     0.00003     0.00003
 9518506 4831  84 -0.00 0.05     1.74     0.11     0.33    10.96     0.31     0.87     2.596     0.012     0.017     0.00134     0.00005     0.00005
 9580171 4470  89 -0.09 0.06     1.14     0.13     0.11    13.59     0.60     0.55     2.230     0.012     0.013     0.00046     0.00001     0.00001
 9580407 4606  92 -0.22 0.06     0.89     0.10     0.05    10.16     0.37     0.26     2.379     0.013     0.012     0.00085     0.00003     0.00003
 9641772 4629  82  0.08 0.05     1.19     0.12     0.11    10.90     0.44     0.43     2.437     0.011     0.011     0.00092     0.00003     0.00003
 9518802 4917  87 -0.10 0.06     2.37     0.28     0.28     9.39     0.47     0.47     2.866     0.013     0.013     0.00286     0.00010     0.00011
 9641484 4640  87 -0.08 0.06     1.30     0.14     0.13    11.20     0.48     0.46     2.452     0.011     0.011     0.00092     0.00003     0.00003
 9580991 4815  88 -0.13 0.06     1.91     0.21     0.23    10.27     0.44     0.50     2.694     0.013     0.013     0.00176     0.00006     0.00006
 9763419 4611  83  0.05 0.05     1.09     0.12     0.10    10.68     0.45     0.41     2.416     0.012     0.012     0.00089     0.00003     0.00003
 9702841 4620  79  0.19 0.05     1.50     0.22     0.19    11.52     0.60     0.55     2.492     0.016     0.017     0.00098     0.00003     0.00003
 9763796 4784  94 -0.30 0.06     1.09     0.12     0.10     5.06     0.21     0.19     3.066     0.011     0.011     0.00840     0.00023     0.00023
 9824971 4671  93 -0.24 0.06     0.97     0.15     0.09    12.14     0.67     0.45     2.255     0.020     0.017     0.00054     0.00002     0.00002
 9581445 4623  77  0.25 0.05     1.67     0.19     0.17     9.77     0.46     0.41     2.682     0.011     0.012     0.00179     0.00006     0.00006
 9704258 4593 107 -0.65 0.08     1.01     0.13     0.11     8.13     0.42     0.40     2.623     0.012     0.011     0.00188     0.00008     0.00008
 9764708 4584  84  0.04 0.05     1.91     0.22     0.18    14.61     0.63     0.60     2.391     0.011     0.012     0.00061     0.00002     0.00002
 9825039 4898  86 -0.08 0.06     1.75     0.22     0.22     7.65     0.35     0.36     2.913     0.014     0.014     0.00391     0.00012     0.00011
 9704676 4612  91 -0.18 0.06     1.36     0.16     0.15    10.86     0.50     0.52     2.500     0.011     0.011     0.00106     0.00004     0.00004
 9644558 4925  98 -0.45 0.07     2.32     1.13     1.36    16.49     3.95     5.73     2.368     0.022     0.022     0.00052     0.00026     0.00016
 9583430 4857  73  0.34 0.04     2.35     0.19     0.29     8.93     0.28     0.41     2.904     0.013     0.015     0.00329     0.00009     0.00009
 9946773 4862 110 -0.79 0.08     1.52     0.75     0.57    13.33     3.00     2.79     2.371     0.030     0.032     0.00065     0.00016     0.00014
 9705636 4588  76  0.27 0.05     1.12     0.13     0.12    10.85     0.54     0.52     2.415     0.009     0.009     0.00087     0.00003     0.00003
 9705687 4900  93 -0.30 0.06     1.95     0.22     0.21     9.45     0.42     0.43     2.777     0.012     0.011     0.00231     0.00008     0.00008
 9825822 4112  76  0.34 0.05     1.16     0.33     0.20    26.15     2.45     1.74     1.668     0.036     0.027     0.00006     0.00000     0.00000
 9704774 4734  83  0.03 0.05     1.26     0.21     0.21    11.15     0.71     0.73     2.442     0.019     0.021     0.00091     0.00003     0.00003
 9886274 4557 102 -0.50 0.07     1.17     0.14     0.12     9.83     0.49     0.44     2.521     0.011     0.012     0.00123     0.00005     0.00005
 9645099 4774  96 -0.36 0.07     1.02     0.12     0.10    10.78     0.54     0.49     2.382     0.011     0.012     0.00081     0.00003     0.00004
 9583720 4602  82  0.08 0.05     1.22     0.20     0.17     8.86     0.52     0.48     2.631     0.019     0.018     0.00176     0.00007     0.00007
 9706209 4711  95 -0.32 0.07     0.99     0.11     0.11    10.53     0.48     0.43     2.387     0.013     0.013     0.00084     0.00003     0.00003
 9706194 4543  89 -0.11 0.06     1.26     0.17     0.15    12.91     0.68     0.63     2.316     0.014     0.014     0.00059     0.00002     0.00002
 9706585 4703  96 -0.35 0.07     0.89     0.12     0.05    10.13     0.48     0.25     2.384     0.016     0.012     0.00087     0.00003     0.00003
 9767332 4896  79  0.15 0.05     2.19     0.26     0.21     8.13     0.36     0.31     2.958     0.012     0.012     0.00408     0.00012     0.00013
 9887199 4794  86 -0.08 0.06     1.25     0.14     0.13    10.82     0.45     0.45     2.467     0.012     0.012     0.00099     0.00003     0.00003
 9767051 4416  81  0.16 0.05 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 9766517 4601  83  0.06 0.05     1.41     0.18     0.15    10.25     0.50     0.45     2.564     0.013     0.012     0.00130     0.00004     0.00004
 9887488 4622  83  0.05 0.05     1.06     0.19     0.11    10.55     0.63     0.41     2.418     0.021     0.016     0.00090     0.00003     0.00003
 9887555 4750 100 -0.46 0.07     0.86     0.07     0.05    10.18     0.30     0.24     2.360     0.011     0.010     0.00082     0.00002     0.00002
 9145861 4645  72  0.39 0.04     1.37     0.12     0.11     6.00     0.21     0.20     3.019     0.010     0.010     0.00636     0.00016     0.00017
 9145781 4804  82  0.07 0.05     1.17     0.16     0.15     4.07     0.23     0.22     3.285     0.011     0.012     0.01728     0.00078     0.00082
 9145955 4809  98 -0.42 0.07     1.27     0.12     0.11     5.76     0.23     0.23     3.019     0.010     0.010     0.00662     0.00022     0.00021
 9145952 4629  88 -0.09 0.06     1.09     0.11     0.10    10.67     0.44     0.41     2.420     0.011     0.011     0.00090     0.00003     0.00003
 9209471 4531 100 -0.44 0.07     1.06     0.13     0.12    11.97     0.56     0.54     2.305     0.015     0.015     0.00061     0.00002     0.00002
 9079904 4474  73  0.39 0.04     1.26     0.19     0.16    10.32     0.60     0.52     2.511     0.014     0.014     0.00114     0.00004     0.00004
 9395535 4508  96 -0.31 0.07     1.20     0.15     0.14    13.74     0.69     0.66     2.239     0.013     0.013     0.00046     0.00002     0.00002
 9332840 4631  78  0.21 0.05     1.39     0.12     0.17    10.96     0.34     0.53     2.502     0.012     0.015     0.00106     0.00003     0.00003
 9333290 4506  84  0.04 0.06     1.37     0.15     0.15    14.25     0.61     0.61     2.265     0.013     0.013     0.00047     0.00001     0.00001
 9333501 4560 106 -0.63 0.08     1.10     0.13     0.10    11.88     0.55     0.48     2.331     0.014     0.013     0.00066     0.00002     0.00002
 9333184 4681  92 -0.23 0.06     1.04     0.12     0.11    10.54     0.47     0.42     2.409     0.013     0.013     0.00089     0.00003     0.00003
 9456598 4665  77  0.25 0.05     1.43     0.12     0.10    11.00     0.41     0.26     2.507     0.009     0.010     0.00106     0.00003     0.00003
 9396095 4636  91 -0.18 0.06     0.92     0.08     0.06    10.37     0.34     0.27     2.374     0.010     0.009     0.00083     0.00002     0.00002
 9456478 4474  87 -0.06 0.06     1.52     0.19     0.18    16.21     0.79     0.75     2.198     0.014     0.014     0.00036     0.00001     0.00001
 9146245 4580  77  0.25 0.05     1.72     0.19     0.18    10.46     0.43     0.44     2.633     0.013     0.013     0.00150     0.00004     0.00004
 9080445 4765  90 -0.17 0.06     1.40     0.15     0.13    11.10     0.50     0.44     2.492     0.011     0.011     0.00102     0.00003     0.00003
 9080175 4615 101 -0.48 0.07     1.08     0.11     0.10     8.86     0.36     0.34     2.578     0.011     0.011     0.00156     0.00005     0.00005
 9080407 4660  91 -0.19 0.06     1.42     0.23     0.21    10.53     0.58     0.57     2.545     0.018     0.018     0.00121     0.00005     0.00004
 9146423 4418  86  0.01 0.06     1.54     0.18     0.17    17.12     0.78     0.76     2.157     0.014     0.014     0.00031     0.00001     0.00001
 9396363 4751  85 -0.02 0.06     1.46     0.13     0.27    10.90     0.29     0.94     2.531     0.014     0.016     0.00116     0.00007     0.00005
 9457108 4562  70  0.46 0.04     1.25     0.12     0.11     6.95     0.27     0.27     2.851     0.009     0.009     0.00371     0.00012     0.00011
 9012783 4500  77  0.25 0.05     1.52     0.26     0.23    12.02     0.72     0.67     2.460     0.021     0.021     0.00088     0.00003     0.00003
 9147335 4741  80  0.14 0.05     1.70     0.15     0.31    10.84     0.40     0.86     2.596     0.013     0.014     0.00135     0.00006     0.00005
 9335191 4673  86 -0.05 0.06     1.05     0.12     0.09    10.50     0.47     0.39     2.417     0.012     0.011     0.00091     0.00003     0.00003
 9211401 4689  88 -0.11 0.06     1.41     0.31     0.28    13.09     1.12     1.06     2.352     0.021     0.022     0.00063     0.00004     0.00003
 9273827 4918  94 -0.33 0.06     1.97     0.29     0.29     7.79     0.43     0.44     2.948     0.014     0.015     0.00416     0.00018     0.00018
 9334793 4682 100 -0.45 0.07     0.89     0.11     0.06    10.51     0.48     0.28     2.347     0.012     0.010     0.00077     0.00002     0.00002
 9520156 4696  87 -0.08 0.06 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 9397110 4689  84  0.01 0.06     1.44     0.20     0.18    11.29     0.60     0.55     2.489     0.015     0.016     0.00100     0.00003     0.00003
 9336090 4700  95 -0.32 0.06     1.04     0.11     0.11    10.51     0.44     0.43     2.413     0.012     0.012     0.00090     0.00003     0.00003
 9335570 4669  87 -0.06 0.06     1.33     0.19     0.18    11.10     0.59     0.59     2.471     0.016     0.017     0.00097     0.00003     0.00003
 9335518 4598  74  0.34 0.05     1.16     0.12     0.11     6.34     0.24     0.23     2.897     0.012     0.012     0.00454     0.00012     0.00012
 9335457 4692  78  0.18 0.05     1.01     0.11     0.07     3.87     0.16     0.11     3.269     0.012     0.010     0.01748     0.00047     0.00050
 9520755 4499  76  0.29 0.05     1.55     0.23     0.21    12.74     0.70     0.69     2.419     0.015     0.015     0.00075     0.00003     0.00003
 9582005 4629  83  0.06 0.05     1.32     0.28     0.26    12.36     0.95     0.93     2.373     0.023     0.025     0.00070     0.00003     0.00003
 9521461 4815  82  0.06 0.05     1.96     0.13     0.27    10.81     0.29     0.58     2.659     0.010     0.012     0.00155     0.00005     0.00005
 9643914 4791  94 -0.29 0.06 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
10268744 4579  76  0.29 0.05     1.43     0.30     0.28    12.29     0.92     0.94     2.414     0.023     0.025     0.00077     0.00003     0.00003
10202184 4758  95 -0.32 0.06     1.25     0.11     0.11     5.20     0.19     0.19     3.102     0.009     0.010     0.00888     0.00025     0.00025
10136291 4546  95 -0.29 0.07     1.08     0.12     0.11    10.56     0.45     0.44     2.422     0.011     0.011     0.00091     0.00003     0.00003
10071249 4715  95 -0.31 0.06     1.05     0.13     0.12    10.57     0.49     0.46     2.410     0.014     0.015     0.00089     0.00003     0.00003
10070717 4634  84  0.02 0.06     1.01     0.13     0.07    10.43     0.49     0.33     2.410     0.013     0.011     0.00090     0.00003     0.00003
 9946074 4695 100 -0.47 0.07     1.16     0.14     0.13     7.87     0.37     0.37     2.711     0.014     0.015     0.00238     0.00007     0.00007
10006852 4926  86 -0.08 0.06     1.89     0.28     0.19     9.13     0.50     0.36     2.796     0.014     0.013     0.00249     0.00007     0.00007
10005966 4519  76  0.30 0.05     0.99     0.11     0.07    10.76     0.45     0.34     2.375     0.011     0.010     0.00080     0.00003     0.00003
