10793890 J19215064+4810114 290.461 48.170 79.708 15.144  5310   132  5115   123  8.54 0.17 103.76  6.64 PUBLIC
10793872 J19214782+4807332 290.449 48.126 79.663 15.134  4990    96  4834    91 14.85 1.18 181.43  3.39 PUBLIC
10858331 J19220109+4812396 290.505 48.211 79.759 15.134  5028    99  4780    90  3.80 0.08  28.24  1.19 KASC,PUBLIC
10858675 J19224038+4812166 290.668 48.205 79.799 15.032  5023   106  4793    97  8.07 0.16  87.50  2.10 PUBLIC
10858520 J19222264+4816144 290.594 48.271 79.841 15.104  4589    84  4419    78  3.78 0.10  33.87  0.73 KASC,PUBLIC
10973854 J19234712+4824408 290.946 48.411 80.073 14.948  4528    92  4348    85  3.55 0.08  31.07  0.70 KASC
10972858 J19214046+4827580 290.419 48.466 79.977 15.290  4675    95  4451    87  3.73 0.13  30.75  0.73 PUBLIC
10532751 J19232917+4745121 290.872 47.753 79.431 14.723  5321    85  5138    80  8.29 0.15 101.10  1.97 PUBLIC
10598558 J19250775+4750191 291.282 47.839 79.630 14.507  5134    95  4922    87  4.51 0.12  42.85  1.14 PUBLIC
10597648 J19233757+4752485 290.907 47.880 79.561 14.754  4523    78  4391    74  3.93 0.09  34.86  0.78 PUBLIC
10533369 J19243319+4744285 291.138 47.741 79.497 14.555  4967    79  4701    71  4.27 0.09  40.78  1.85 GOLD,KASC,PUBLIC
11029151 J19262248+4832014 291.594 48.534 80.372 14.608  4906    84  4705    77  4.23 0.10  36.54  0.93 PUBLIC
11028575 J19252221+4834341 291.343 48.576 80.340 14.777  4982    83  4836    78  4.27 0.09  36.98  2.32 KASC,PUBLIC
11028372 J19245639+4834487 291.235 48.580 80.314 14.843  4788    90  4582    82  4.54 0.11  39.48  0.94 KASC,PUBLIC
10918731 J19243350+4823327 291.140 48.392 80.110 14.823  4845    86  4643    79  4.60 0.09  45.86  0.95 KASC,PUBLIC
10974984 J19260438+4827087 291.518 48.452 80.274 14.619  4832    90  4602    82  3.82 0.08  33.37  0.83 PUBLIC
10975126 J19262015+4826071 291.584 48.435 80.277 14.573  5082    87  4832    79  4.00 0.09  29.95  1.02 PUBLIC
10796378 J19255883+4809224 291.495 48.156 79.989 14.510  5011    83  4726    75  4.70 0.12  41.50  0.96 KASC,PUBLIC
10859779 J19244413+4817090 291.184 48.286 80.022 14.752  4835    88  4687    83  7.26 0.15  79.36  3.63 KASC,PUBLIC
10859941 J19250055+4817509 291.252 48.297 80.052 14.716  4901    88  4688    81  3.96 0.09  30.64  0.79 PUBLIC
10860146 J19252279+4816429 291.345 48.279 80.061 14.652  4812    77  4615    71  3.52 0.08  23.99  1.19 PUBLIC
10863535 J19311327+4817412 292.805 48.295 80.500 13.778  4450    68  4274    62  1.35 0.03   9.12  0.50 KASC,PUBLIC
10977629 J19310988+4825470 292.791 48.430 80.621 13.845  4725    70  4545    65  3.15 0.07  24.47  0.53 KASC,PUBLIC
10921258 J19293977+4821193 292.416 48.355 80.442 14.038  4583    89  4392    82  3.00 0.06  25.83  0.61 PUBLIC
10977040 J19300624+4827339 292.526 48.459 80.571 14.016  5168   110  4926   101  5.06 0.10  51.72  1.44 PUBLIC
10667966 J19311324+4758559 292.805 47.982 80.210 13.643  5218    94  4950    84  4.05 0.10  31.62  0.95 PUBLIC
10799530 J19311194+4811228 292.800 48.190 80.401 13.736  4954    77  4739    71  4.30 0.10  36.90  0.71 KASC,PUBLIC
10667886 J19310537+4759206 292.772 47.989 80.206 13.666  4874    77  4662    70  4.15 0.09  35.70  1.47 PUBLIC
10733897 J19314334+4805497 292.931 48.097 80.354 13.617  4784    77  4585    71  4.98 0.10  46.14  1.06 PUBLIC
10734241 J19321576+4803567 293.066 48.066 80.365 13.522  4969    98  4708    88  4.22 0.11  35.07  1.35 PUBLIC
10735077 J19333656+4803151 293.402 48.054 80.455 13.315  4873    77  4663    71  3.81 0.09  29.10  1.69 PUBLIC
10669876 J19341754+4756048 293.573 47.935 80.396 13.160  4496    67  4336    62  2.55 0.06  18.84  0.52 KASC
10604255 J19341980+4751592 293.583 47.866 80.336 13.124  4753    98  4626    93  3.65 0.15  30.66  0.99 PUBLIC
10801063 J19333700+4807422 293.404 48.128 80.524 13.346  4946    93  4838    89 15.96 0.30 198.14  3.77 PUBLIC,SEIS_DWARF
10669123 J19330736+4756368 293.281 47.944 80.316 13.340  5048    87  4803    79  4.26 0.09  36.07  1.07 PUBLIC
10979181 J19340806+4826481 293.534 48.447 80.857 13.408  4612    65  4385    59  1.62 0.04  10.95  0.32 KASC,PUBLIC,LUMINOUS_RGB
10864711 J19331464+4816148 293.311 48.271 80.628 13.464  4704    78  4571    74  4.84 0.11  45.26  1.02 KASC
10979258 J19341789+4825156 293.575 48.421 80.845 13.372  4755    70  4537    64  4.21 0.09  37.44  0.92 PUBLIC
10978857 J19333407+4826068 293.392 48.435 80.804 13.488  4796    78  4609    72  4.13 0.09  37.22  0.92 PUBLIC
10604460 J19343949+4749567 293.665 47.832 80.329 13.060  4733    72  4545    66  3.79 0.08  30.28  0.90 GOLD,KASC
10670445 J19351387+4754495 293.808 47.914 80.448 13.009  4742    97  4565    90  3.56 0.08  30.75  0.74 PUBLIC
10736390 J19353947+4805008 293.914 48.084 80.637 13.021  5145    88  4987    83  5.78 0.11  67.66  4.66 PUBLIC
10735926 J19345257+4804280 293.719 48.074 80.569 13.134  5112    89  4874    81  4.26 0.09  35.82  1.06 PUBLIC
10866694 J19362512+4817342 294.105 48.293 80.887 13.000  4738    75  4561    70  3.88 0.11  31.90  0.87 PUBLIC
10866415 J19355962+4817304 293.998 48.292 80.854 13.063  4976    86  4754    79  8.70 0.17  94.42  1.89 KASC
10802837 J19361964+4806379 294.082 48.111 80.712 12.932  5094    83  4914    78  5.47 0.10  57.33  1.21 PUBLIC
10979742 J19351228+4824311 293.801 48.409 80.902 13.232  4802    72  4634    67  6.72 0.12  73.39  3.39 PUBLIC
11087371 J19335280+4836440 293.470 48.612 80.991 13.518  4882    87  4761    83 11.57 0.22 145.50  4.73 PUBLIC
11033302 J19341938+4830259 293.581 48.507 80.927 13.407  5065    77  4897    72  4.21 0.11  36.28  1.75 PUBLIC
11141358 J19350499+4846001 293.771 48.767 81.223 13.407  4933    84  4753    78  3.57 0.07  27.61  1.06 PUBLIC
11033569 J19344836+4834549 293.702 48.582 81.032 13.367  4899    76  4722    71  8.23 0.17  94.01  1.85 PUBLIC
10271721 J19233549+4719486 290.898 47.330 79.041 14.532  4383    68  4201    62  1.38 0.04   9.19  0.21 GOLD,KASC,PUBLIC
10206307 J19245529+4713128 291.230 47.220 79.034 14.281  4946    80  4700    73  4.06 0.09  31.85  0.76 PUBLIC
10206840 J19254641+4712500 291.443 47.214 79.091 14.147  5031    83  4797    75  3.57 0.12  29.66  1.24 PUBLIC
10073828 J19251049+4703128 291.294 47.054 78.897 14.172  4824    77  4632    71  3.76 0.08  30.44  1.19 PUBLIC
10468528 J19242861+4736427 291.119 47.612 79.369 14.513  4994   101  4749    92  3.66 0.08  27.75  0.63 GOLD,KASC,LUMINOUS_RGB
10403036 J19243363+4732107 291.140 47.536 79.304 14.468  4470   133  4299   123  1.68 0.04  10.07  0.25 GOLD,HALO,KASC
10402819 J19241424+4732481 291.059 47.547 79.291 14.522  5183    77  4957    70  5.28 0.10  54.24  1.47 PUBLIC
10467570 J19224949+4741331 290.706 47.693 79.327 14.799  4751    77  4567    71  4.04 0.09  33.14  1.37 GOLD,KASC,PUBLIC
10402207 J19231527+4734184 290.814 47.572 79.244 14.684  4942    79  4732    73  5.24 0.11  46.77  1.06 PUBLIC
10403323 J19250256+4730067 291.261 47.502 79.307 14.380  4963    77  4705    69  3.72 0.08  29.10  1.54 GOLD,KASC,PUBLIC
10337695 J19242919+4724129 291.122 47.404 79.174 14.425 -9999 -9999 -9999 -9999  0.38 0.06   2.37  0.08 KASC,SEIS_OUTLIER,LUMINOUS_RGB
10272641 J19250623+4718546 291.276 47.315 79.137 14.293  5031    83  4883    78  8.09 0.22  89.01  1.89 PUBLIC
10207321 J19263377+4717167 291.641 47.288 79.218 14.057  4952    86  4756    80  6.66 0.14  64.56  1.37 GOLD,KASC,PUBLIC
10207059 J19260947+4713318 291.539 47.225 79.130 14.093  5270    90  5012    82  7.38 0.13  84.67  2.96 PUBLIC
10534826 J19270316+4747004 291.763 47.783 79.717 14.191  4666    75  4459    69  3.18 0.08  27.53  0.66 PUBLIC
10339590 J19272856+4726419 291.869 47.445 79.432 13.983  4133    58 -9999 -9999  0.64 0.02   3.09  0.13 KASC,SEIS_OUTLIER,LUMINOUS_RGB
10469976 J19265403+4741293 291.725 47.691 79.620 14.175  5070    85  4906    80  4.84 0.11  51.16  1.34 PUBLIC
10599712 J19270307+4748176 291.763 47.805 79.737 14.200  4941    90  4719    82  4.10 0.10  38.29  0.91 PUBLIC
10273236 J19260506+4723231 291.521 47.390 79.278 14.173  4866    72  4637    65  3.78 0.10  34.78  0.64 PUBLIC
10534891 J19270984+4743573 291.791 47.733 79.678 14.152  5071    89  4822    80  5.04 0.13  53.14  1.36 PUBLIC
10405285 J19281279+4730310 292.053 47.509 79.546 13.897  4680    74  4434    66  2.52 0.07  19.10  0.64 GOLD,KASC,PUBLIC,LUMINOUS_RGB
10666932 J19293261+4755575 292.386 47.933 80.039 13.876  4793    93  4615    87  3.93 0.09  36.59  0.98 PUBLIC
10600926 J19285628+4750215 292.235 47.839 79.908 13.928  5124    92  4868    84  4.04 0.16  30.04  1.48 GOLD,KASC,PUBLIC
10602976 J19321752+4750427 293.073 47.845 80.163 13.422  4918    89  4688    81  4.06 0.14  36.21  0.79 GOLD,KASC,PUBLIC
10602374 J19311651+4752470 292.819 47.880 80.119 13.591  4975    78  4735    71  4.13 0.09  37.64  0.91 GOLD,KASC,PUBLIC
10602015 J19304094+4753132 292.671 47.887 80.081 13.684  5169   170  4947   156 17.98 2.24 195.51  9.09 PUBLIC
10537376 J19311507+4743092 292.813 47.719 79.968 13.525  4992    94  4737    85  4.10 0.09  33.48  1.33 PUBLIC
10472318 J19304428+4740343 292.685 47.676 79.890 13.584  4915    90  4726    83 11.58 0.24 143.94  2.77 PUBLIC
10474071 J19332735+4741194 293.364 47.689 80.106 13.178  5248    94  4974    84  7.31 0.20  90.77  2.21 GOLD,KASC,PUBLIC
10603170 J19323713+4753585 293.155 47.900 80.237 13.397  4879    88  4665    81  4.38 0.10  41.46  1.07 PUBLIC
10603958 J19335062+4749363 293.461 47.827 80.262 13.180  4858    82  4642    75  3.62 0.19  29.56  0.81 HALO,PUBLIC
10473692 J19325328+4737099 293.222 47.619 79.999 13.234  4954    85  4778    79  8.62 0.17  92.47  1.86 PUBLIC
10604054 J19335935+4749396 293.497 47.828 80.274 13.158  4740    72  4512    65  6.02 0.16  59.79  3.25 PUBLIC
11353313 J19332127+4908031 293.339 49.134 81.436 13.823  5226    92  5023    85 10.61 0.25 125.18  2.38 KASC,PUBLIC
11299941 J19332527+4905240 293.355 49.090 81.400 13.794  4907    76  4715    71  4.07 0.10  28.72  1.19 PUBLIC
11509792 J19322887+4928357 293.120 49.477 81.691 14.099  4820    97  4578    87  2.78 0.06  20.11  0.46 KASC,LUMINOUS_RGB
11352756 J19321900+4910477 293.079 49.180 81.403 13.996  4869    80  4643    73  3.68 0.09  29.04  1.14 KASC
11404925 J19313594+4915590 292.900 49.266 81.432 14.139  4968    80  4719    73  4.06 0.09  32.93  1.49 PUBLIC
11247049 J19331236+4854457 293.302 48.913 81.220 13.749  5083    87  4865    80  3.87 0.09  34.20  1.03 KASC
10978085 J19320395+4824539 293.016 48.415 80.674 13.703  5171    93  4902    84  3.22 0.08  23.99  0.60 PUBLIC
10922821 J19323498+4821380 293.146 48.361 80.662 13.602  4831    75  4632    69  4.04 0.10  33.15  1.34 KASC,PUBLIC
10922840 J19323629+4819561 293.151 48.332 80.637 13.587  4778    74  4609    69  7.01 0.14  75.63  1.80 PUBLIC
11351480 J19293915+4909490 292.413 49.164 81.196 14.383  4868   104  4617    94  4.07 0.10  35.42  1.00 PUBLIC
11298714 J19310148+4903065 292.756 49.052 81.190 14.132  4796    76  4626    71  5.88 0.13  61.58  1.43 PUBLIC
11298776 J19310927+4901234 292.789 49.023 81.173 14.101  4858    98  4720    93  4.54 0.10  39.61  0.92 PUBLIC
11298371 J19301724+4901582 292.572 49.033 81.119 14.233  4972    85  4803    79  4.10 0.12  35.55  0.83 PUBLIC
11298561 J19304193+4905158 292.675 49.088 81.200 14.196  4980    84  4748    76  4.31 0.10  36.75  0.96 PUBLIC
11085809 J19304781+4837168 292.699 48.621 80.773 13.982  5167    88  4971    82  4.16 0.11  35.90  0.79 PUBLIC
11138375 J19290723+4842357 292.280 48.710 80.734 14.270  4974   104  4770    96  3.90 0.13  34.66  1.36 KASC,PUBLIC
11031040 J19300315+4834479 292.513 48.580 80.680 14.075  4818    92  4618    85  3.40 0.07  27.33  0.76 PUBLIC
11191557 J19294437+4848422 292.435 48.812 80.873 14.221  5098   111  4868   102  6.25 0.12  70.17  1.73 PUBLIC
11245339 J19295058+4857568 292.461 48.966 81.025 14.271  4971   110  4713    99  4.72 0.11  41.90  1.28 PUBLIC
11245234 J19293679+4858231 292.403 48.973 81.015 14.308  4715    96  4489    88  4.06 0.09  32.81  1.01 KASC,PUBLIC
11244968 J19290402+4857553 292.267 48.965 80.969 14.386  4684    95  4488    87  2.68 0.05  23.58  1.30 PUBLIC
11191444 J19293125+4848253 292.380 48.807 80.853 14.251  4654    93  4481    87  3.27 0.07  26.98  1.32 PUBLIC
11245307 J19294564+4855333 292.440 48.926 80.982 14.266  4838   104  4610    95  3.66 0.08  33.96  0.85 PUBLIC
11244855 J19285242+4854399 292.218 48.911 80.904 14.392  4803   112  4629   104  4.25 0.09  36.37  0.95 PUBLIC
11190322 J19271026+4852047 291.793 48.868 80.742 14.628  4724    75  4532    69  5.45 0.12  54.54  1.10 KASC,PUBLIC
11084620 J19282804+4841381 292.117 48.694 80.672 14.361  4718    71  4525    66  2.90 0.08  25.99  0.80 PUBLIC
11190768 J19280730+4848144 292.030 48.804 80.750 14.459  5041    77  4882    73 17.24 0.32 226.91  4.75 PUBLIC
11083701 J19263562+4839035 291.648 48.651 80.498 14.624  4902    77  4688    70  3.83 0.12  31.81  0.89 KASC,PUBLIC
11084022 J19271652+4839094 291.819 48.653 80.548 14.522  4817    79  4634    73  4.64 0.10  44.85  1.28 KASC
11029423 J19265047+4835416 291.710 48.595 80.463 14.563  4766    92  4682    89  7.23 0.15  74.38  1.66 PUBLIC
11083613 J19262500+4838334 291.604 48.643 80.477 14.647  4861    86  4723    81  8.67 0.18  89.10  3.83 HALO,PUBLIC
11029396 J19264783+4833146 291.699 48.554 80.421 14.553  4920    77  4733    71  3.94 0.10  28.27  1.06 PUBLIC
11296211 J19254981+4901424 291.458 49.028 80.799 14.895  4792    81  4629    76  4.04 0.08  33.07  0.68 KASC,PUBLIC
11243761 J19263384+4855355 291.641 48.927 80.754 14.743  4375    66  4212    62  1.52 0.04   9.88  0.54 KASC,PUBLIC
11083319 J19254693+4841201 291.446 48.689 80.476 14.761  5304    95  5091    88  4.21 0.08  44.44  3.08 PUBLIC
11136854 J19260135+4842580 291.506 48.716 80.518 14.737  5216    86  4987    79  7.27 0.14  93.23  2.98 PUBLIC
11136578 J19252675+4847519 291.361 48.798 80.554 14.857  4888    79  4705    73  8.16 0.17  87.32  3.32 PUBLIC
11136139 J19243217+4845413 291.134 48.761 80.456 14.978  4752    88  4542    80  4.28 0.09  37.90  1.76 PUBLIC
11135910 J19240131+4847212 291.005 48.789 80.447 15.067  4919   110  4702   100  3.65 0.10  29.50  0.66 PUBLIC
11189432 J19251700+4851067 291.321 48.852 80.594 14.904  4780    76  4598    71  5.48 0.11  53.41  1.56 PUBLIC
11242934 J19245079+4854033 291.212 48.901 80.610 14.989  4866    86  4651    78  3.76 0.09  31.15  0.70 PUBLIC
11135168 J19222544+4843447 290.606 48.729 80.278 15.283  5016   103  4781    94  4.68 0.11  44.24  1.00 PUBLIC
11188067 J19220808+4850043 290.534 48.835 80.358 15.369  4851   102  4629    93  4.28 0.08  38.13  0.87 KASC,LUMINOUS_RGB
11134982 J19220044+4847321 290.502 48.792 80.310 15.371  5022    92  4848    86  8.61 0.15 102.31  2.38 PUBLIC
11135286 J19224384+4845217 290.683 48.756 80.325 15.248  4779    92  4580    85  4.14 0.09  37.54  1.19 PUBLIC
11188479 J19230377+4853516 290.766 48.898 80.482 15.255  4496    81  4311    74  2.52 0.07  18.31  0.74 PUBLIC
11081838 J19223142+4841580 290.631 48.699 80.257 15.256  4702    90  4503    83  3.75 0.08  30.20  1.23 KASC,PUBLIC
11027005 J19215727+4834077 290.489 48.569 80.094 15.289  5154   115  4926   105  6.37 0.78  52.69  3.24 PUBLIC
11027708 J19233601+4832550 290.900 48.549 80.190 15.032  4226    67 -9999 -9999  0.55 0.04   2.63  0.29 KASC,LUMINOUS_RGB
11027337 J19224358+4833554 290.682 48.565 80.144 15.171  4658    97  4488    91  3.87 0.08  33.77  0.86 PUBLIC
11081517 J19215186+4841581 290.466 48.699 80.212 15.356  4920   105  4674    95  4.04 0.13  37.62  1.02 PUBLIC
11293804 J19202329+4901222 290.097 49.023 80.418 15.708  4562    90  4401    84  3.94 0.09  34.10  0.83 PUBLIC
11241927 J19223498+4859542 290.646 48.998 80.545 15.368  4589    92  4489    88  2.96 0.06  25.84  0.88 HALO,PUBLIC
11294218 J19212264+4901500 290.344 49.031 80.493 15.562  4528    84  4366    79  2.43 0.06  18.76  0.45 PUBLIC
11294409 J19215022+4901330 290.459 49.026 80.520 15.491  4861    90  4654    83  3.92 0.09  31.87  0.79 PUBLIC
11134608 J19210643+4845477 290.277 48.763 80.220 15.496  4302    79  4112    72  1.32 0.03   8.63  0.42 KASC,PUBLIC,LUMINOUS_RGB
11133969 J19195188+4845218 289.966 48.756 80.128 15.680  4810    88  4688    84  3.64 0.09  30.54  0.89 PUBLIC
11026472 J19204818+4835597 290.201 48.600 80.044 15.476  4904    91  4762    86  7.71 0.17  91.66  2.42 PUBLIC
11080937 J19203057+4839398 290.127 48.661 80.082 15.545  4603    88  4411    81  2.69 0.07  20.87  1.43 PUBLIC
10792949 J19202827+4811539 290.118 48.198 79.639 15.365  4758   126  4623   119  4.59 0.10  45.16  2.56 PUBLIC
10857953 J19211543+4816325 290.314 48.276 79.768 15.276  4888   101  4724    95  4.02 0.09  32.96  1.23 PUBLIC
10971893 J19193254+4826125 289.886 48.437 79.802 15.602  4855    94  4642    86  4.18 0.10  35.72  0.79 PUBLIC
10972288 J19201937+4829246 290.081 48.490 79.907 15.505  4838    98  4615    90  6.33 0.13  66.01  1.54 PUBLIC
11612320 J19304827+4939476 292.701 49.663 81.745 14.425  4485    65  4276    59  1.47 0.04   9.38  0.32 KASC,PUBLIC
11612171 J19302760+4941468 292.615 49.696 81.752 14.489  5026    79  4785    72  3.97 0.11  36.47  1.17 KASC,PUBLIC
11612603 J19312566+4938210 292.857 49.639 81.767 14.323  5050    90  4862    84  8.05 0.19  84.80  1.84 PUBLIC
11663387 J19305319+4942362 292.722 49.710 81.795 14.433  5038    80  4772    72  4.07 0.09  34.12  1.24 PUBLIC
11509207 J19312057+4925409 292.836 49.428 81.564 14.246  4783    88  4597    81  5.59 0.11  52.53  1.99 PUBLIC
11509608 J19320870+4926497 293.036 49.447 81.639 14.136  5037    91  4771    82  4.08 0.09  33.94  0.79 PUBLIC
11509277 J19312830+4927317 292.868 49.459 81.602 14.240  4945    93  4730    85  4.58 0.09  45.13  1.81 KASC
11560939 J19311997+4934050 292.833 49.568 81.694 14.307  5188   100  5013    93 12.55 0.26 162.70  6.01 PUBLIC
11561379 J19321643+4931452 293.068 49.529 81.725 14.152  5163    90  4942    82  8.52 0.16  89.66  1.78 PUBLIC
11560465 J19302080+4934042 292.587 49.568 81.624 14.452  4878    78  4665    71  6.05 0.14  58.85  1.47 PUBLIC
11456449 J19300850+4921276 292.535 49.358 81.413 14.393  5227   117  4974   107  9.33 0.17 113.39  2.17 KASC,PUBLIC
11508970 J19305136+4929598 292.714 49.500 81.596 14.348  5119    88  4883    81  3.93 0.11  34.47  1.51 PUBLIC
11612200 J19303172+4937182 292.632 49.622 81.687 14.448  5204    89  4984    82  4.12 0.17  31.27  0.99 PUBLIC
11559818 J19285736+4934596 292.239 49.583 81.540 14.663  4801   116  4620   108  3.69 0.07  39.67  1.88 PUBLIC
11403437 J19283303+4913232 292.138 49.223 81.173 14.571  4977    88  4763    81  4.13 0.08  34.15  0.69 KASC,PUBLIC
11351140 J19285530+4911281 292.230 49.191 81.170 14.503  5171   120  4945   110  4.07 0.11  32.80  1.08 PUBLIC
11350954 J19283246+4909237 292.135 49.157 81.110 14.545  4993    90  4750    82  2.44 0.05  20.96  0.60 KASC,LUMINOUS_RGB
11455925 J19285991+4921302 292.250 49.358 81.332 14.562  4955   112  4750   103  4.06 0.13  30.54  0.74 PUBLIC
11403918 J19293234+4916370 292.385 49.277 81.294 14.448  4724    95  4532    88  6.94 0.14  72.56  1.75 PUBLIC
11559645 J19283631+4935299 292.151 49.592 81.523 14.718  4927    95  4709    87  3.08 0.06  26.17  0.94 PUBLIC
11661782 J19272867+4944453 291.869 49.746 81.590 14.948  5092    84  4923    78  5.76 0.12  60.55  1.30 PUBLIC
11559478 J19281694+4932002 292.071 49.533 81.446 14.741  5199   113  4991   104  4.04 0.08  36.26  1.13 PUBLIC
11455176 J19272681+4922266 291.862 49.374 81.237 14.798  5008    86  4831    80  4.22 0.08  36.35  1.29 KASC,PUBLIC
11403129 J19275762+4912059 291.990 49.202 81.112 14.650  4998    76  4740    69  4.15 0.08  42.73  1.46 PUBLIC
11453905 J19243126+4921161 291.130 49.354 81.016 15.224  4445   165  4295   155  2.29 0.05  17.14  0.72 PUBLIC
11401466 J19242375+4913221 291.099 49.223 80.882 15.188  5087   107  4842    97  4.12 0.10  35.83  0.84 PUBLIC
11506212 J19250956+4928422 291.290 49.478 81.177 15.180  4718    75  4521    69  4.25 0.09  37.93  0.92 PUBLIC
11453627 J19235447+4922456 290.977 49.379 80.997 15.325  4817    91  4612    84  3.96 0.11  31.10  0.80 PUBLIC
11349490 J19252793+4909210 291.366 49.156 80.893 15.002  5086    86  4845    78 11.02 0.21 131.47  2.54 PUBLIC
11349014 J19242403+4911273 291.100 49.191 80.853 15.175  5182   116  4942   106  3.86 0.16  30.42  1.41 PUBLIC
11295851 J19245919+4904405 291.247 49.078 80.786 15.041  5212   101  5047    95  7.54 0.15  93.88  2.02 PUBLIC
11295350 J19235767+4902582 290.990 49.050 80.688 15.183  5044   105  4800    95  3.19 0.11  25.28  0.71 PUBLIC
11295720 J19244408+4905045 291.184 49.085 80.775 15.081  4870    91  4634    83  5.36 0.11  53.25  1.40 PUBLIC
 9517003 J19085922+4608044 287.247 46.135 76.872 16.354  4654    68  4419    62  1.35 0.04   8.14  0.57 GOLD,KASC,PUBLIC,LUMINOUS_RGB
 9760904 J19075361+4634592 286.973 46.583 77.230 16.698  5131    93  4943    86  3.81 0.19  30.57  1.05 GO,RC,PUBLIC
 9700899 J19091633+4626079 287.318 46.436 77.181 16.423  4956    75  4784    70  3.91 0.10  33.86  1.23 GO,RC,PUBLIC
 9821622 J19083615+4641212 287.151 46.689 77.381 16.625  5099    84  4879    77  5.91 0.19  63.72  1.49 PUBLIC
 9761625 J19093801+4635253 287.408 46.590 77.355 16.424  4619    66  4421    61  1.40 0.04   9.27  0.23 GOLD,KASC,PUBLIC
 9821783 J19085773+4638246 287.241 46.640 77.358 16.550  5080    80  4878    73  4.13 0.09  35.00  1.02 PUBLIC
 9881628 J19092376+4643366 287.349 46.727 77.471 16.514  4888    75  4726    70  3.90 0.09  28.16  0.98 GO,ROTATOR,PUBLIC
 9456153 J19105629+4602116 287.735 46.037 76.912 16.004  5222   102  4994    94  4.14 0.10  33.52  0.71 PUBLIC
 9517542 J19101380+4610279 287.557 46.174 76.996 16.170  4678    85  4496    79  2.70 0.06  20.43  0.61 GOLD,KASC,PUBLIC,LUMINOUS_RGB
 9517698 J19103540+4606527 287.648 46.115 76.963 16.090  5006   100  4855    94  4.55 0.11  42.22  0.94 GO,RC,PUBLIC
 9579328 J19104886+4616309 287.704 46.275 77.133 16.116  4697    71  4543    67  3.79 0.08  33.45  0.72 RC,PUBLIC
 9882766 J19115546+4645532 287.981 46.765 77.680 16.128  5125    80  4942    75 12.97 0.24 167.64  3.94 PUBLIC
 9882550 J19113099+4644580 287.879 46.749 77.637 16.187  4988    76  4785    70  4.30 0.09  36.74  0.90 GOLD,KASC,PUBLIC
 9883123 J19124796+4643255 288.200 46.724 77.701 15.974  5131    86  4901    79  8.21 0.15  93.44  2.36 GO,SEIS_INTEREST,PUBLIC
 9702057 J19120015+4628165 288.001 46.471 77.403 16.002  4834    85  4651    79  3.55 0.08  27.77  0.90 PUBLIC
 9883214 J19125992+4642195 288.250 46.705 77.697 15.935  4943    81  4726    74  3.77 0.11  28.64  1.53 PUBLIC
 9762752 J19121711+4634184 288.071 46.572 77.519 15.996  4718    76  4525    70  3.84 0.09  36.08  1.55 PUBLIC
 9641246 J19123382+4622130 288.141 46.370 77.346 15.874  4840    81  4621    74  4.20 0.09  36.80  0.81 RC,PUBLIC
 9579860 J19120396+4612249 288.017 46.207 77.154 15.890  4760    85  4595    79  5.91 0.12  54.82  1.06 GOLD,KASC,PUBLIC
 9640886 J19114487+4623538 287.937 46.398 77.316 16.015  4490    75  4347    70  3.95 0.08  34.79  0.78 GOLD,KASC,PUBLIC
 9518506 J19122784+4611021 288.116 46.184 77.160 15.817  4937    90  4734    83  4.97 0.10  48.84  1.33 SEIS_INTEREST,PUBLIC
 9580171 J19124433+4614477 288.185 46.247 77.239 15.798  4534    68  4359    63  2.88 0.06  22.06  0.57 PUBLIC
 9580407 J19131675+4616275 288.320 46.274 77.304 15.723  4845    75  4688    70  3.99 0.12  29.80  1.27 PUBLIC
 9641772 J19134948+4619416 288.456 46.328 77.394 15.657  4886    76  4725    72  4.09 0.08  35.04  0.85 GOLD,KASC,RC,PUBLIC
 9518802 J19130832+4607518 288.285 46.131 77.157 15.689  5364   123  5187   115  7.18 0.17  92.00  2.72 GO,ROTATOR,SEIS_INTEREST,PUBLIC
 9641484 J19130772+4623514 288.282 46.398 77.411 15.795  4895    87  4717    81  4.10 0.08  36.16  0.82 GO,RC,PUBLIC
 9580991 J19143413+4615596 288.642 46.267 77.387 15.515  5172    93  4926    85  5.66 0.12  61.99  1.58 PUBLIC
 9763419 J19135008+4630251 288.459 46.507 77.565 15.726  4925    79  4717    73  4.03 0.08  33.39  0.93 RC,PUBLIC
 9702841 J19134763+4626327 288.448 46.442 77.501 15.707  4780    79  4583    73  4.23 0.09  39.76  1.49 PUBLIC
 9763796 J19144204+4633144 288.675 46.554 77.671 15.607  5169    88  4957    81 12.32 0.23 145.76  3.20 GO,SEIS_INTEREST,PUBLIC
 9824971 J19162014+4636395 289.084 46.611 77.840 15.372  4926    74  4680    67  3.14 0.07  22.63  1.20 PUBLIC
 9581445 J19153407+4616559 288.892 46.282 77.473 15.362  4989    76  4796    70  5.71 0.13  61.44  1.36 GO,SEIS_INTEREST,PUBLIC
 9704258 J19165728+4627098 289.239 46.453 77.734 15.211  4962    80  4762    74  5.80 0.17  52.95  1.17 GO,RC,PUBLIC
 9764708 J19164886+4634095 289.204 46.569 77.835 15.280  4915   112  4751   105  3.34 0.07  31.59  0.74 PUBLIC
 9825039 J19162934+4639337 289.122 46.659 77.897 15.367  5265    86  5058    80  8.44 0.17 101.89  2.99 GO,SEIS_INTEREST,PUBLIC
 9704676 J19174572+4626262 289.441 46.441 77.780 15.079  4799    76  4587    70  4.39 0.12  40.38  0.94 PUBLIC
