isotope,a,z,yield,mass,metallicity,irv
S34,34,16,0.00075899,15.0,0.000134,0.0
S36,36,16,3.2311e-08,15.0,0.000134,0.0
Cl35,35,17,5.8994e-05,15.0,0.000134,0.0
Cl37,37,17,1.3107e-05,15.0,0.000134,0.0
Ar36,36,18,0.0050278,15.0,0.000134,0.0
Ar38,38,18,0.00029861,15.0,0.000134,0.0
Ar40,40,18,5.7105e-09,15.0,0.000134,0.0
K39,39,19,3.8697e-05,15.0,0.000134,0.0
K40,40,19,1.3174e-08,15.0,0.000134,0.0
K41,41,19,2.9265e-06,15.0,0.000134,0.0
Ca40,40,20,0.004253,15.0,0.000134,0.0
Ca42,42,20,8.0455e-06,15.0,0.000134,0.0
Ca43,43,20,1.2151e-07,15.0,0.000134,0.0
Ca44,44,20,2.0874e-05,15.0,0.000134,0.0
Ca46,46,20,8.7861e-10,15.0,0.000134,0.0
Ca48,48,20,4.101e-08,15.0,0.000134,0.0
Sc45,45,21,1.4352e-07,15.0,0.000134,0.0
Ti46,46,22,4.859e-06,15.0,0.000134,0.0
Ti47,47,22,4.7518e-07,15.0,0.000134,0.0
Ti48,48,22,5.9791e-05,15.0,0.000134,0.0
Ti49,49,22,1.7854e-06,15.0,0.000134,0.0
Ti50,50,22,5.0859e-08,15.0,0.000134,0.0
V50,50,23,6.2134e-10,15.0,0.000134,0.0
V51,51,23,3.1677e-06,15.0,0.000134,0.0
Cr50,50,24,1.2266e-05,15.0,0.000134,0.0
Cr52,52,24,0.00047005,15.0,0.000134,0.0
Cr53,53,24,3.3778e-05,15.0,0.000134,0.0
Cr54,54,24,7.7876e-08,15.0,0.000134,0.0
Mn55,55,25,0.00014068,15.0,0.000134,0.0
Fe54,54,26,0.00074842,15.0,0.000134,0.0
Fe56,56,26,0.070161,15.0,0.000134,0.0
Fe57,57,26,0.002498,15.0,0.000134,0.0
Fe58,58,26,1.5069e-06,15.0,0.000134,0.0
Co59,59,27,0.00013236,15.0,0.000134,0.0
Ni58,58,28,0.0042714,15.0,0.000134,0.0
Ni60,60,28,0.0014265,15.0,0.000134,0.0
Ni61,61,28,7.8015e-05,15.0,0.000134,0.0
Ni62,62,28,0.00064012,15.0,0.000134,0.0
Ni64,64,28,1.016e-07,15.0,0.000134,0.0
Cu63,63,29,8.9777e-07,15.0,0.000134,0.0
Cu65,65,29,6.5633e-07,15.0,0.000134,0.0
Zn64,64,30,7.125e-06,15.0,0.000134,0.0
Zn66,66,30,1.1083e-05,15.0,0.000134,0.0
Zn67,67,30,3.2183e-08,15.0,0.000134,0.0
Zn68,68,30,5.3873e-08,15.0,0.000134,0.0
Zn70,70,30,1.483e-09,15.0,0.000134,0.0
Ga69,69,31,5.375e-09,15.0,0.000134,0.0
Ga71,71,31,3.364e-09,15.0,0.000134,0.0
Ge70,70,32,8.8832e-09,15.0,0.000134,0.0
Ge72,72,32,8.9427e-09,15.0,0.000134,0.0
Ge73,73,32,2.4855e-09,15.0,0.000134,0.0
Ge74,74,32,1.1677e-08,15.0,0.000134,0.0
Ge76,76,32,2.3793e-09,15.0,0.000134,0.0
As75,75,33,1.5627e-09,15.0,0.000134,0.0
Se74,74,34,3.8445e-10,15.0,0.000134,0.0
Se76,76,34,2.016e-09,15.0,0.000134,0.0
Se77,77,34,1.2269e-09,15.0,0.000134,0.0
Se78,78,34,4.1333e-09,15.0,0.000134,0.0
Se80,80,34,7.8872e-09,15.0,0.000134,0.0
Se82,82,34,1.4625e-09,15.0,0.000134,0.0
Br79,79,35,1.2661e-09,15.0,0.000134,0.0
Br81,81,35,1.4029e-09,15.0,0.000134,0.0
Kr78,78,36,6.7631e-11,15.0,0.000134,0.0
Kr80,80,36,5.7124e-10,15.0,0.000134,0.0
Kr82,82,36,1.9609e-09,15.0,0.000134,0.0
Kr83,83,36,1.587e-09,15.0,0.000134,0.0
Kr84,84,36,8.1716e-09,15.0,0.000134,0.0
Kr86,86,36,2.5143e-09,15.0,0.000134,0.0
Rb85,85,37,2.0015e-09,15.0,0.000134,0.0
Rb87,87,37,8.5175e-10,15.0,0.000134,0.0
Sr84,84,38,8.1339e-11,15.0,0.000134,0.0
Sr86,86,38,1.0352e-09,15.0,0.000134,0.0
Sr87,87,38,5.6322e-10,15.0,0.000134,0.0
Sr88,88,38,5.5735e-09,15.0,0.000134,0.0
Y89,89,39,1.4852e-09,15.0,0.000134,0.0
Zr90,90,40,1.7994e-09,15.0,0.000134,0.0
Zr91,91,40,3.7493e-10,15.0,0.000134,0.0
Zr92,92,40,5.8523e-10,15.0,0.000134,0.0
Zr94,94,40,5.8249e-10,15.0,0.000134,0.0
Zr96,96,40,1.8565e-12,15.0,0.000134,0.0
Nb93,93,41,2.4324e-10,15.0,0.000134,0.0
Mo92,92,42,1.0742e-10,15.0,0.000134,0.0
Mo94,94,42,8.5789e-11,15.0,0.000134,0.0
Mo95,95,42,1.0724e-10,15.0,0.000134,0.0
Mo96,96,42,2.1627e-10,15.0,0.000134,0.0
Mo97,97,42,6.7933e-11,15.0,0.000134,0.0
Mo98,98,42,1.7748e-10,15.0,0.000134,0.0
Xe32,132,54,5.7325e-10,15.0,0.000134,0.0
Xe34,134,54,2.1104e-10,15.0,0.000134,0.0
Cs33,133,55,1.4221e-10,15.0,0.000134,0.0
Ba34,134,56,6.9313e-11,15.0,0.000134,0.0
Ba35,135,56,1.1861e-10,15.0,0.000134,0.0
Ba36,136,56,1.8528e-10,15.0,0.000134,0.0
Ba37,137,56,2.2368e-10,15.0,0.000134,0.0
Ba38,138,56,1.4483e-09,15.0,0.000134,0.0
La38,138,57,1.5094e-13,15.0,0.000134,0.0
La39,139,57,1.6775e-10,15.0,0.000134,0.0
Ce40,140,58,4.4889e-10,15.0,0.000134,0.0
Pr41,141,59,6.8423e-11,15.0,0.000134,0.0
Nd42,142,60,1.0844e-10,15.0,0.000134,0.0
Nd43,143,60,3.9301e-11,15.0,0.000134,0.0
Nd44,144,60,8.4604e-11,15.0,0.000134,0.0
Hg02,202,80,8.7144e-11,15.0,0.000134,0.0
Hg04,204,80,1.886e-11,15.0,0.000134,0.0
Tl03,203,81,4.5239e-11,15.0,0.000134,0.0
Tl05,205,81,1.0767e-10,15.0,0.000134,0.0
Pb04,204,82,2.6701e-11,15.0,0.000134,0.0
Pb06,206,82,2.0928e-10,15.0,0.000134,0.0
Pb07,207,82,2.2628e-10,15.0,0.000134,0.0
Pb08,208,82,6.5468e-10,15.0,0.000134,0.0
Bi09,209,83,8.7446e-11,15.0,0.000134,0.0
H,1,1,8.7996,20.0,0.000134,0.0
H2,2,1,5.9392e-06,20.0,0.000134,0.0
He3,3,2,0.00032559,20.0,0.000134,0.0
He4,4,2,6.7631,20.0,0.000134,0.0
Li6,6,3,2.6924e-11,20.0,0.000134,0.0
Li7,7,3,3.8349e-10,20.0,0.000134,0.0
Be9,9,4,3.5411e-13,20.0,0.000134,0.0
B10,10,5,1.8725e-12,20.0,0.000134,0.0
B11,11,5,6.7768e-11,20.0,0.000134,0.0
C12,12,6,0.40529,20.0,0.000134,0.0
C13,13,6,1.5771e-05,20.0,0.000134,0.0
N14,14,7,0.0011869,20.0,0.000134,0.0
N15,15,7,1.5448e-07,20.0,0.000134,0.0
O16,16,8,1.3625,20.0,0.000134,0.0
O17,17,8,7.9389e-06,20.0,0.000134,0.0
O18,18,8,0.00010077,20.0,0.000134,0.0
F19,19,9,6.8675e-08,20.0,0.000134,0.0
Ne20,20,10,0.46908,20.0,0.000134,0.0
Ne21,21,10,9.997e-05,20.0,0.000134,0.0
Ne22,22,10,0.00095033,20.0,0.000134,0.0
Na23,23,11,0.0025008,20.0,0.000134,0.0
Mg24,24,12,0.10793,20.0,0.000134,0.0
Mg25,25,12,0.0012391,20.0,0.000134,0.0
Mg26,26,12,0.0020937,20.0,0.000134,0.0
Al27,27,13,0.0041224,20.0,0.000134,0.0
Si28,28,14,0.10731,20.0,0.000134,0.0
Si29,29,14,0.0009059,20.0,0.000134,0.0
Si30,30,14,0.00095571,20.0,0.000134,0.0
P31,31,15,0.00031362,20.0,0.000134,0.0
S32,32,16,0.029288,20.0,0.000134,0.0
S33,33,16,0.00018728,20.0,0.000134,0.0
S34,34,16,0.00053061,20.0,0.000134,0.0
S36,36,16,3.9821e-08,20.0,0.000134,0.0
Cl35,35,17,4.7842e-05,20.0,0.000134,0.0
Cl37,37,17,1.234e-05,20.0,0.000134,0.0
Ar36,36,18,0.0050438,20.0,0.000134,0.0
Ar38,38,18,0.0002058,20.0,0.000134,0.0
Ar40,40,18,8.6995e-09,20.0,0.000134,0.0
K39,39,19,3.5488e-05,20.0,0.000134,0.0
K40,40,19,2.3092e-08,20.0,0.000134,0.0
K41,41,19,2.9857e-06,20.0,0.000134,0.0
Ca40,40,20,0.0042878,20.0,0.000134,0.0
Ca42,42,20,6.0318e-06,20.0,0.000134,0.0
Ca43,43,20,1.6986e-07,20.0,0.000134,0.0
Ca44,44,20,2.0866e-05,20.0,0.000134,0.0
Ca46,46,20,1.2417e-09,20.0,0.000134,0.0
Ca48,48,20,5.5577e-08,20.0,0.000134,0.0
Sc45,45,21,1.6628e-07,20.0,0.000134,0.0
Ti46,46,22,3.976e-06,20.0,0.000134,0.0
Ti47,47,22,4.1436e-07,20.0,0.000134,0.0
Ti48,48,22,5.9342e-05,20.0,0.000134,0.0
Ti49,49,22,1.9995e-06,20.0,0.000134,0.0
Ti50,50,22,9.7137e-08,20.0,0.000134,0.0
V50,50,23,1.2272e-09,20.0,0.000134,0.0
V51,51,23,3.7364e-06,20.0,0.000134,0.0
Cr50,50,24,1.4821e-05,20.0,0.000134,0.0
Cr52,52,24,0.00052788,20.0,0.000134,0.0
Cr53,53,24,4.1056e-05,20.0,0.000134,0.0
Cr54,54,24,1.5493e-07,20.0,0.000134,0.0
Mn55,55,25,0.00017309,20.0,0.000134,0.0
Fe54,54,26,0.0010831,20.0,0.000134,0.0
Fe56,56,26,0.070213,20.0,0.000134,0.0
Fe57,57,26,0.0024986,20.0,0.000134,0.0
Fe58,58,26,5.1521e-06,20.0,0.000134,0.0
Co59,59,27,0.0001281,20.0,0.000134,0.0
Ni58,58,28,0.0043621,20.0,0.000134,0.0
Ni60,60,28,0.0014021,20.0,0.000134,0.0
Ni61,61,28,7.1694e-05,20.0,0.000134,0.0
Ni62,62,28,0.00061559,20.0,0.000134,0.0
Ni64,64,28,1.8123e-07,20.0,0.000134,0.0
Cu63,63,29,1.1001e-06,20.0,0.000134,0.0
Cu65,65,29,6.0978e-07,20.0,0.000134,0.0
Zn64,64,30,8.3052e-06,20.0,0.000134,0.0
Zn66,66,30,9.934e-06,20.0,0.000134,0.0
Zn67,67,30,3.6793e-08,20.0,0.000134,0.0
Zn68,68,30,8.2814e-08,20.0,0.000134,0.0
Zn70,70,30,1.8938e-09,20.0,0.000134,0.0
Ga69,69,31,8.7392e-09,20.0,0.000134,0.0
Ga71,71,31,5.6408e-09,20.0,0.000134,0.0
Ge70,70,32,1.4474e-08,20.0,0.000134,0.0
Ge72,72,32,1.3078e-08,20.0,0.000134,0.0
Ge73,73,32,3.8848e-09,20.0,0.000134,0.0
Ge74,74,32,1.7021e-08,20.0,0.000134,0.0
Ge76,76,32,3.0939e-09,20.0,0.000134,0.0
As75,75,33,2.2947e-09,20.0,0.000134,0.0
Se74,74,34,6.3645e-10,20.0,0.000134,0.0
Se76,76,34,2.982e-09,20.0,0.000134,0.0
Se77,77,34,1.7817e-09,20.0,0.000134,0.0
Se78,78,34,6.3262e-09,20.0,0.000134,0.0
Se80,80,34,1.0283e-08,20.0,0.000134,0.0
Se82,82,34,1.9467e-09,20.0,0.000134,0.0
Br79,79,35,1.8512e-09,20.0,0.000134,0.0
Br81,81,35,1.9019e-09,20.0,0.000134,0.0
Kr78,78,36,9.8458e-11,20.0,0.000134,0.0
Kr80,80,36,8.7722e-10,20.0,0.000134,0.0
Kr82,82,36,3.1082e-09,20.0,0.000134,0.0
Kr83,83,36,2.3133e-09,20.0,0.000134,0.0
Kr84,84,36,1.1734e-08,20.0,0.000134,0.0
Kr86,86,36,3.455e-09,20.0,0.000134,0.0
Rb85,85,37,2.8432e-09,20.0,0.000134,0.0
Rb87,87,37,1.1428e-09,20.0,0.000134,0.0
Sr84,84,38,1.1221e-10,20.0,0.000134,0.0
Sr86,86,38,1.9463e-09,20.0,0.000134,0.0
Sr87,87,38,1.1105e-09,20.0,0.000134,0.0
Sr88,88,38,8.6872e-09,20.0,0.000134,0.0
Y89,89,39,2.2099e-09,20.0,0.000134,0.0
Zr90,90,40,2.5096e-09,20.0,0.000134,0.0
Zr91,91,40,5.3486e-10,20.0,0.000134,0.0
Zr92,92,40,8.3304e-10,20.0,0.000134,0.0
Zr94,94,40,8.0987e-10,20.0,0.000134,0.0
Zr96,96,40,3.8781e-12,20.0,0.000134,0.0
Nb93,93,41,3.4002e-10,20.0,0.000134,0.0
Mo92,92,42,1.3887e-10,20.0,0.000134,0.0
Mo94,94,42,1.1379e-10,20.0,0.000134,0.0
Mo95,95,42,1.4823e-10,20.0,0.000134,0.0
Mo96,96,42,2.916e-10,20.0,0.000134,0.0
Mo97,97,42,9.2735e-11,20.0,0.000134,0.0
Mo98,98,42,2.4908e-10,20.0,0.000134,0.0
Xe32,132,54,7.7968e-10,20.0,0.000134,0.0
Xe34,134,54,2.7522e-10,20.0,0.000134,0.0
Cs33,133,55,1.8904e-10,20.0,0.000134,0.0
Ba34,134,56,1.1145e-10,20.0,0.000134,0.0
Ba35,135,56,1.5959e-10,20.0,0.000134,0.0
Ba36,136,56,3.0169e-10,20.0,0.000134,0.0
Ba37,137,56,3.2993e-10,20.0,0.000134,0.0
Ba38,138,56,2.0943e-09,20.0,0.000134,0.0
La38,138,57,1.9954e-13,20.0,0.000134,0.0
La39,139,57,2.3877e-10,20.0,0.000134,0.0
Ce40,140,58,6.232e-10,20.0,0.000134,0.0
Pr41,141,59,9.1658e-11,20.0,0.000134,0.0
Nd42,142,60,1.5521e-10,20.0,0.000134,0.0
Nd43,143,60,5.1356e-11,20.0,0.000134,0.0
Nd44,144,60,1.1394e-10,20.0,0.000134,0.0
Hg02,202,80,1.2245e-10,20.0,0.000134,0.0
Hg04,204,80,2.4049e-11,20.0,0.000134,0.0
Tl03,203,81,6.5096e-11,20.0,0.000134,0.0
Tl05,205,81,1.5059e-10,20.0,0.000134,0.0
Pb04,204,82,4.3332e-11,20.0,0.000134,0.0
Pb06,206,82,2.9949e-10,20.0,0.000134,0.0
Pb07,207,82,3.181e-10,20.0,0.000134,0.0
Pb08,208,82,9.1095e-10,20.0,0.000134,0.0
Bi09,209,83,1.1975e-10,20.0,0.000134,0.0
H,1,1,10.439,25.0,0.000134,0.0
H2,2,1,7.4361e-06,25.0,0.000134,0.0
He3,3,2,0.00036339,25.0,0.000134,0.0
He4,4,2,8.3263,25.0,0.000134,0.0
Li6,6,3,3.3713e-11,25.0,0.000134,0.0
Li7,7,3,5.0082e-10,25.0,0.000134,0.0
Be9,9,4,4.2814e-13,25.0,0.000134,0.0
B10,10,5,2.501e-12,25.0,0.000134,0.0
B11,11,5,8.2664e-11,25.0,0.000134,0.0
C12,12,6,0.64495,25.0,0.000134,0.0
C13,13,6,1.9902e-05,25.0,0.000134,0.0
N14,14,7,0.0016438,25.0,0.000134,0.0
N15,15,7,2.3891e-07,25.0,0.000134,0.0
O16,16,8,2.3756,25.0,0.000134,0.0
O17,17,8,5.2595e-06,25.0,0.000134,0.0
O18,18,8,6.0036e-05,25.0,0.000134,0.0
F19,19,9,1.2483e-07,25.0,0.000134,0.0
Ne20,20,10,0.76228,25.0,0.000134,0.0
Ne21,21,10,0.00022218,25.0,0.000134,0.0
Ne22,22,10,0.0013345,25.0,0.000134,0.0
Na23,23,11,0.0046231,25.0,0.000134,0.0
Mg24,24,12,0.11229,25.0,0.000134,0.0
Mg25,25,12,0.0012656,25.0,0.000134,0.0
Mg26,26,12,0.0019773,25.0,0.000134,0.0
Al27,27,13,0.0034357,25.0,0.000134,0.0
Si28,28,14,0.10407,25.0,0.000134,0.0
Si29,29,14,0.00066189,25.0,0.000134,0.0
Si30,30,14,0.00052841,25.0,0.000134,0.0
P31,31,15,0.00025634,25.0,0.000134,0.0
S32,32,16,0.029827,25.0,0.000134,0.0
S33,33,16,0.00020531,25.0,0.000134,0.0
S34,34,16,0.00043019,25.0,0.000134,0.0
S36,36,16,4.6873e-08,25.0,0.000134,0.0
Cl35,35,17,5.2446e-05,25.0,0.000134,0.0
Cl37,37,17,1.4294e-05,25.0,0.000134,0.0
Ar36,36,18,0.0052805,25.0,0.000134,0.0
Ar38,38,18,0.0001694,25.0,0.000134,0.0
Ar40,40,18,1.1395e-08,25.0,0.000134,0.0
K39,39,19,2.7871e-05,25.0,0.000134,0.0
K40,40,19,4.3919e-08,25.0,0.000134,0.0
K41,41,19,3.0675e-06,25.0,0.000134,0.0
Ca40,40,20,0.0049254,25.0,0.000134,0.0
Ca42,42,20,5.032e-06,25.0,0.000134,0.0
Ca43,43,20,3.1022e-07,25.0,0.000134,0.0
Ca44,44,20,2.866e-05,25.0,0.000134,0.0
Ca46,46,20,1.6842e-09,25.0,0.000134,0.0
Ca48,48,20,6.9287e-08,25.0,0.000134,0.0
Sc45,45,21,2.0609e-07,25.0,0.000134,0.0
Ti46,46,22,2.7288e-06,25.0,0.000134,0.0
Ti47,47,22,4.5821e-07,25.0,0.000134,0.0
Ti48,48,22,6.4558e-05,25.0,0.000134,0.0
Ti49,49,22,1.3963e-06,25.0,0.000134,0.0
Ti50,50,22,1.6713e-07,25.0,0.000134,0.0
V50,50,23,1.9752e-09,25.0,0.000134,0.0
V51,51,23,1.5356e-06,25.0,0.000134,0.0
Cr50,50,24,4.8934e-06,25.0,0.000134,0.0
Cr52,52,24,0.00041546,25.0,0.000134,0.0
Cr53,53,24,2.3534e-05,25.0,0.000134,0.0
Cr54,54,24,2.5808e-07,25.0,0.000134,0.0
Mn55,55,25,7.9696e-05,25.0,0.000134,0.0
Fe54,54,26,0.00030933,25.0,0.000134,0.0
Fe56,56,26,0.070252,25.0,0.000134,0.0
Fe57,57,26,0.0025473,25.0,0.000134,0.0
Fe58,58,26,1.0976e-05,25.0,0.000134,0.0
Co59,59,27,0.00012119,25.0,0.000134,0.0
Ni58,58,28,0.0042366,25.0,0.000134,0.0
Ni60,60,28,0.0015753,25.0,0.000134,0.0
Ni61,61,28,7.1821e-05,25.0,0.000134,0.0
Ni62,62,28,0.00052281,25.0,0.000134,0.0
Ni64,64,28,3.3811e-07,25.0,0.000134,0.0
Cu63,63,29,1.8942e-06,25.0,0.000134,0.0
Cu65,65,29,7.6288e-07,25.0,0.000134,0.0
Zn64,64,30,1.3188e-05,25.0,0.000134,0.0
Zn66,66,30,7.7009e-06,25.0,0.000134,0.0
Zn67,67,30,5.5107e-08,25.0,0.000134,0.0
Zn68,68,30,1.5895e-07,25.0,0.000134,0.0
Zn70,70,30,2.3032e-09,25.0,0.000134,0.0
Ga69,69,31,1.5349e-08,25.0,0.000134,0.0
Ga71,71,31,9.565e-09,25.0,0.000134,0.0
Ge70,70,32,2.8426e-08,25.0,0.000134,0.0
Ge72,72,32,1.903e-08,25.0,0.000134,0.0
Ge73,73,32,5.9871e-09,25.0,0.000134,0.0
Ge74,74,32,2.4199e-08,25.0,0.000134,0.0
Ge76,76,32,3.7334e-09,25.0,0.000134,0.0
As75,75,33,3.3908e-09,25.0,0.000134,0.0
Se74,74,34,1.3085e-09,25.0,0.000134,0.0
Se76,76,34,4.6367e-09,25.0,0.000134,0.0
Se77,77,34,2.5436e-09,25.0,0.000134,0.0
Se78,78,34,9.1836e-09,25.0,0.000134,0.0
Se80,80,34,1.2613e-08,25.0,0.000134,0.0
Se82,82,34,2.3835e-09,25.0,0.000134,0.0
Br79,79,35,2.6018e-09,25.0,0.000134,0.0
Br81,81,35,2.4474e-09,25.0,0.000134,0.0
Kr78,78,36,1.7984e-10,25.0,0.000134,0.0
Kr80,80,36,1.4389e-09,25.0,0.000134,0.0
Kr82,82,36,4.3978e-09,25.0,0.000134,0.0
Kr83,83,36,3.1407e-09,25.0,0.000134,0.0
Kr84,84,36,1.562e-08,25.0,0.000134,0.0
Kr86,86,36,4.3398e-09,25.0,0.000134,0.0
Rb85,85,37,3.7696e-09,25.0,0.000134,0.0
Rb87,87,37,1.4379e-09,25.0,0.000134,0.0
Sr84,84,38,2.203e-10,25.0,0.000134,0.0
Sr86,86,38,3.1732e-09,25.0,0.000134,0.0
Sr87,87,38,1.8973e-09,25.0,0.000134,0.0
Sr88,88,38,1.3232e-08,25.0,0.000134,0.0
Y89,89,39,3.3255e-09,25.0,0.000134,0.0
Zr90,90,40,3.5595e-09,25.0,0.000134,0.0
Zr91,91,40,7.2051e-10,25.0,0.000134,0.0
Zr92,92,40,1.1027e-09,25.0,0.000134,0.0
Zr94,94,40,1.0579e-09,25.0,0.000134,0.0
Zr96,96,40,7.1617e-12,25.0,0.000134,0.0
Nb93,93,41,4.4579e-10,25.0,0.000134,0.0
Mo92,92,42,1.7132e-10,25.0,0.000134,0.0
Mo94,94,42,1.4235e-10,25.0,0.000134,0.0
Mo95,95,42,1.9278e-10,25.0,0.000134,0.0
Mo96,96,42,3.6986e-10,25.0,0.000134,0.0
Mo97,97,42,1.177e-10,25.0,0.000134,0.0
Mo98,98,42,3.1568e-10,25.0,0.000134,0.0
Xe32,132,54,9.6906e-10,25.0,0.000134,0.0
Xe34,134,54,3.3253e-10,25.0,0.000134,0.0
Cs33,133,55,2.3272e-10,25.0,0.000134,0.0
Ba34,134,56,1.4654e-10,25.0,0.000134,0.0
Ba35,135,56,1.9751e-10,25.0,0.000134,0.0
Ba36,136,56,4.1234e-10,25.0,0.000134,0.0
Ba37,137,56,4.4099e-10,25.0,0.000134,0.0
Ba38,138,56,2.8432e-09,25.0,0.000134,0.0
La38,138,57,2.4545e-13,25.0,0.000134,0.0
La39,139,57,3.1948e-10,25.0,0.000134,0.0
Ce40,140,58,8.0247e-10,25.0,0.000134,0.0
Pr41,141,59,1.1698e-10,25.0,0.000134,0.0
Nd42,142,60,2.0253e-10,25.0,0.000134,0.0
Nd43,143,60,6.4293e-11,25.0,0.000134,0.0
Nd44,144,60,1.4262e-10,25.0,0.000134,0.0
Hg02,202,80,1.5699e-10,25.0,0.000134,0.0
Hg04,204,80,2.887e-11,25.0,0.000134,0.0
Tl03,203,81,8.5014e-11,25.0,0.000134,0.0
Tl05,205,81,1.9374e-10,25.0,0.000134,0.0
Pb04,204,82,5.9639e-11,25.0,0.000134,0.0
Pb06,206,82,3.9855e-10,25.0,0.000134,0.0
Pb07,207,82,4.1649e-10,25.0,0.000134,0.0
Pb08,208,82,1.173e-09,25.0,0.000134,0.0
Bi09,209,83,1.5108e-10,25.0,0.000134,0.0
H,1,1,0.1049,30.0,0.000134,0.0
H2,2,1,4.1074e-06,30.0,0.000134,0.0
He3,3,2,4.3526e-06,30.0,0.000134,0.0
He4,4,2,0.033143,30.0,0.000134,0.0
Li6,6,3,1.8617e-11,30.0,0.000134,0.0
Li7,7,3,2.6443e-10,30.0,0.000134,0.0
Be9,9,4,2.2167e-13,30.0,0.000134,0.0
B10,10,5,1.024e-12,30.0,0.000134,0.0
B11,11,5,4.534e-12,30.0,0.000134,0.0
C12,12,6,6.0459e-06,30.0,0.000134,0.0
C13,13,6,7.3263e-08,30.0,0.000134,0.0
N14,14,7,9.5993e-07,30.0,0.000134,0.0
N15,15,7,2.3607e-09,30.0,0.000134,0.0
O16,16,8,2.8197e-05,30.0,0.000134,0.0
O17,17,8,1.1381e-08,30.0,0.000134,0.0
O18,18,8,6.3594e-08,30.0,0.000134,0.0
F19,19,9,7.0124e-10,30.0,0.000134,0.0
Ne20,20,10,1.6083e-06,30.0,0.000134,0.0
Ne21,21,10,4.048e-09,30.0,0.000134,0.0
Ne22,22,10,1.3008e-07,30.0,0.000134,0.0
Na23,23,11,4.0629e-08,30.0,0.000134,0.0
Mg24,24,12,1.3643e-06,30.0,0.000134,0.0
Mg25,25,12,1.7991e-07,30.0,0.000134,0.0
Mg26,26,12,2.06e-07,30.0,0.000134,0.0
Al27,27,13,7.7352e-08,30.0,0.000134,0.0
Si28,28,14,2.1834e-06,30.0,0.000134,0.0
Si29,29,14,1.1483e-07,30.0,0.000134,0.0
Si30,30,14,7.8306e-08,30.0,0.000134,0.0
P31,31,15,8.0998e-09,30.0,0.000134,0.0
S32,32,16,9.113e-07,30.0,0.000134,0.0
S33,33,16,7.5239e-09,30.0,0.000134,0.0
S34,34,16,4.3756e-08,30.0,0.000134,0.0
S36,36,16,2.1599e-10,30.0,0.000134,0.0
Cl35,35,17,8.5257e-09,30.0,0.000134,0.0
Cl37,37,17,2.8806e-09,30.0,0.000134,0.0
Ar36,36,18,1.7408e-07,30.0,0.000134,0.0
Ar38,38,18,3.3409e-08,30.0,0.000134,0.0
Ar40,40,18,5.6247e-11,30.0,0.000134,0.0
K39,39,19,3.9561e-09,30.0,0.000134,0.0
K40,40,19,6.4046e-12,30.0,0.000134,0.0
K41,41,19,3.0015e-10,30.0,0.000134,0.0
Ca40,40,20,1.9305e-07,30.0,0.000134,0.0
Ca42,42,20,1.3529e-09,30.0,0.000134,0.0
Ca43,43,20,2.8901e-10,30.0,0.000134,0.0
Ca44,44,20,4.5696e-09,30.0,0.000134,0.0
Ca46,46,20,9.1607e-12,30.0,0.000134,0.0
Ca48,48,20,4.4688e-10,30.0,0.000134,0.0
Sc45,45,21,6.4613e-11,30.0,0.000134,0.0
Ti46,46,22,6.86e-10,30.0,0.000134,0.0
Ti47,47,22,6.3209e-10,30.0,0.000134,0.0
Ti48,48,22,6.3964e-09,30.0,0.000134,0.0
Ti49,49,22,4.7919e-10,30.0,0.000134,0.0
Ti50,50,22,4.6817e-10,30.0,0.000134,0.0
V50,50,23,1.0815e-12,30.0,0.000134,0.0
V51,51,23,4.4014e-10,30.0,0.000134,0.0
Cr50,50,24,9.6398e-10,30.0,0.000134,0.0
Cr52,52,24,1.9333e-08,30.0,0.000134,0.0
Cr53,53,24,2.2343e-09,30.0,0.000134,0.0
Cr54,54,24,5.6667e-10,30.0,0.000134,0.0
Mn55,55,25,1.5047e-08,30.0,0.000134,0.0
Fe54,54,26,1.0146e-07,30.0,0.000134,0.0
Fe56,56,26,1.6516e-06,30.0,0.000134,0.0
Fe57,57,26,3.8825e-08,30.0,0.000134,0.0
Fe58,58,26,5.2576e-09,30.0,0.000134,0.0
Co59,59,27,5.8609e-09,30.0,0.000134,0.0
Ni58,58,28,6.6609e-08,30.0,0.000134,0.0
Ni60,60,28,2.6543e-08,30.0,0.000134,0.0
Ni61,61,28,1.173e-09,30.0,0.000134,0.0
Ni62,62,28,3.8015e-09,30.0,0.000134,0.0
Ni64,64,28,9.9934e-10,30.0,0.000134,0.0
Cu63,63,29,6.8607e-10,30.0,0.000134,0.0
Cu65,65,29,3.155e-10,30.0,0.000134,0.0
Zn64,64,30,1.1487e-09,30.0,0.000134,0.0
Zn66,66,30,6.7961e-10,30.0,0.000134,0.0
Zn67,67,30,1.0138e-10,30.0,0.000134,0.0
Zn68,68,30,4.7057e-10,30.0,0.000134,0.0
Zn70,70,30,1.6018e-11,30.0,0.000134,0.0
Ga69,69,31,4.6226e-11,30.0,0.000134,0.0
Ga71,71,31,3.1568e-11,30.0,0.000134,0.0
Ge70,70,32,6.6238e-11,30.0,0.000134,0.0
Ge72,72,32,9.0033e-11,30.0,0.000134,0.0
Ge73,73,32,2.5622e-11,30.0,0.000134,0.0
Ge74,74,32,1.219e-10,30.0,0.000134,0.0
Ge76,76,32,2.6261e-11,30.0,0.000134,0.0
As75,75,33,1.5212e-11,30.0,0.000134,0.0
Se74,74,34,1.4646e-12,30.0,0.000134,0.0
