#  (0) time_chosen [Gyr]    (1) Mtot [Msun]    (2) Mgas_v [Msun]    (3) Mstar_v [Msun]    (4) SFR_v [Msun/yr]    (5)Infall_v [Msun/yr]    (6) Z_v    (7) G_v    (8) S_v     (9) Rate_SNII     (10) Rate_SNIa     (11) Rate_LIMs
4.5631e+00   2.7809e+10   4.9478e+09   2.2881e+10   4.9478e+00   4.3263e+00   1.3659e+00   1.0000e-32   1.0000e-32   1.2747e+09   1.7109e+08   2.6376e+09  
4.5731e+00   2.7853e+10   4.9416e+09   2.2931e+10   4.9416e+00   4.3201e+00   1.3678e+00   1.0000e-32   1.0000e-32   1.2731e+09   1.7092e+08   2.6362e+09  
4.5831e+00   2.7896e+10   4.9354e+09   2.2980e+10   4.9354e+00   4.3140e+00   1.3698e+00   1.0000e-32   1.0000e-32   1.2715e+09   1.7074e+08   2.6349e+09  
4.5931e+00   2.7939e+10   4.9291e+09   2.3030e+10   4.9291e+00   4.3078e+00   1.3717e+00   1.0000e-32   1.0000e-32   1.2699e+09   1.7057e+08   2.6335e+09  
4.6031e+00   2.7982e+10   4.9229e+09   2.3079e+10   4.9229e+00   4.3017e+00   1.3736e+00   1.0000e-32   1.0000e-32   1.2683e+09   1.7039e+08   2.6320e+09  
4.6131e+00   2.8025e+10   4.9167e+09   2.3128e+10   4.9167e+00   4.2955e+00   1.3756e+00   1.0000e-32   1.0000e-32   1.2667e+09   1.7021e+08   2.6306e+09  
4.6231e+00   2.8068e+10   4.9105e+09   2.3177e+10   4.9105e+00   4.2894e+00   1.3775e+00   1.0000e-32   1.0000e-32   1.2651e+09   1.7004e+08   2.6291e+09  
4.6331e+00   2.8111e+10   4.9043e+09   2.3226e+10   4.9043e+00   4.2833e+00   1.3794e+00   1.0000e-32   1.0000e-32   1.2635e+09   1.6986e+08   2.6276e+09  
4.6431e+00   2.8154e+10   4.8981e+09   2.3276e+10   4.8981e+00   4.2772e+00   1.3814e+00   1.0000e-32   1.0000e-32   1.2619e+09   1.6968e+08   2.6309e+09  
4.6531e+00   2.8196e+10   4.8919e+09   2.3325e+10   4.8919e+00   4.2710e+00   1.3834e+00   1.0000e-32   1.0000e-32   1.2603e+09   1.6950e+08   2.6297e+09  
4.6631e+00   2.8239e+10   4.8857e+09   2.3373e+10   4.8857e+00   4.2650e+00   1.3854e+00   1.0000e-32   1.0000e-32   1.2587e+09   1.6932e+08   2.6284e+09  
4.6731e+00   2.8282e+10   4.8795e+09   2.3422e+10   4.8795e+00   4.2589e+00   1.3874e+00   1.0000e-32   1.0000e-32   1.2571e+09   1.6914e+08   2.6272e+09  
4.6831e+00   2.8324e+10   4.8732e+09   2.3471e+10   4.8732e+00   4.2528e+00   1.3895e+00   1.0000e-32   1.0000e-32   1.2555e+09   1.6896e+08   2.6259e+09  
4.6931e+00   2.8367e+10   4.8670e+09   2.3520e+10   4.8670e+00   4.2467e+00   1.3915e+00   1.0000e-32   1.0000e-32   1.2539e+09   1.6878e+08   2.6246e+09  
4.7031e+00   2.8409e+10   4.8608e+09   2.3568e+10   4.8608e+00   4.2406e+00   1.3936e+00   1.0000e-32   1.0000e-32   1.2523e+09   1.6860e+08   2.6233e+09  
4.7131e+00   2.8451e+10   4.8546e+09   2.3617e+10   4.8546e+00   4.2346e+00   1.3956e+00   1.0000e-32   1.0000e-32   1.2507e+09   1.6842e+08   2.6220e+09  
4.7231e+00   2.8494e+10   4.8484e+09   2.3666e+10   4.8484e+00   4.2286e+00   1.3977e+00   1.0000e-32   1.0000e-32   1.2491e+09   1.6824e+08   2.6206e+09  
4.7331e+00   2.8536e+10   4.8422e+09   2.3714e+10   4.8422e+00   4.2225e+00   1.3997e+00   1.0000e-32   1.0000e-32   1.2475e+09   1.6806e+08   2.6192e+09  
4.7431e+00   2.8578e+10   4.8360e+09   2.3763e+10   4.8360e+00   4.2165e+00   1.4018e+00   1.0000e-32   1.0000e-32   1.2459e+09   1.6788e+08   2.6178e+09  
4.7531e+00   2.8620e+10   4.8298e+09   2.3811e+10   4.8298e+00   4.2105e+00   1.4039e+00   1.0000e-32   1.0000e-32   1.2443e+09   1.6770e+08   2.6164e+09  
4.7631e+00   2.8662e+10   4.8237e+09   2.3859e+10   4.8237e+00   4.2045e+00   1.4059e+00   1.0000e-32   1.0000e-32   1.2427e+09   1.6752e+08   2.6150e+09  
4.7731e+00   2.8704e+10   4.8175e+09   2.3907e+10   4.8175e+00   4.1985e+00   1.4080e+00   1.0000e-32   1.0000e-32   1.2411e+09   1.6733e+08   2.6135e+09  
4.7831e+00   2.8746e+10   4.8113e+09   2.3956e+10   4.8113e+00   4.1925e+00   1.4101e+00   1.0000e-32   1.0000e-32   1.2396e+09   1.6715e+08   2.6120e+09  
4.7931e+00   2.8788e+10   4.8051e+09   2.4004e+10   4.8051e+00   4.1865e+00   1.4122e+00   1.0000e-32   1.0000e-32   1.2380e+09   1.6697e+08   2.6105e+09  
4.8031e+00   2.8830e+10   4.7989e+09   2.4052e+10   4.7989e+00   4.1805e+00   1.4143e+00   1.0000e-32   1.0000e-32   1.2364e+09   1.6679e+08   2.6090e+09  
4.8131e+00   2.8872e+10   4.7927e+09   2.4100e+10   4.7927e+00   4.1745e+00   1.4164e+00   1.0000e-32   1.0000e-32   1.2348e+09   1.6660e+08   2.6074e+09  
4.8231e+00   2.8914e+10   4.7865e+09   2.4148e+10   4.7865e+00   4.1686e+00   1.4185e+00   1.0000e-32   1.0000e-32   1.2332e+09   1.6642e+08   2.6059e+09  
4.8331e+00   2.8955e+10   4.7804e+09   2.4196e+10   4.7804e+00   4.1626e+00   1.4206e+00   1.0000e-32   1.0000e-32   1.2316e+09   1.6623e+08   2.6043e+09  
4.8431e+00   2.8997e+10   4.7742e+09   2.4243e+10   4.7742e+00   4.1567e+00   1.4227e+00   1.0000e-32   1.0000e-32   1.2300e+09   1.6605e+08   2.6027e+09  
4.8531e+00   2.9038e+10   4.7680e+09   2.4291e+10   4.7680e+00   4.1507e+00   1.4248e+00   1.0000e-32   1.0000e-32   1.2284e+09   1.6586e+08   2.6011e+09  
4.8631e+00   2.9080e+10   4.7618e+09   2.4339e+10   4.7618e+00   4.1448e+00   1.4269e+00   1.0000e-32   1.0000e-32   1.2268e+09   1.6568e+08   2.5994e+09  
4.8731e+00   2.9121e+10   4.7557e+09   2.4386e+10   4.7557e+00   4.1389e+00   1.4290e+00   1.0000e-32   1.0000e-32   1.2252e+09   1.6549e+08   2.5977e+09  
4.8831e+00   2.9163e+10   4.7495e+09   2.4434e+10   4.7495e+00   4.1330e+00   1.4311e+00   1.0000e-32   1.0000e-32   1.2237e+09   1.6531e+08   2.5961e+09  
4.8931e+00   2.9204e+10   4.7433e+09   2.4481e+10   4.7433e+00   4.1271e+00   1.4332e+00   1.0000e-32   1.0000e-32   1.2221e+09   1.6512e+08   2.5944e+09  
4.9031e+00   2.9245e+10   4.7372e+09   2.4529e+10   4.7372e+00   4.1212e+00   1.4353e+00   1.0000e-32   1.0000e-32   1.2205e+09   1.6494e+08   2.5927e+09  
4.9131e+00   2.9286e+10   4.7310e+09   2.4576e+10   4.7310e+00   4.1153e+00   1.4374e+00   1.0000e-32   1.0000e-32   1.2189e+09   1.6475e+08   2.5956e+09  
4.9231e+00   2.9327e+10   4.7248e+09   2.4624e+10   4.7248e+00   4.1094e+00   1.4396e+00   1.0000e-32   1.0000e-32   1.2173e+09   1.6456e+08   2.5942e+09  
4.9331e+00   2.9369e+10   4.7187e+09   2.4671e+10   4.7187e+00   4.1036e+00   1.4418e+00   1.0000e-32   1.0000e-32   1.2157e+09   1.6438e+08   2.5927e+09  
4.9431e+00   2.9410e+10   4.7125e+09   2.4718e+10   4.7125e+00   4.0977e+00   1.4440e+00   1.0000e-32   1.0000e-32   1.2141e+09   1.6419e+08   2.5913e+09  
4.9531e+00   2.9450e+10   4.7064e+09   2.4765e+10   4.7064e+00   4.0919e+00   1.4462e+00   1.0000e-32   1.0000e-32   1.2126e+09   1.6400e+08   2.5898e+09  
4.9631e+00   2.9491e+10   4.7002e+09   2.4812e+10   4.7002e+00   4.0860e+00   1.4484e+00   1.0000e-32   1.0000e-32   1.2110e+09   1.6382e+08   2.5883e+09  
4.9731e+00   2.9532e+10   4.6941e+09   2.4859e+10   4.6941e+00   4.0802e+00   1.4507e+00   1.0000e-32   1.0000e-32   1.2094e+09   1.6363e+08   2.5868e+09  
4.9831e+00   2.9573e+10   4.6880e+09   2.4906e+10   4.6880e+00   4.0744e+00   1.4529e+00   1.0000e-32   1.0000e-32   1.2078e+09   1.6344e+08   2.5852e+09  
4.9931e+00   2.9614e+10   4.6818e+09   2.4953e+10   4.6818e+00   4.0686e+00   1.4551e+00   1.0000e-32   1.0000e-32   1.2062e+09   1.6325e+08   2.5837e+09  
5.0031e+00   2.9654e+10   4.6757e+09   2.5000e+10   4.6757e+00   4.0627e+00   1.4574e+00   1.0000e-32   1.0000e-32   1.2047e+09   1.6306e+08   2.5821e+09  
5.0131e+00   2.9695e+10   4.6696e+09   2.5047e+10   4.6696e+00   4.0569e+00   1.4596e+00   1.0000e-32   1.0000e-32   1.2031e+09   1.6288e+08   2.5805e+09  
5.0231e+00   2.9735e+10   4.6634e+09   2.5093e+10   4.6634e+00   4.0512e+00   1.4619e+00   1.0000e-32   1.0000e-32   1.2015e+09   1.6269e+08   2.5789e+09  
5.0331e+00   2.9776e+10   4.6573e+09   2.5140e+10   4.6573e+00   4.0454e+00   1.4641e+00   1.0000e-32   1.0000e-32   1.1999e+09   1.6250e+08   2.5772e+09  
5.0431e+00   2.9816e+10   4.6512e+09   2.5187e+10   4.6512e+00   4.0396e+00   1.4664e+00   1.0000e-32   1.0000e-32   1.1984e+09   1.6231e+08   2.5756e+09  
5.0531e+00   2.9857e+10   4.6451e+09   2.5233e+10   4.6451e+00   4.0338e+00   1.4687e+00   1.0000e-32   1.0000e-32   1.1968e+09   1.6212e+08   2.5739e+09  
5.0631e+00   2.9897e+10   4.6390e+09   2.5279e+10   4.6390e+00   4.0281e+00   1.4709e+00   1.0000e-32   1.0000e-32   1.1952e+09   1.6193e+08   2.5722e+09  
5.0731e+00   2.9937e+10   4.6329e+09   2.5326e+10   4.6329e+00   4.0223e+00   1.4732e+00   1.0000e-32   1.0000e-32   1.1936e+09   1.6174e+08   2.5705e+09  
5.0831e+00   2.9978e+10   4.6268e+09   2.5372e+10   4.6268e+00   4.0166e+00   1.4754e+00   1.0000e-32   1.0000e-32   1.1921e+09   1.6155e+08   2.5688e+09  
5.0931e+00   3.0018e+10   4.6207e+09   2.5418e+10   4.6207e+00   4.0108e+00   1.4777e+00   1.0000e-32   1.0000e-32   1.1905e+09   1.6136e+08   2.5670e+09  
5.1031e+00   3.0058e+10   4.6146e+09   2.5465e+10   4.6146e+00   4.0051e+00   1.4800e+00   1.0000e-32   1.0000e-32   1.1889e+09   1.6118e+08   2.5653e+09  
5.1131e+00   3.0098e+10   4.6085e+09   2.5511e+10   4.6085e+00   3.9994e+00   1.4823e+00   1.0000e-32   1.0000e-32   1.1873e+09   1.6099e+08   2.5635e+09  
5.1231e+00   3.0138e+10   4.6024e+09   2.5557e+10   4.6024e+00   3.9937e+00   1.4845e+00   1.0000e-32   1.0000e-32   1.1858e+09   1.6080e+08   2.5617e+09  
5.1331e+00   3.0178e+10   4.5963e+09   2.5603e+10   4.5963e+00   3.9880e+00   1.4868e+00   1.0000e-32   1.0000e-32   1.1842e+09   1.6061e+08   2.5599e+09  
5.1431e+00   3.0217e+10   4.5902e+09   2.5649e+10   4.5902e+00   3.9823e+00   1.4891e+00   1.0000e-32   1.0000e-32   1.1826e+09   1.6042e+08   2.5581e+09  
5.1531e+00   3.0257e+10   4.5841e+09   2.5695e+10   4.5841e+00   3.9766e+00   1.4914e+00   1.0000e-32   1.0000e-32   1.1811e+09   1.6022e+08   2.5562e+09  
5.1631e+00   3.0297e+10   4.5780e+09   2.5741e+10   4.5780e+00   3.9709e+00   1.4937e+00   1.0000e-32   1.0000e-32   1.1795e+09   1.6003e+08   2.5590e+09  
5.1731e+00   3.0337e+10   4.5720e+09   2.5786e+10   4.5720e+00   3.9653e+00   1.4960e+00   1.0000e-32   1.0000e-32   1.1780e+09   1.5984e+08   2.5574e+09  
5.1831e+00   3.0376e+10   4.5659e+09   2.5832e+10   4.5659e+00   3.9596e+00   1.4984e+00   1.0000e-32   1.0000e-32   1.1764e+09   1.5965e+08   2.5559e+09  
5.1931e+00   3.0416e+10   4.5598e+09   2.5878e+10   4.5598e+00   3.9540e+00   1.5008e+00   1.0000e-32   1.0000e-32   1.1748e+09   1.5946e+08   2.5543e+09  
5.2031e+00   3.0455e+10   4.5538e+09   2.5923e+10   4.5538e+00   3.9483e+00   1.5032e+00   1.0000e-32   1.0000e-32   1.1733e+09   1.5927e+08   2.5527e+09  
5.2131e+00   3.0495e+10   4.5477e+09   2.5969e+10   4.5477e+00   3.9427e+00   1.5056e+00   1.0000e-32   1.0000e-32   1.1717e+09   1.5908e+08   2.5511e+09  
5.2231e+00   3.0534e+10   4.5417e+09   2.6014e+10   4.5417e+00   3.9370e+00   1.5080e+00   1.0000e-32   1.0000e-32   1.1702e+09   1.5889e+08   2.5495e+09  
5.2331e+00   3.0574e+10   4.5356e+09   2.6060e+10   4.5356e+00   3.9314e+00   1.5104e+00   1.0000e-32   1.0000e-32   1.1686e+09   1.5870e+08   2.5478e+09  
5.2431e+00   3.0613e+10   4.5296e+09   2.6105e+10   4.5296e+00   3.9258e+00   1.5128e+00   1.0000e-32   1.0000e-32   1.1670e+09   1.5851e+08   2.5461e+09  
5.2531e+00   3.0652e+10   4.5236e+09   2.6150e+10   4.5236e+00   3.9202e+00   1.5152e+00   1.0000e-32   1.0000e-32   1.1655e+09   1.5832e+08   2.5445e+09  
5.2631e+00   3.0691e+10   4.5175e+09   2.6196e+10   4.5175e+00   3.9146e+00   1.5177e+00   1.0000e-32   1.0000e-32   1.1639e+09   1.5812e+08   2.5428e+09  
5.2731e+00   3.0730e+10   4.5115e+09   2.6241e+10   4.5115e+00   3.9090e+00   1.5201e+00   1.0000e-32   1.0000e-32   1.1624e+09   1.5793e+08   2.5410e+09  
5.2831e+00   3.0769e+10   4.5055e+09   2.6286e+10   4.5055e+00   3.9034e+00   1.5225e+00   1.0000e-32   1.0000e-32   1.1608e+09   1.5774e+08   2.5393e+09  
5.2931e+00   3.0808e+10   4.4994e+09   2.6331e+10   4.4994e+00   3.8979e+00   1.5250e+00   1.0000e-32   1.0000e-32   1.1593e+09   1.5755e+08   2.5376e+09  
5.3031e+00   3.0847e+10   4.4934e+09   2.6376e+10   4.4934e+00   3.8923e+00   1.5274e+00   1.0000e-32   1.0000e-32   1.1577e+09   1.5736e+08   2.5358e+09  
5.3131e+00   3.0886e+10   4.4874e+09   2.6421e+10   4.4874e+00   3.8868e+00   1.5298e+00   1.0000e-32   1.0000e-32   1.1562e+09   1.5717e+08   2.5340e+09  
5.3231e+00   3.0925e+10   4.4814e+09   2.6466e+10   4.4814e+00   3.8812e+00   1.5323e+00   1.0000e-32   1.0000e-32   1.1546e+09   1.5697e+08   2.5322e+09  
5.3331e+00   3.0964e+10   4.4754e+09   2.6511e+10   4.4754e+00   3.8757e+00   1.5347e+00   1.0000e-32   1.0000e-32   1.1531e+09   1.5678e+08   2.5304e+09  
5.3431e+00   3.1003e+10   4.4694e+09   2.6555e+10   4.4694e+00   3.8701e+00   1.5372e+00   1.0000e-32   1.0000e-32   1.1515e+09   1.5659e+08   2.5286e+09  
5.3531e+00   3.1041e+10   4.4634e+09   2.6600e+10   4.4634e+00   3.8646e+00   1.5396e+00   1.0000e-32   1.0000e-32   1.1500e+09   1.5640e+08   2.5267e+09  
5.3631e+00   3.1080e+10   4.4574e+09   2.6645e+10   4.4574e+00   3.8591e+00   1.5421e+00   1.0000e-32   1.0000e-32   1.1485e+09   1.5621e+08   2.5249e+09  
5.3731e+00   3.1119e+10   4.4515e+09   2.6689e+10   4.4515e+00   3.8536e+00   1.5445e+00   1.0000e-32   1.0000e-32   1.1469e+09   1.5602e+08   2.5230e+09  
5.3831e+00   3.1157e+10   4.4455e+09   2.6734e+10   4.4455e+00   3.8481e+00   1.5470e+00   1.0000e-32   1.0000e-32   1.1454e+09   1.5582e+08   2.5211e+09  
5.3931e+00   3.1195e+10   4.4395e+09   2.6778e+10   4.4395e+00   3.8426e+00   1.5494e+00   1.0000e-32   1.0000e-32   1.1438e+09   1.5563e+08   2.5192e+09  
5.4031e+00   3.1234e+10   4.4335e+09   2.6823e+10   4.4335e+00   3.8371e+00   1.5519e+00   1.0000e-32   1.0000e-32   1.1423e+09   1.5544e+08   2.5173e+09  
5.4131e+00   3.1272e+10   4.4276e+09   2.6867e+10   4.4276e+00   3.8316e+00   1.5544e+00   1.0000e-32   1.0000e-32   1.1408e+09   1.5525e+08   2.5154e+09  
5.4231e+00   3.1311e+10   4.4216e+09   2.6911e+10   4.4216e+00   3.8262e+00   1.5568e+00   1.0000e-32   1.0000e-32   1.1392e+09   1.5506e+08   2.5179e+09  
5.4331e+00   3.1349e+10   4.4157e+09   2.6956e+10   4.4157e+00   3.8207e+00   1.5594e+00   1.0000e-32   1.0000e-32   1.1377e+09   1.5486e+08   2.5163e+09  
5.4431e+00   3.1387e+10   4.4097e+09   2.7000e+10   4.4097e+00   3.8152e+00   1.5619e+00   1.0000e-32   1.0000e-32   1.1362e+09   1.5467e+08   2.5146e+09  
5.4531e+00   3.1425e+10   4.4038e+09   2.7044e+10   4.4038e+00   3.8098e+00   1.5645e+00   1.0000e-32   1.0000e-32   1.1346e+09   1.5448e+08   2.5130e+09  
5.4631e+00   3.1463e+10   4.3978e+09   2.7088e+10   4.3978e+00   3.8043e+00   1.5671e+00   1.0000e-32   1.0000e-32   1.1331e+09   1.5429e+08   2.5113e+09  
5.4731e+00   3.1501e+10   4.3919e+09   2.7132e+10   4.3919e+00   3.7989e+00   1.5697e+00   1.0000e-32   1.0000e-32   1.1316e+09   1.5409e+08   2.5096e+09  
5.4831e+00   3.1539e+10   4.3860e+09   2.7176e+10   4.3860e+00   3.7935e+00   1.5722e+00   1.0000e-32   1.0000e-32   1.1301e+09   1.5390e+08   2.5079e+09  
5.4931e+00   3.1577e+10   4.3800e+09   2.7220e+10   4.3800e+00   3.7881e+00   1.5748e+00   1.0000e-32   1.0000e-32   1.1285e+09   1.5371e+08   2.5062e+09  
5.5031e+00   3.1615e+10   4.3741e+09   2.7263e+10   4.3741e+00   3.7827e+00   1.5774e+00   1.0000e-32   1.0000e-32   1.1270e+09   1.5352e+08   2.5044e+09  
5.5131e+00   3.1653e+10   4.3682e+09   2.7307e+10   4.3682e+00   3.7773e+00   1.5800e+00   1.0000e-32   1.0000e-32   1.1255e+09   1.5333e+08   2.5027e+09  
5.5231e+00   3.1690e+10   4.3623e+09   2.7351e+10   4.3623e+00   3.7719e+00   1.5826e+00   1.0000e-32   1.0000e-32   1.1240e+09   1.5313e+08   2.5009e+09  
5.5331e+00   3.1728e+10   4.3564e+09   2.7394e+10   4.3564e+00   3.7665e+00   1.5852e+00   1.0000e-32   1.0000e-32   1.1224e+09   1.5294e+08   2.4991e+09  
5.5431e+00   3.1766e+10   4.3505e+09   2.7438e+10   4.3505e+00   3.7611e+00   1.5878e+00   1.0000e-32   1.0000e-32   1.1209e+09   1.5275e+08   2.4973e+09  
5.5531e+00   3.1803e+10   4.3446e+09   2.7481e+10   4.3446e+00   3.7557e+00   1.5905e+00   1.0000e-32   1.0000e-32   1.1194e+09   1.5256e+08   2.4955e+09  
5.5631e+00   3.1841e+10   4.3387e+09   2.7525e+10   4.3387e+00   3.7504e+00   1.5931e+00   1.0000e-32   1.0000e-32   1.1179e+09   1.5236e+08   2.4936e+09  
5.5731e+00   3.1878e+10   4.3328e+09   2.7568e+10   4.3328e+00   3.7450e+00   1.5957e+00   1.0000e-32   1.0000e-32   1.1164e+09   1.5217e+08   2.4918e+09  
5.5831e+00   3.1916e+10   4.3269e+09   2.7612e+10   4.3269e+00   3.7397e+00   1.5983e+00   1.0000e-32   1.0000e-32   1.1149e+09   1.5198e+08   2.4899e+09  
5.5931e+00   3.1953e+10   4.3211e+09   2.7655e+10   4.3211e+00   3.7343e+00   1.6009e+00   1.0000e-32   1.0000e-32   1.1133e+09   1.5179e+08   2.4880e+09  
5.6031e+00   3.1990e+10   4.3152e+09   2.7698e+10   4.3152e+00   3.7290e+00   1.6036e+00   1.0000e-32   1.0000e-32   1.1118e+09   1.5160e+08   2.4862e+09  
5.6131e+00   3.2028e+10   4.3093e+09   2.7741e+10   4.3093e+00   3.7237e+00   1.6062e+00   1.0000e-32   1.0000e-32   1.1103e+09   1.5140e+08   2.4843e+09  
5.6231e+00   3.2065e+10   4.3035e+09   2.7784e+10   4.3035e+00   3.7184e+00   1.6088e+00   1.0000e-32   1.0000e-32   1.1088e+09   1.5121e+08   2.4823e+09  
5.6331e+00   3.2102e+10   4.2976e+09   2.7827e+10   4.2976e+00   3.7131e+00   1.6115e+00   1.0000e-32   1.0000e-32   1.1073e+09   1.5102e+08   2.4804e+09  
5.6431e+00   3.2139e+10   4.2918e+09   2.7870e+10   4.2918e+00   3.7078e+00   1.6141e+00   1.0000e-32   1.0000e-32   1.1058e+09   1.5083e+08   2.4785e+09  
5.6531e+00   3.2176e+10   4.2859e+09   2.7913e+10   4.2859e+00   3.7025e+00   1.6167e+00   1.0000e-32   1.0000e-32   1.1043e+09   1.5064e+08   2.4765e+09  
5.6631e+00   3.2213e+10   4.2801e+09   2.7956e+10   4.2801e+00   3.6972e+00   1.6194e+00   1.0000e-32   1.0000e-32   1.1028e+09   1.5044e+08   2.4745e+09  
5.6731e+00   3.2250e+10   4.2743e+09   2.7999e+10   4.2743e+00   3.6919e+00   1.6220e+00   1.0000e-32   1.0000e-32   1.1013e+09   1.5025e+08   2.4772e+09  
5.6831e+00   3.2287e+10   4.2685e+09   2.8042e+10   4.2685e+00   3.6866e+00   1.6248e+00   1.0000e-32   1.0000e-32   1.0998e+09   1.5006e+08   2.4755e+09  
5.6931e+00   3.2324e+10   4.2626e+09   2.8084e+10   4.2626e+00   3.6814e+00   1.6275e+00   1.0000e-32   1.0000e-32   1.0983e+09   1.4987e+08   2.4738e+09  
5.7031e+00   3.2361e+10   4.2568e+09   2.8127e+10   4.2568e+00   3.6761e+00   1.6302e+00   1.0000e-32   1.0000e-32   1.0968e+09   1.4968e+08   2.4721e+09  
5.7131e+00   3.2397e+10   4.2510e+09   2.8170e+10   4.2510e+00   3.6709e+00   1.6330e+00   1.0000e-32   1.0000e-32   1.0953e+09   1.4949e+08   2.4704e+09  
5.7231e+00   3.2434e+10   4.2452e+09   2.8212e+10   4.2452e+00   3.6656e+00   1.6358e+00   1.0000e-32   1.0000e-32   1.0938e+09   1.4929e+08   2.4687e+09  
5.7331e+00   3.2471e+10   4.2394e+09   2.8255e+10   4.2394e+00   3.6604e+00   1.6385e+00   1.0000e-32   1.0000e-32   1.0923e+09   1.4910e+08   2.4669e+09  
5.7431e+00   3.2507e+10   4.2336e+09   2.8297e+10   4.2336e+00   3.6552e+00   1.6413e+00   1.0000e-32   1.0000e-32   1.0908e+09   1.4891e+08   2.4652e+09  
5.7531e+00   3.2544e+10   4.2278e+09   2.8339e+10   4.2278e+00   3.6500e+00   1.6441e+00   1.0000e-32   1.0000e-32   1.0893e+09   1.4872e+08   2.4634e+09  
5.7631e+00   3.2580e+10   4.2221e+09   2.8382e+10   4.2221e+00   3.6448e+00   1.6469e+00   1.0000e-32   1.0000e-32   1.0878e+09   1.4853e+08   2.4616e+09  
5.7731e+00   3.2617e+10   4.2163e+09   2.8424e+10   4.2163e+00   3.6395e+00   1.6496e+00   1.0000e-32   1.0000e-32   1.0864e+09   1.4834e+08   2.4598e+09  
5.7831e+00   3.2653e+10   4.2105e+09   2.8466e+10   4.2105e+00   3.6344e+00   1.6524e+00   1.0000e-32   1.0000e-32   1.0849e+09   1.4815e+08   2.4580e+09  
5.7931e+00   3.2689e+10   4.2048e+09   2.8508e+10   4.2048e+00   3.6292e+00   1.6552e+00   1.0000e-32   1.0000e-32   1.0834e+09   1.4795e+08   2.4562e+09  
5.8031e+00   3.2726e+10   4.1990e+09   2.8550e+10   4.1990e+00   3.6240e+00   1.6580e+00   1.0000e-32   1.0000e-32   1.0819e+09   1.4776e+08   2.4543e+09  
5.8131e+00   3.2762e+10   4.1933e+09   2.8592e+10   4.1933e+00   3.6188e+00   1.6608e+00   1.0000e-32   1.0000e-32   1.0804e+09   1.4757e+08   2.4525e+09  
5.8231e+00   3.2798e+10   4.1875e+09   2.8634e+10   4.1875e+00   3.6136e+00   1.6636e+00   1.0000e-32   1.0000e-32   1.0789e+09   1.4738e+08   2.4506e+09  
5.8331e+00   3.2834e+10   4.1818e+09   2.8676e+10   4.1818e+00   3.6085e+00   1.6664e+00   1.0000e-32   1.0000e-32   1.0775e+09   1.4719e+08   2.4487e+09  
5.8431e+00   3.2870e+10   4.1760e+09   2.8718e+10   4.1760e+00   3.6033e+00   1.6692e+00   1.0000e-32   1.0000e-32   1.0760e+09   1.4700e+08   2.4468e+09  
5.8531e+00   3.2906e+10   4.1703e+09   2.8759e+10   4.1703e+00   3.5982e+00   1.6721e+00   1.0000e-32   1.0000e-32   1.0745e+09   1.4681e+08   2.4449e+09  
5.8631e+00   3.2942e+10   4.1646e+09   2.8801e+10   4.1646e+00   3.5931e+00   1.6749e+00   1.0000e-32   1.0000e-32   1.0730e+09   1.4662e+08   2.4430e+09  
5.8731e+00   3.2978e+10   4.1589e+09   2.8843e+10   4.1589e+00   3.5879e+00   1.6777e+00   1.0000e-32   1.0000e-32   1.0716e+09   1.4643e+08   2.4410e+09  
5.8831e+00   3.3014e+10   4.1532e+09   2.8884e+10   4.1532e+00   3.5828e+00   1.6805e+00   1.0000e-32   1.0000e-32   1.0701e+09   1.4624e+08   2.4391e+09  
5.8931e+00   3.3050e+10   4.1475e+09   2.8926e+10   4.1475e+00   3.5777e+00   1.6833e+00   1.0000e-32   1.0000e-32   1.0686e+09   1.4605e+08   2.4371e+09  
5.9031e+00   3.3086e+10   4.1418e+09   2.8967e+10   4.1418e+00   3.5726e+00   1.6861e+00   1.0000e-32   1.0000e-32   1.0672e+09   1.4586e+08   2.4351e+09  
5.9131e+00   3.3121e+10   4.1361e+09   2.9009e+10   4.1361e+00   3.5675e+00   1.6890e+00   1.0000e-32   1.0000e-32   1.0657e+09   1.4567e+08   2.4332e+09  
5.9231e+00   3.3157e+10   4.1304e+09   2.9050e+10   4.1304e+00   3.5624e+00   1.6918e+00   1.0000e-32   1.0000e-32   1.0642e+09   1.4548e+08   2.4356e+09  
5.9331e+00   3.3192e+10   4.1247e+09   2.9091e+10   4.1247e+00   3.5573e+00   1.6947e+00   1.0000e-32   1.0000e-32   1.0628e+09   1.4529e+08   2.4339e+09  
5.9431e+00   3.3228e+10   4.1190e+09   2.9133e+10   4.1190e+00   3.5522e+00   1.6976e+00   1.0000e-32   1.0000e-32   1.0613e+09   1.4510e+08   2.4322e+09  
5.9531e+00   3.3264e+10   4.1134e+09   2.9174e+10   4.1134e+00   3.5472e+00   1.7006e+00   1.0000e-32   1.0000e-32   1.0599e+09   1.4491e+08   2.4305e+09  
5.9631e+00   3.3299e+10   4.1077e+09   2.9215e+10   4.1077e+00   3.5421e+00   1.7035e+00   1.0000e-32   1.0000e-32   1.0584e+09   1.4472e+08   2.4288e+09  
5.9731e+00   3.3334e+10   4.1020e+09   2.9256e+10   4.1020e+00   3.5370e+00   1.7064e+00   1.0000e-32   1.0000e-32   1.0569e+09   1.4453e+08   2.4270e+09  
